Datetime,beaconid,realx,realy,edge_50,edge_51,edge_52,edge_53,edge_54,edge_55,edge_56,edge_57,edge_58
2019-05-23T04:11:31.000000Z,1,3.356,2.423,-68.0,-69.5,-83.0,-64.0,-55.0,-78.0,-66.0,-66.83333333333333,-50.5
2019-05-23T04:11:31.500000Z,1,3.8705,2.3555,-68.2,-66.0,-67.8,-57.25,-60.25,-62.25,-67.6,-66.83333333333333,-72.5
2019-05-23T04:11:32.000000Z,1,4.672,2.2856666666666667,-64.0,-63.4,-66.0,-58.5,-66.5,-62.0,-66.75,-76.75,-67.0
2019-05-23T04:11:32.500000Z,1,4.9590000000000005,2.283333333333333,-72.66666666666667,-72.0,-68.75,-54.8,-64.66666666666667,-60.4,-58.75,-70.66666666666667,-61.5
2019-05-23T04:11:33.000000Z,1,5.715,2.281,-76.0,-68.2,-74.0,-65.5,-62.6,-61.4,-59.25,-81.5,-76.0
2019-05-23T04:11:33.500000Z,1,6.5680000000000005,2.2723333333333335,-82.25,-75.33333333333333,-66.5,-65.4,-54.5,-53.666666666666664,-70.0,-77.5,-67.2
2019-05-23T04:11:34.000000Z,1,6.952,2.2636666666666665,-76.0,-74.33333333333333,-72.25,-80.25,-61.0,-60.25,-62.5,-64.66666666666667,-60.0
2019-05-23T04:11:34.500000Z,1,7.698666666666667,2.272,-83.75,-74.75,-69.75,-74.0,-52.25,-58.5,-61.5,-68.75,-77.0
2019-05-23T04:11:35.000000Z,1,8.061333333333334,2.289,-75.6,-70.0,-76.5,-71.6,-55.5,-65.0,-66.4,-73.5,-59.0
2019-05-23T04:11:35.500000Z,1,8.799,2.2896666666666667,-75.6,-63.75,-70.2,-64.66666666666667,-58.5,-66.2,-69.25,-67.0,-69.0
2019-05-23T04:11:36.000000Z,1,9.174,2.2733333333333334,-68.25,-59.666666666666664,-66.5,-71.0,-56.75,-62.666666666666664,-57.333333333333336,-59.5,-58.0
2019-05-23T04:11:36.500000Z,1,9.561499999999999,2.49725,-82.5,-74.66666666666667,-73.25,-79.33333333333333,-69.25,-54.0,-61.0,-66.66666666666667,-71.25
2019-05-23T04:11:37.000000Z,1,9.574,2.7375,-81.66666666666667,-72.4,-71.75,-64.75,-67.0,-51.25,-62.0,-71.5,-69.5
2019-05-23T04:11:37.500000Z,1,9.586500000000001,2.97775,-73.25,-73.25,-68.66666666666667,-65.75,-70.5,-58.25,-58.0,-68.75,-70.5
2019-05-23T04:11:38.000000Z,1,9.5825,3.7225,-77.66666666666667,-75.0,-65.0,-63.6,-69.2,-59.5,-58.6,-66.4,-70.8
2019-05-23T04:11:38.500000Z,1,9.546000000000001,4.581333333333333,-65.5,-73.75,-67.0,-67.75,-81.0,-60.8,-57.0,-61.0,-64.5
2019-05-23T04:11:39.000000Z,1,9.526,4.935666666666667,-83.4,-78.75,-71.8,-71.4,-70.0,-68.2,-64.0,-63.0,-76.0
2019-05-23T04:11:39.500000Z,1,9.761000000000001,5.653666666666667,-76.33333333333333,-70.0,-63.5,-69.0,-64.0,-60.25,-59.5,-71.66666666666667,-69.0
2019-05-23T04:11:40.000000Z,1,10.016,6.017333333333333,-76.2,-71.0,-63.333333333333336,-67.66666666666667,-65.0,-68.33333333333333,-61.0,-54.666666666666664,-72.5
2019-05-23T04:11:40.500000Z,1,9.955666666666668,6.440833333333334,-74.0,-75.5,-63.0,-68.33333333333333,-63.8,-58.0,-60.75,-70.25,-69.33333333333333
2019-05-23T04:11:41.000000Z,1,9.640333333333334,6.500666666666667,-74.6,-69.0,-70.0,-66.5,-73.0,-65.5,-55.0,-54.5,-76.5
2019-05-23T04:11:41.500000Z,1,9.325,6.5605,-75.75,-68.5,-69.0,-59.5,-62.0,-70.66666666666667,-63.5,-59.666666666666664,-70.2
2019-05-23T04:11:42.000000Z,1,9.009666666666666,6.620333333333334,-61.5,-62.666666666666664,-74.66666666666667,-69.0,-67.0,-63.666666666666664,-40.5,-52.5,-74.33333333333333
2019-05-23T04:11:42.500000Z,1,8.694333333333333,6.680166666666667,-59.666666666666664,-71.25,-61.0,-65.33333333333333,-61.666666666666664,-58.0,-54.75,-56.0,-71.0
2019-05-23T04:11:43.000000Z,1,7.992999999999999,6.742,-60.0,-78.66666666666667,-68.75,-63.75,-63.4,-56.75,-58.75,-48.333333333333336,-61.4
2019-05-23T04:11:43.500000Z,1,7.607,6.744000000000001,-61.0,-63.25,-72.33333333333333,-63.0,-61.6,-61.25,-89.0,-46.75,-70.5
2019-05-23T04:11:44.000000Z,1,6.746,6.708500000000001,-68.33333333333333,-72.5,-63.666666666666664,-56.0,-68.33333333333333,-73.0,-64.66666666666667,-48.333333333333336,-71.5
2019-05-23T04:11:44.500000Z,1,6.255333333333334,6.303333333333334,-68.0,-75.0,-60.0,-60.666666666666664,-63.0,-66.0,-66.25,-62.5,-59.0
2019-05-23T04:11:45.000000Z,1,6.2396666666666665,5.935666666666666,-73.0,-70.5,-68.33333333333333,-62.25,-73.5,-61.0,-70.25,-65.25,-59.0
2019-05-23T04:11:45.500000Z,1,6.47675,5.54475,-70.75,-72.0,-66.66666666666667,-52.0,-60.666666666666664,-59.666666666666664,-58.333333333333336,-69.0,-69.0
2019-05-23T04:11:46.000000Z,1,6.7295,5.5215,-75.4,-77.75,-68.4,-65.0,-61.8,-53.25,-65.6,-71.5,-72.5
2019-05-23T04:11:46.500000Z,1,6.9822500000000005,5.49825,-72.33333333333333,-70.5,-69.5,-60.2,-64.4,-53.75,-64.4,-64.6,-70.4
2019-05-23T04:11:47.000000Z,1,7.605,5.411,-79.8,-69.2,-71.66666666666667,-73.75,-57.8,-49.5,-63.5,-69.0,-68.0
2019-05-23T04:11:47.500000Z,1,7.9750000000000005,5.347,-75.4,-73.75,-71.4,-73.6,-59.75,-53.4,-55.333333333333336,-69.8,-75.0
2019-05-23T04:11:48.000000Z,1,8.635250000000001,5.284750000000001,-73.0,-73.75,-72.33333333333333,-61.0,-67.8,-61.666666666666664,-55.0,-67.66666666666667,-60.0
2019-05-23T04:11:48.500000Z,1,8.9255,5.2865,-73.75,-68.66666666666667,-65.66666666666667,-70.0,-67.66666666666667,-55.333333333333336,-51.0,-62.0,-63.333333333333336
2019-05-23T04:11:49.000000Z,1,9.21575,5.28825,-73.0,-73.66666666666667,-65.0,-69.0,-65.75,-71.4,-49.6,-71.0,-65.75
2019-05-23T04:11:49.500000Z,1,9.521,5.02425,-75.66666666666667,-72.0,-66.0,-62.8,-61.0,-56.5,-49.4,-64.25,-67.0
2019-05-23T04:11:50.000000Z,1,9.536000000000001,4.7585,-81.0,-68.33333333333333,-64.66666666666667,-71.0,-52.5,-70.6,-54.666666666666664,-61.5,-67.0
2019-05-23T04:11:50.500000Z,1,9.551,4.49275,-78.6,-76.5,-79.66666666666667,-64.5,-70.0,-63.0,-60.8,-78.0,-74.4
2019-05-23T04:11:51.000000Z,1,9.435,5.046333333333334,-78.6,-77.0,-73.33333333333333,-68.0,-66.5,-72.4,-61.5,-76.75,-70.0
2019-05-23T04:11:51.500000Z,1,9.304,5.865666666666667,-77.66666666666667,-75.33333333333333,-66.25,-71.0,-61.5,-60.75,-62.0,-63.333333333333336,-68.0
2019-05-23T04:11:52.000000Z,1,9.173,6.6850000000000005,-74.0,-75.33333333333333,-59.0,-65.0,-69.0,-63.5,-68.66666666666667,-68.0,-64.0
2019-05-23T04:11:52.500000Z,1,9.042,7.504333333333333,-75.75,-69.5,-73.0,-62.0,-58.0,-69.33333333333333,-62.0,-71.0,-74.0
2019-05-23T04:11:53.000000Z,1,8.911,8.323666666666668,-79.0,-79.75,-65.4,-65.33333333333333,-65.5,-61.666666666666664,-57.833333333333336,-80.0,-72.0
2019-05-23T04:11:53.500000Z,1,8.78,8.9084,-77.33333333333333,-70.5,-72.75,-68.25,-68.6,-63.4,-57.333333333333336,-70.5,-71.4
2019-05-23T04:11:54.000000Z,1,8.78,8.6738,-76.0,-68.75,-66.0,-59.75,-54.25,-63.333333333333336,-59.5,-63.75,-78.66666666666667
2019-05-23T04:11:54.500000Z,1,8.78,8.4392,-69.0,-72.66666666666667,-68.66666666666667,-66.0,-57.333333333333336,-69.75,-50.0,-71.0,-65.6
2019-05-23T04:11:55.000000Z,1,8.78,8.2046,-71.5,-67.66666666666667,-71.0,-60.0,-58.5,-65.66666666666667,-64.0,-57.0,-66.33333333333333
2019-05-23T04:11:55.500000Z,1,8.679749999999999,7.6625,-71.0,-67.8,-60.4,-53.5,-58.25,-63.8,-52.5,-62.666666666666664,-64.33333333333333
2019-05-23T04:11:56.000000Z,1,8.5795,7.355,-74.0,-75.5,-68.0,-61.25,-62.0,-56.0,-67.5,-64.0,-55.75
2019-05-23T04:11:56.500000Z,1,8.47925,7.0475,-81.0,-67.0,-66.0,-49.5,-67.0,-64.0,-64.5,-59.333333333333336,-68.66666666666667
2019-05-23T04:11:57.000000Z,1,8.3705,6.37575,-68.2,-69.33333333333333,-54.75,-59.0,-57.333333333333336,-64.5,-69.0,-56.666666666666664,-62.0
2019-05-23T04:11:57.500000Z,1,8.362,6.0115,-82.0,-65.33333333333333,-55.333333333333336,-64.66666666666667,-53.75,-57.0,-64.75,-63.25,-64.75
2019-05-23T04:11:58.000000Z,1,8.3535,5.6472500000000005,-64.33333333333333,-72.33333333333333,-58.0,-67.5,-54.5,-57.5,-69.25,-63.0,-62.5
2019-05-23T04:11:58.500000Z,1,8.3604,4.8628,-74.5,-65.8,-58.666666666666664,-57.75,-55.25,-56.666666666666664,-65.75,-66.33333333333333,-66.25
2019-05-23T04:11:59.000000Z,1,8.3758,4.4426000000000005,-63.75,-71.5,-54.0,-66.0,-50.0,-64.25,-69.8,-66.4,-62.666666666666664
2019-05-23T04:11:59.500000Z,1,8.391200000000001,4.0224,-74.0,-67.2,-65.25,-59.2,-56.4,-55.666666666666664,-65.0,-70.25,-65.5
2019-05-23T04:12:00.000000Z,1,8.406600000000001,3.6022,-68.0,-62.4,-62.5,-51.0,-57.25,-60.25,-58.25,-76.0,-64.33333333333333
2019-05-23T04:12:00.500000Z,1,8.422666666666666,2.89,-71.5,-65.8,-67.0,-52.25,-64.6,-60.8,-59.6,-67.5,-60.5
2019-05-23T04:12:01.000000Z,1,8.423333333333334,2.598,-73.25,-67.5,-74.25,-60.4,-65.0,-70.75,-66.75,-63.8,-60.75
2019-05-23T04:12:01.500000Z,1,8.425333333333333,1.9963333333333333,-71.25,-62.2,-60.8,-58.75,-57.0,-63.75,-61.8,-63.75,-61.0
2019-05-23T04:12:02.000000Z,1,8.426666666666668,1.6866666666666665,-71.25,-62.0,-66.0,-66.4,-60.666666666666664,-70.5,-67.8,-56.0,-60.0
2019-05-23T04:12:02.500000Z,1,8.14625,1.3912499999999999,-61.6,-60.6,-57.666666666666664,-64.5,-60.4,-69.25,-64.33333333333333,-63.25,-55.6
2019-05-23T04:12:03.000000Z,1,7.8645000000000005,1.4055,-68.8,-59.5,-69.66666666666667,-59.666666666666664,-71.33333333333333,-61.0,-61.0,-59.6,-54.8
2019-05-23T04:12:03.500000Z,1,7.582750000000001,1.41975,-69.33333333333333,-63.0,-68.33333333333333,-59.2,-75.0,-68.75,-59.0,-56.666666666666664,-59.0
2019-05-23T04:12:04.000000Z,1,7.312666666666667,1.7076666666666667,-62.0,-63.4,-60.4,-67.4,-58.2,-57.0,-57.25,-58.4,-54.5
2019-05-23T04:12:04.500000Z,1,7.324333333333334,1.9813333333333332,-59.0,-67.6,-69.6,-69.75,-60.666666666666664,-63.2,-57.5,-62.666666666666664,-59.666666666666664
2019-05-23T04:12:05.000000Z,1,7.3347500000000005,2.48175,-77.8,-62.5,-66.0,-65.33333333333333,-62.5,-51.8,-62.333333333333336,-60.0,-64.66666666666667
2019-05-23T04:12:05.500000Z,1,7.333500000000001,2.7085,-71.25,-67.2,-66.0,-68.25,-61.0,-57.0,-50.0,-53.333333333333336,-64.0
2019-05-23T04:12:06.000000Z,1,7.33225,2.93525,-61.5,-63.0,-73.25,-56.5,-62.666666666666664,-62.0,-53.5,-48.5,-59.666666666666664
2019-05-23T04:12:06.500000Z,1,7.33225,2.93525,-73.25,-63.0,-58.666666666666664,-64.33333333333333,-70.25,-67.0,-59.5,-67.25,-55.2
2019-05-23T04:12:07.000000Z,1,7.333500000000001,2.7085,-65.0,-60.0,-66.0,-50.0,-63.5,-62.333333333333336,-70.66666666666667,-72.5,-73.0
