Datetime,azimuth
2019-03-28T02:15:03.966032Z,74.965546
2019-03-28T02:15:04.115032Z,81.107605
2019-03-28T02:15:04.264032Z,87.0802
2019-03-28T02:15:04.421032Z,93.874481
2019-03-28T02:15:04.768032Z,105.46691899999999
2019-03-28T02:15:04.924032Z,117.998474
2019-03-28T02:15:05.664032Z,144.737946
2019-03-28T02:15:05.855032Z,149.128204
2019-03-28T02:15:06.068032Z,154.215698
2019-03-28T02:15:06.256032Z,165.342285
2019-03-28T02:15:06.456032Z,178.614685
2019-03-28T02:15:06.655032Z,190.347778
2019-03-28T02:15:06.855032Z,199.996918
2019-03-28T02:15:07.055032Z,201.840149
2019-03-28T02:15:07.256032Z,200.82257099999998
2019-03-28T02:15:07.456032Z,198.849426
2019-03-28T02:15:07.657032Z,193.35339399999998
2019-03-28T02:15:07.859032Z,181.269028
2019-03-28T02:15:08.057032Z,162.803223
2019-03-28T02:15:08.256032Z,143.201233
2019-03-28T02:15:08.456032Z,123.918823
2019-03-28T02:15:08.947032Z,96.29199200000001
2019-03-28T02:15:09.141032Z,85.791473
2019-03-28T02:15:09.341032Z,81.367615
2019-03-28T02:15:09.543032Z,79.54229699999999
2019-03-28T02:15:09.742032Z,78.578766
2019-03-28T02:15:09.942032Z,77.969177
2019-03-28T02:15:10.151032Z,79.620819
2019-03-28T02:15:10.345032Z,81.796875
2019-03-28T02:15:10.544032Z,83.927277
2019-03-28T02:15:10.743032Z,89.961853
2019-03-28T02:15:10.943032Z,101.603668
2019-03-28T02:15:11.148032Z,117.90475500000001
2019-03-28T02:15:11.343032Z,138.956055
2019-03-28T02:15:11.542032Z,158.140747
2019-03-28T02:15:11.742032Z,168.500549
2019-03-28T02:15:11.943032Z,167.36981200000002
2019-03-28T02:15:12.145032Z,154.857788
2019-03-28T02:15:12.342032Z,139.67971799999998
2019-03-28T02:15:12.544032Z,122.83688400000001
2019-03-28T02:15:12.743032Z,95.955841
2019-03-28T02:15:12.943032Z,72.49990799999999
2019-03-28T02:15:13.145032Z,67.846954
2019-03-28T02:15:13.343032Z,61.221709999999995
2019-03-28T02:15:13.543032Z,55.600432999999995
2019-03-28T02:15:13.748032Z,55.128113
2019-03-28T02:15:13.981032Z,55.397949
2019-03-28T02:15:14.190032Z,54.044037
2019-03-28T02:15:14.396032Z,52.180878
2019-03-28T02:15:14.590032Z,50.58194
2019-03-28T02:15:14.788032Z,50.392212
2019-03-28T02:15:14.988032Z,50.332428
2019-03-28T02:15:15.190032Z,50.210846000000004
2019-03-28T02:15:15.381032Z,51.729614
2019-03-28T02:15:15.588032Z,53.034027
2019-03-28T02:15:15.788032Z,50.548584000000005
2019-03-28T02:15:15.987032Z,44.998199
2019-03-28T02:15:16.188032Z,44.803131
2019-03-28T02:15:16.389032Z,52.848724
2019-03-28T02:15:16.589032Z,59.859832999999995
2019-03-28T02:15:16.789032Z,59.729401
2019-03-28T02:15:16.989032Z,57.270782
2019-03-28T02:15:17.193032Z,54.741241
2019-03-28T02:15:17.513032Z,53.20166
2019-03-28T02:15:17.705032Z,52.504394999999995
2019-03-28T02:15:17.909032Z,53.177155000000006
2019-03-28T02:15:18.110032Z,56.025452
2019-03-28T02:15:18.321032Z,60.651306000000005
2019-03-28T02:15:18.509032Z,65.207642
2019-03-28T02:15:18.708032Z,69.288239
2019-03-28T02:15:18.909032Z,70.454651
2019-03-28T02:15:19.111032Z,72.315002
2019-03-28T02:15:19.309032Z,75.78628499999999
2019-03-28T02:15:19.509032Z,77.264557
2019-03-28T02:15:19.708032Z,75.775452
2019-03-28T02:15:19.909032Z,75.430603
2019-03-28T02:15:20.113032Z,76.66757199999999
2019-03-28T02:15:20.319032Z,83.02600100000001
2019-03-28T02:15:20.499032Z,90.183044
2019-03-28T02:15:20.709032Z,89.018097
2019-03-28T02:15:20.909032Z,80.784729
2019-03-28T02:15:21.109032Z,73.683075
2019-03-28T02:15:21.304032Z,70.100189
2019-03-28T02:15:21.509032Z,71.741058
2019-03-28T02:15:21.713032Z,76.258453
2019-03-28T02:15:21.909032Z,77.00277700000001
2019-03-28T02:15:22.109032Z,75.948212
2019-03-28T02:15:22.541032Z,79.366455
2019-03-28T02:15:22.730032Z,73.686737
2019-03-28T02:15:22.929032Z,87.269592
2019-03-28T02:15:23.130032Z,100.274567
2019-03-28T02:15:23.328032Z,102.480316
2019-03-28T02:15:23.534032Z,96.446472
2019-03-28T02:15:23.727032Z,87.993866
2019-03-28T02:15:23.930032Z,84.6073
2019-03-28T02:15:24.131032Z,87.429688
2019-03-28T02:15:24.337032Z,91.298096
2019-03-28T02:15:24.529032Z,95.229462
2019-03-28T02:15:24.728032Z,91.526489
2019-03-28T02:15:24.928032Z,76.88748199999999
2019-03-28T02:15:25.129032Z,64.961517
2019-03-28T02:15:25.334032Z,57.750427
2019-03-28T02:15:25.529032Z,54.2966
2019-03-28T02:15:26.014032Z,53.75784300000001
2019-03-28T02:15:26.213032Z,52.950165000000005
2019-03-28T02:15:26.413032Z,51.135467999999996
2019-03-28T02:15:26.613032Z,52.492034999999994
2019-03-28T02:15:26.811032Z,58.829285
2019-03-28T02:15:27.006032Z,65.196381
