Datetime,realx,realy
2019-03-25T18:40:35.456087Z,3.184,5.396
2019-03-25T18:40:35.500000Z,2.9205,5.41175
2019-03-25T18:40:36.000000Z,2.657,5.4275
2019-03-25T18:40:36.500000Z,2.3935,5.44325
2019-03-25T18:40:36.717087Z,2.13,5.459
2019-03-25T18:40:37.000000Z,1.938,5.406
2019-03-25T18:40:37.500000Z,1.746,5.353
2019-03-25T18:40:38.000000Z,1.5539999999999998,5.3
2019-03-25T18:40:38.500000Z,1.3619999999999999,5.247
2019-03-25T18:40:38.553087Z,1.17,5.194
2019-03-25T18:40:39.000000Z,1.177142857142857,5.405142857142857
2019-03-25T18:40:39.500000Z,1.1842857142857142,5.6162857142857145
2019-03-25T18:40:40.000000Z,1.1914285714285713,5.827428571428571
2019-03-25T18:40:40.500000Z,1.1985714285714286,6.038571428571428
2019-03-25T18:40:41.000000Z,1.2057142857142857,6.249714285714285
2019-03-25T18:40:41.500000Z,1.2128571428571429,6.460857142857143
2019-03-25T18:40:41.926087Z,1.22,6.672
2019-03-25T18:40:42.000000Z,1.185,7.053999999999999
2019-03-25T18:40:42.500000Z,1.15,7.436
2019-03-25T18:40:43.000000Z,1.115,7.818
2019-03-25T18:40:43.264087Z,1.08,8.2
2019-03-25T18:40:43.500000Z,1.0791666666666666,8.395
2019-03-25T18:40:44.000000Z,1.0783333333333334,8.59
2019-03-25T18:40:44.500000Z,1.0775000000000001,8.785
2019-03-25T18:40:45.000000Z,1.0766666666666667,8.979999999999999
2019-03-25T18:40:45.500000Z,1.0758333333333332,9.174999999999999
2019-03-25T18:40:45.889087Z,1.075,9.37
2019-03-25T18:40:46.000000Z,1.075625,9.223749999999999
2019-03-25T18:40:46.500000Z,1.07625,9.077499999999999
2019-03-25T18:40:47.000000Z,1.076875,8.931249999999999
2019-03-25T18:40:47.500000Z,1.0775000000000001,8.785
2019-03-25T18:40:48.000000Z,1.078125,8.63875
2019-03-25T18:40:48.500000Z,1.07875,8.4925
2019-03-25T18:40:49.000000Z,1.079375,8.34625
2019-03-25T18:40:49.225087Z,1.08,8.2
2019-03-25T18:40:49.500000Z,1.108,7.894399999999999
2019-03-25T18:40:50.000000Z,1.1360000000000001,7.588799999999999
2019-03-25T18:40:50.500000Z,1.164,7.283199999999999
2019-03-25T18:40:51.000000Z,1.192,6.9776
2019-03-25T18:40:51.144087Z,1.22,6.672
2019-03-25T18:40:51.500000Z,1.21,6.376399999999999
2019-03-25T18:40:52.000000Z,1.2,6.0808
2019-03-25T18:40:52.500000Z,1.19,5.7852
2019-03-25T18:40:53.000000Z,1.18,5.489599999999999
2019-03-25T18:40:53.073087Z,1.17,5.194
2019-03-25T18:40:53.500000Z,1.2399285714285713,5.104071428571428
2019-03-25T18:40:54.000000Z,1.3098571428571428,5.014142857142857
2019-03-25T18:40:54.500000Z,1.3797857142857142,4.924214285714285
2019-03-25T18:40:55.000000Z,1.4497142857142857,4.8342857142857145
2019-03-25T18:40:55.500000Z,1.519642857142857,4.744357142857143
2019-03-25T18:40:56.000000Z,1.5895714285714284,4.654428571428571
2019-03-25T18:40:56.500000Z,1.6595,4.5645
2019-03-25T18:40:57.000000Z,1.7294285714285715,4.474571428571428
2019-03-25T18:40:57.500000Z,1.7993571428571429,4.3846428571428575
2019-03-25T18:40:58.000000Z,1.8692857142857142,4.294714285714286
2019-03-25T18:40:58.500000Z,1.9392142857142858,4.204785714285714
2019-03-25T18:40:59.000000Z,2.009142857142857,4.114857142857143
2019-03-25T18:40:59.500000Z,2.0790714285714285,4.024928571428571
2019-03-25T18:40:59.730087Z,2.149,3.935
