Datetime,realx,realy
2019-04-09T20:48:18.335518Z,1.075,9.37
2019-04-09T20:48:18.500000Z,1.07625,9.077499999999999
2019-04-09T20:48:19.000000Z,1.0775000000000001,8.785
2019-04-09T20:48:19.500000Z,1.07875,8.4925
2019-04-09T20:48:19.797518Z,1.08,8.2
2019-04-09T20:48:20.000000Z,1.108,7.894399999999999
2019-04-09T20:48:20.500000Z,1.1360000000000001,7.588799999999999
2019-04-09T20:48:21.000000Z,1.164,7.283199999999999
2019-04-09T20:48:21.500000Z,1.192,6.9776
2019-04-09T20:48:21.779518Z,1.22,6.672
2019-04-09T20:48:22.000000Z,1.21,6.376399999999999
2019-04-09T20:48:22.500000Z,1.2,6.0808
2019-04-09T20:48:23.000000Z,1.19,5.7852
2019-04-09T20:48:23.500000Z,1.18,5.489599999999999
2019-04-09T20:48:23.979518Z,1.17,5.194
2019-04-09T20:48:24.000000Z,1.1624999999999999,4.8515
2019-04-09T20:48:24.500000Z,1.1549999999999998,4.509
2019-04-09T20:48:25.000000Z,1.1475,4.1665
2019-04-09T20:48:25.319518Z,1.14,3.824
2019-04-09T20:48:25.500000Z,1.139,3.6022
2019-04-09T20:48:26.000000Z,1.138,3.3804
2019-04-09T20:48:26.500000Z,1.137,3.1586
2019-04-09T20:48:27.000000Z,1.136,2.9368
2019-04-09T20:48:27.382518Z,1.135,2.715
2019-04-09T20:48:27.500000Z,1.1213333333333333,2.6163333333333334
2019-04-09T20:48:28.000000Z,1.1076666666666668,2.5176666666666665
2019-04-09T20:48:28.097518Z,1.094,2.419
2019-04-09T20:48:28.500000Z,1.1340000000000001,2.203666666666667
2019-04-09T20:48:29.000000Z,1.174,1.9883333333333333
2019-04-09T20:48:29.113518Z,1.214,1.773
2019-04-09T20:48:29.500000Z,1.6423999999999999,1.903
2019-04-09T20:48:30.000000Z,2.0708,2.033
2019-04-09T20:48:30.500000Z,2.4992,2.1630000000000003
2019-04-09T20:48:31.000000Z,2.9276,2.293
2019-04-09T20:48:31.044518Z,3.356,2.423
2019-04-09T20:48:31.500000Z,3.61325,2.38925
2019-04-09T20:48:32.000000Z,3.8705,2.3555
2019-04-09T20:48:32.500000Z,4.12775,2.3217499999999998
2019-04-09T20:48:32.861518Z,4.385,2.288
2019-04-09T20:48:33.000000Z,4.60025,2.28625
2019-04-09T20:48:33.500000Z,4.8155,2.2845
2019-04-09T20:48:34.000000Z,5.03075,2.28275
2019-04-09T20:48:34.003518Z,5.246,2.281
2019-04-09T20:48:34.500000Z,5.558666666666667,2.281
2019-04-09T20:48:35.000000Z,5.871333333333333,2.281
2019-04-09T20:48:35.232518Z,6.184,2.281
2019-04-09T20:48:35.500000Z,6.5680000000000005,2.2723333333333335
2019-04-09T20:48:36.000000Z,6.952,2.2636666666666665
2019-04-09T20:48:36.416518Z,7.336,2.255
2019-04-09T20:48:36.500000Z,7.6080000000000005,2.26775
2019-04-09T20:48:37.000000Z,7.88,2.2805
2019-04-09T20:48:37.500000Z,8.152,2.29325
2019-04-09T20:48:37.763518Z,8.424,2.306
2019-04-09T20:48:38.000000Z,8.658999999999999,2.4884
2019-04-09T20:48:38.500000Z,8.894,2.6708
2019-04-09T20:48:39.000000Z,9.129,2.8532
2019-04-09T20:48:39.500000Z,9.364,3.0356
2019-04-09T20:48:39.839518Z,9.599,3.218
2019-04-09T20:48:40.000000Z,9.5835,3.5633333333333335
2019-04-09T20:48:40.500000Z,9.568,3.9086666666666665
2019-04-09T20:48:41.000000Z,9.5525,4.254
2019-04-09T20:48:41.500000Z,9.537,4.599333333333333
2019-04-09T20:48:42.000000Z,9.5215,4.9446666666666665
2019-04-09T20:48:42.292518Z,9.506,5.29
2019-04-09T20:48:42.500000Z,9.318166666666666,5.531666666666666
2019-04-09T20:48:43.000000Z,9.130333333333333,5.773333333333333
2019-04-09T20:48:43.500000Z,8.942499999999999,6.015000000000001
2019-04-09T20:48:44.000000Z,8.754666666666667,6.256666666666667
2019-04-09T20:48:44.500000Z,8.566833333333333,6.498333333333333
2019-04-09T20:48:44.629518Z,8.379,6.74
2019-04-09T20:48:45.000000Z,8.47925,7.0475
2019-04-09T20:48:45.500000Z,8.5795,7.355
2019-04-09T20:48:46.000000Z,8.679749999999999,7.6625
2019-04-09T20:48:46.295518Z,8.78,7.97
2019-04-09T20:48:46.500000Z,8.78,8.361
2019-04-09T20:48:47.000000Z,8.78,8.752
2019-04-09T20:48:47.271518Z,8.78,9.143
2019-04-09T20:48:47.500000Z,8.78,8.84975
2019-04-09T20:48:48.000000Z,8.78,8.5565
2019-04-09T20:48:48.500000Z,8.78,8.26325
2019-04-09T20:48:48.978518Z,8.78,7.97
2019-04-09T20:48:49.000000Z,8.520166666666666,7.766
2019-04-09T20:48:49.500000Z,8.260333333333334,7.562
2019-04-09T20:48:50.000000Z,8.000499999999999,7.3580000000000005
2019-04-09T20:48:50.500000Z,7.740666666666667,7.154
2019-04-09T20:48:51.000000Z,7.480833333333333,6.95
2019-04-09T20:48:51.131518Z,7.221,6.746
2019-04-09T20:48:51.500000Z,6.904333333333334,6.721
2019-04-09T20:48:52.000000Z,6.587666666666666,6.696000000000001
2019-04-09T20:48:52.111518Z,6.271,6.671
2019-04-09T20:48:52.500000Z,6.255333333333334,6.303333333333334
2019-04-09T20:48:53.000000Z,6.2396666666666665,5.935666666666666
2019-04-09T20:48:53.312518Z,6.224,5.568
2019-04-09T20:48:53.500000Z,6.561,5.537
2019-04-09T20:48:54.000000Z,6.898000000000001,5.505999999999999
2019-04-09T20:48:54.270518Z,7.235,5.475
2019-04-09T20:48:54.500000Z,7.605,5.411
2019-04-09T20:48:55.000000Z,7.9750000000000005,5.347
2019-04-09T20:48:55.384518Z,8.345,5.283
2019-04-09T20:48:55.500000Z,8.362,5.0222500000000005
2019-04-09T20:48:56.000000Z,8.379000000000001,4.7615
2019-04-09T20:48:56.500000Z,8.396,4.50075
2019-04-09T20:48:56.783518Z,8.413,4.24
2019-04-09T20:48:57.000000Z,8.416,3.8873333333333333
2019-04-09T20:48:57.500000Z,8.419,3.534666666666667
2019-04-09T20:48:57.736518Z,8.422,3.182
2019-04-09T20:48:58.000000Z,8.422666666666666,2.89
2019-04-09T20:48:58.500000Z,8.423333333333334,2.598
2019-04-09T20:48:58.758518Z,8.424,2.306
2019-04-09T20:48:59.000000Z,8.152,2.29325
2019-04-09T20:48:59.500000Z,7.88,2.2805
2019-04-09T20:49:00.000000Z,7.6080000000000005,2.26775
2019-04-09T20:49:00.221518Z,7.336,2.255
2019-04-09T20:49:00.500000Z,6.952,2.2636666666666665
2019-04-09T20:49:01.000000Z,6.5680000000000005,2.2723333333333335
2019-04-09T20:49:01.200518Z,6.184,2.281
2019-04-09T20:49:01.500000Z,5.871333333333333,2.281
2019-04-09T20:49:02.000000Z,5.558666666666667,2.281
2019-04-09T20:49:02.179518Z,5.246,2.281
2019-04-09T20:49:02.500000Z,4.8155,2.2845
2019-04-09T20:49:02.660518Z,4.385,2.288
2019-04-09T20:49:03.000000Z,4.042,2.3329999999999997
2019-04-09T20:49:03.500000Z,3.699,2.378
2019-04-09T20:49:03.760518Z,3.356,2.423
2019-04-09T20:49:04.000000Z,2.9593333333333334,2.4053333333333335
2019-04-09T20:49:04.500000Z,2.5626666666666664,2.3876666666666666
2019-04-09T20:49:04.960518Z,2.166,2.37
2019-04-09T20:49:05.000000Z,1.898,2.38225
2019-04-09T20:49:05.500000Z,1.63,2.3945
2019-04-09T20:49:06.000000Z,1.362,2.40675
2019-04-09T20:49:06.076518Z,1.094,2.419
2019-04-09T20:49:06.500000Z,1.1145,2.567
2019-04-09T20:49:06.890518Z,1.135,2.715
2019-04-09T20:49:07.000000Z,1.1366666666666667,3.0846666666666667
2019-04-09T20:49:07.500000Z,1.1383333333333332,3.454333333333333
2019-04-09T20:49:07.763518Z,1.14,3.824
2019-04-09T20:49:08.000000Z,1.1475,4.1665
2019-04-09T20:49:08.500000Z,1.1549999999999998,4.509
2019-04-09T20:49:09.000000Z,1.1624999999999999,4.8515
2019-04-09T20:49:09.184518Z,1.17,5.194
2019-04-09T20:49:09.500000Z,1.1866666666666665,5.6866666666666665
2019-04-09T20:49:10.000000Z,1.2033333333333334,6.179333333333333
2019-04-09T20:49:10.168518Z,1.22,6.672
2019-04-09T20:49:10.500000Z,1.185,7.053999999999999
2019-04-09T20:49:11.000000Z,1.15,7.436
2019-04-09T20:49:11.500000Z,1.115,7.818
2019-04-09T20:49:11.732518Z,1.08,8.2
2019-04-09T20:49:12.000000Z,1.0783333333333334,8.59
2019-04-09T20:49:12.500000Z,1.0766666666666667,8.979999999999999
2019-04-09T20:49:12.790518Z,1.075,9.37
2019-04-09T20:49:13.000000Z,1.075,9.37
