Datetime,accx,accy,accz
2019-05-07T22:46:15.442125Z,0.0,0.0,0.0
2019-05-07T22:46:15.642125Z,0.11579400000000001,0.167166,-0.025476
2019-05-07T22:46:15.843125Z,0.5806279999999999,0.455309,0.26906599999999997
2019-05-07T22:46:16.042125Z,0.251014,-0.430946,0.233475
2019-05-07T22:46:16.242125Z,0.9125790000000001,-1.364557,-0.343642
2019-05-07T22:46:16.444125Z,-0.117625,-0.825626,-0.534041
2019-05-07T22:46:16.643125Z,-0.5846520000000001,-0.425771,1.267957
2019-05-07T22:46:16.842125Z,-0.876351,-0.46425200000000005,-0.13650299999999999
2019-05-07T22:46:17.043125Z,-0.879625,-1.222809,-0.061187
2019-05-07T22:46:17.243125Z,-0.156013,-0.818353,0.14837999999999998
2019-05-07T22:46:17.444125Z,0.66294,-0.38090100000000005,0.07396699999999999
2019-05-07T22:46:17.647125Z,1.3798540000000001,-0.259424,0.542794
2019-05-07T22:46:17.843125Z,0.9548979999999999,-0.224642,-0.415584
2019-05-07T22:46:18.044125Z,0.300259,0.474541,-0.42532
2019-05-07T22:46:18.243125Z,0.336202,0.644947,0.343038
2019-05-07T22:46:18.445125Z,1.207039,-0.8488450000000001,0.722598
2019-05-07T22:46:18.645125Z,1.58419,-1.026334,-0.361815
2019-05-07T22:46:18.867125Z,1.828175,0.5849770000000001,0.816507
2019-05-07T22:46:19.078125Z,1.476916,0.8888440000000001,0.5567310000000001
2019-05-07T22:46:19.245125Z,2.0854619999999997,-0.186358,0.451635
2019-05-07T22:46:19.445125Z,1.8305639999999999,-0.579024,-0.399604
2019-05-07T22:46:19.645125Z,0.074225,0.382344,0.186893
2019-05-07T22:46:19.846125Z,-0.016486,-0.647371,1.347902
2019-05-07T22:46:20.047125Z,0.673602,-1.553433,-0.13608499999999998
2019-05-07T22:46:20.251125Z,-0.208499,-0.427299,-0.55576
2019-05-07T22:46:20.467125Z,0.105681,-0.718499,0.90169
2019-05-07T22:46:20.667125Z,-0.146375,-0.699336,-0.5699930000000001
2019-05-07T22:46:20.846125Z,-0.194199,-0.7211489999999999,-0.516088
2019-05-07T22:46:21.048125Z,-0.329999,-0.028475999999999998,0.363131
2019-05-07T22:46:21.249125Z,0.30198200000000003,-0.46815,1.132247
2019-05-07T22:46:21.447125Z,-0.057754,-0.904021,-0.190573
2019-05-07T22:46:21.648125Z,0.89702,-0.24104899999999999,-0.459672
2019-05-07T22:46:21.848125Z,1.686489,-0.29904000000000003,1.133204
2019-05-07T22:46:22.048125Z,0.73963,-1.486234,0.6042390000000001
2019-05-07T22:46:22.248125Z,1.017111,-1.323617,0.104545
2019-05-07T22:46:22.468125Z,-0.35655,-0.428058,0.998408
2019-05-07T22:46:22.648125Z,-0.048775,-0.879618,1.151873
2019-05-07T22:46:22.853125Z,-0.36233899999999997,-1.206437,-0.278073
2019-05-07T22:46:23.049125Z,-0.612888,-0.22224899999999997,-0.627039
2019-05-07T22:46:23.249125Z,-0.31711,0.552546,0.41201000000000004
2019-05-07T22:46:23.449125Z,-0.129403,-1.081705,0.9264530000000001
2019-05-07T22:46:23.648125Z,0.381731,-1.149996,-0.273486
2019-05-07T22:46:23.850125Z,0.19892200000000002,-0.333943,0.389543
2019-05-07T22:46:24.050125Z,0.044518,-0.313208,0.707545
2019-05-07T22:46:24.250125Z,0.42586599999999997,-0.598765,-0.798942
2019-05-07T22:46:24.453125Z,-0.21465900000000002,-0.472817,-0.193905
2019-05-07T22:46:24.650125Z,-0.571868,-0.319511,0.9483739999999999
2019-05-07T22:46:24.850125Z,0.465185,-0.963642,0.738867
2019-05-07T22:46:25.052125Z,0.47181999999999996,-0.661736,-0.708141
2019-05-07T22:46:25.252125Z,0.11953499999999999,-0.260766,0.200195
2019-05-07T22:46:25.471125Z,-0.070355,-0.39881500000000003,1.15978
2019-05-07T22:46:25.650125Z,-0.174582,-0.642388,-0.629046
2019-05-07T22:46:25.852125Z,-0.312128,-0.5003,-0.314539
2019-05-07T22:46:26.051125Z,-0.312757,-0.424512,1.014749
2019-05-07T22:46:26.302125Z,0.15883599999999998,-1.036834,0.622789
2019-05-07T22:46:26.451125Z,-0.693712,-0.832485,-0.8194319999999999
2019-05-07T22:46:26.674125Z,-1.5387979999999999,-0.217687,0.416479
2019-05-07T22:46:26.851125Z,-0.97088,-1.14468,0.5547529999999999
2019-05-07T22:46:27.098125Z,-0.47275,-1.367692,0.351431
2019-05-07T22:46:27.292125Z,0.351617,-0.48321099999999995,0.22726999999999997
2019-05-07T22:46:27.454125Z,0.48466899999999996,0.913522,-0.352033
2019-05-07T22:46:27.694125Z,0.797978,-0.112177,0.5650430000000001
2019-05-07T22:46:27.894125Z,1.080239,-0.116566,-0.401567
2019-05-07T22:46:28.097125Z,0.532408,0.636814,-0.438503
2019-05-07T22:46:28.295125Z,0.857541,0.442087,0.400118
2019-05-07T22:46:28.494125Z,2.0956900000000003,-0.944108,0.9967
2019-05-07T22:46:28.698125Z,2.256938,-1.1322139999999998,0.418853
2019-05-07T22:46:28.897125Z,1.486646,-0.034775,-0.032375
2019-05-07T22:46:29.094125Z,0.7918390000000001,0.36975399999999997,0.294846
2019-05-07T22:46:29.294125Z,0.068507,-1.066482,0.23901799999999998
2019-05-07T22:46:29.533125Z,0.552773,-0.648057,0.038903
2019-05-07T22:46:29.694125Z,-0.80945,-0.23242,-0.296865
2019-05-07T22:46:29.894125Z,-1.151311,0.148046,0.5660729999999999
2019-05-07T22:46:30.095125Z,-0.69021,-1.331048,-0.003944
2019-05-07T22:46:30.295125Z,-0.525345,0.16611700000000001,-0.27982399999999996
2019-05-07T22:46:30.496125Z,-0.093172,0.414882,0.8365
2019-05-07T22:46:30.703125Z,0.12754000000000001,-0.8274729999999999,-0.4353
2019-05-07T22:46:30.901125Z,-0.5207229999999999,-0.062491,-0.376632
2019-05-07T22:46:31.096125Z,-0.034446,0.670479,0.7395689999999999
2019-05-07T22:46:31.296125Z,0.173123,-0.991341,0.332192
2019-05-07T22:46:31.497125Z,-0.659378,-0.320259,-0.760269
2019-05-07T22:46:31.696125Z,0.617297,0.401296,0.950209
2019-05-07T22:46:31.897125Z,0.346167,-0.22584899999999997,0.190492
2019-05-07T22:46:32.097125Z,0.197773,-0.9601729999999999,-0.578329
2019-05-07T22:46:32.257125Z,-0.06931799999999999,0.031958,0.000466
2019-05-07T22:46:32.458125Z,0.308438,-0.09074700000000001,1.345504
2019-05-07T22:46:32.657125Z,-0.036139,-1.061136,-0.32676700000000003
2019-05-07T22:46:32.857125Z,0.862483,-0.72008,-0.355012
2019-05-07T22:46:33.058125Z,1.587159,-0.425716,1.42414
2019-05-07T22:46:33.261125Z,1.856828,-1.520426,0.649122
2019-05-07T22:46:33.458125Z,1.101685,-1.008664,-0.7029770000000001
2019-05-07T22:46:33.672125Z,0.116578,0.404457,0.639115
2019-05-07T22:46:33.860125Z,-0.737146,-0.457096,0.821083
2019-05-07T22:46:34.058125Z,0.027426999999999997,-1.389939,-0.079736
2019-05-07T22:46:34.260125Z,0.6833670000000001,-1.208985,0.28023400000000004
2019-05-07T22:46:34.459125Z,0.14027799999999999,-0.24771999999999997,0.7217720000000001
2019-05-07T22:46:34.665125Z,0.066832,-1.11953,0.20584699999999997
2019-05-07T22:46:34.860125Z,-0.288498,-0.9654149999999999,-0.701743
2019-05-07T22:46:35.061125Z,-0.21147600000000003,0.071062,0.949335
2019-05-07T22:46:35.259125Z,0.229886,-0.8238639999999999,0.838209
2019-05-07T22:46:35.493125Z,0.216178,-1.2050239999999999,-0.38939
2019-05-07T22:46:35.660125Z,-0.399212,-0.11183199999999999,0.108313
2019-05-07T22:46:35.861125Z,-0.406873,-0.034381999999999996,0.072696
2019-05-07T22:46:36.061125Z,0.245354,-0.588817,-0.800022
2019-05-07T22:46:36.260125Z,0.34613,-0.595999,0.396876
2019-05-07T22:46:36.460125Z,0.224257,-0.653891,1.479175
2019-05-07T22:46:36.660125Z,-0.31631,-1.158023,-0.629992
2019-05-07T22:46:36.861125Z,0.893747,-0.73129,-0.09643600000000001
2019-05-07T22:46:37.061125Z,2.424798,-0.70728,1.8258400000000001
2019-05-07T22:46:37.262125Z,2.6122009999999998,-2.003869,0.44364899999999996
2019-05-07T22:46:37.462125Z,1.200668,-1.396369,0.012565
2019-05-07T22:46:37.663125Z,-0.096429,-0.771004,1.0868309999999999
2019-05-07T22:46:37.861125Z,0.935688,-1.148889,0.91033
2019-05-07T22:46:38.062125Z,0.74684,-1.823849,-0.149876
2019-05-07T22:46:38.263125Z,0.818367,-0.9572639999999999,0.440591
2019-05-07T22:46:38.463125Z,1.832109,-0.419232,1.318601
