Datetime,beaconid,realx,realy,edge_50,edge_51,edge_52,edge_53,edge_54,edge_55,edge_56,edge_57,edge_58
2019-05-07T23:10:21.000000Z,1,1.17,5.194,-78.0,-61.0,-66.0,-72.4,-71.0,-86.0,-83.0,-84.0,-69.0
2019-05-07T23:10:21.500000Z,1,1.1624999999999999,4.8515,-69.4,-58.4,-66.0,-72.4,-74.0,-77.4,-83.75,-80.0,-69.4
2019-05-07T23:10:22.000000Z,1,1.1549999999999998,4.509,-71.25,-57.25,-54.75,-61.4,-75.5,-76.5,-81.0,-68.2,-71.6
2019-05-07T23:10:22.500000Z,1,1.1475,4.1665,-68.6,-61.75,-56.25,-65.0,-79.75,-74.0,-67.0,-73.8,-68.5
2019-05-07T23:10:23.000000Z,1,1.13875,3.54675,-72.5,-54.666666666666664,-60.666666666666664,-74.33333333333333,-75.0,-69.5,-78.66666666666667,-73.5,-68.0
2019-05-07T23:10:23.500000Z,1,1.1375,3.2695,-73.66666666666667,-57.75,-61.0,-64.66666666666667,-68.33333333333333,-87.33333333333333,-71.75,-82.0,-70.5
2019-05-07T23:10:24.000000Z,1,1.13625,2.99225,-67.5,-53.0,-56.0,-67.6,-82.66666666666667,-71.25,-74.75,-73.75,-70.4
2019-05-07T23:10:24.500000Z,1,1.1213333333333333,2.6163333333333334,-73.6,-60.2,-62.8,-75.8,-75.2,-73.8,-76.5,-72.0,-72.5
2019-05-07T23:10:25.000000Z,1,1.1076666666666668,2.5176666666666665,-63.75,-67.75,-66.75,-76.5,-72.4,-80.33333333333333,-77.8,-75.25,-70.8
2019-05-07T23:10:25.500000Z,1,1.154,2.096,-66.0,-62.666666666666664,-49.333333333333336,-70.5,-75.66666666666667,-71.5,-71.25,-67.66666666666667,-65.4
2019-05-07T23:10:26.000000Z,1,1.4535,1.7662499999999999,-69.25,-71.0,-53.5,-60.0,-73.25,-68.25,-72.25,-69.66666666666667,-66.25
2019-05-07T23:10:26.500000Z,1,1.693,1.7595,-69.4,-67.5,-58.6,-64.0,-78.0,-61.25,-66.4,-68.75,-64.6
2019-05-07T23:10:27.000000Z,1,1.9325,1.75275,-75.66666666666667,-67.6,-57.5,-71.8,-71.2,-66.0,-72.6,-82.0,-69.6
