Datetime,beaconid,edgenodeid,rssi,realx,realy
2019-03-25T19:45:12.500000Z,1,50,-69.0,1.076,9.136
2019-03-25T19:45:12.500000Z,1,51,-71.0,1.076,9.136
2019-03-25T19:45:12.500000Z,1,58,-70.0,1.076,9.136
2019-03-25T19:45:12.500000Z,1,56,-57.5,1.076,9.136
2019-03-25T19:45:12.500000Z,1,52,-61.333333333333336,1.076,9.136
2019-03-25T19:45:12.500000Z,1,54,-83.0,1.076,9.136
2019-03-25T19:45:12.500000Z,1,55,-65.5,1.076,9.136
2019-03-25T19:45:12.500000Z,1,57,-69.0,1.076,9.136
2019-03-25T19:45:12.500000Z,1,53,-54.0,1.076,9.136
2019-03-25T19:45:13.000000Z,1,54,-67.0,1.077,8.902
2019-03-25T19:45:13.000000Z,1,56,-64.5,1.077,8.902
2019-03-25T19:45:13.000000Z,1,53,-57.333333333333336,1.077,8.902
2019-03-25T19:45:13.000000Z,1,51,-62.75,1.077,8.902
2019-03-25T19:45:13.000000Z,1,50,-80.5,1.077,8.902
2019-03-25T19:45:13.000000Z,1,52,-76.0,1.077,8.902
2019-03-25T19:45:13.000000Z,1,58,-52.0,1.077,8.902
2019-03-25T19:45:13.000000Z,1,57,-74.0,1.077,8.902
2019-03-25T19:45:13.000000Z,1,55,-67.5,1.077,8.902
2019-03-25T19:45:13.500000Z,1,56,-64.25,1.078,8.668
2019-03-25T19:45:13.500000Z,1,53,-56.0,1.078,8.668
2019-03-25T19:45:13.500000Z,1,51,-56.0,1.078,8.668
2019-03-25T19:45:13.500000Z,1,50,-87.0,1.078,8.668
2019-03-25T19:45:13.500000Z,1,55,-54.0,1.078,8.668
2019-03-25T19:45:13.500000Z,1,57,-63.0,1.078,8.668
2019-03-25T19:45:13.500000Z,1,54,-62.0,1.078,8.668
2019-03-25T19:45:13.500000Z,1,52,-62.0,1.078,8.668
2019-03-25T19:45:13.500000Z,1,58,-51.0,1.078,8.668
2019-03-25T19:45:14.000000Z,1,52,-71.0,1.079,8.434
2019-03-25T19:45:14.000000Z,1,58,-56.0,1.079,8.434
2019-03-25T19:45:14.000000Z,1,51,-83.0,1.079,8.434
2019-03-25T19:45:14.000000Z,1,57,-73.66666666666667,1.079,8.434
2019-03-25T19:45:14.000000Z,1,53,-50.0,1.079,8.434
2019-03-25T19:45:14.000000Z,1,56,-65.33333333333333,1.079,8.434
2019-03-25T19:45:14.000000Z,1,54,-58.5,1.079,8.434
2019-03-25T19:45:14.000000Z,1,50,-72.0,1.079,8.434
2019-03-25T19:45:14.000000Z,1,55,-64.0,1.079,8.434
2019-03-25T19:45:14.500000Z,1,51,-54.5,1.108,7.894399999999999
2019-03-25T19:45:14.500000Z,1,58,-56.5,1.108,7.894399999999999
