Datetime,beaconid,edgenodeid,rssi,realx,realy
2019-03-22T17:09:39.500000Z,3,50,-82.0,3.0881250000000002,6.69825
2019-03-22T17:09:39.500000Z,3,53,-78.0,3.0881250000000002,6.69825
2019-03-22T17:09:39.500000Z,3,56,-82.0,3.0881250000000002,6.69825
2019-03-22T17:09:39.500000Z,3,58,-81.5,3.0881250000000002,6.69825
2019-03-22T17:09:39.500000Z,3,54,-80.5,3.0881250000000002,6.69825
2019-03-22T17:09:39.500000Z,3,55,-86.0,3.0881250000000002,6.69825
2019-03-22T17:09:39.500000Z,3,51,-71.0,3.0881250000000002,6.69825
2019-03-22T17:09:40.000000Z,3,56,-77.0,2.9602500000000003,6.7045
2019-03-22T17:09:40.000000Z,3,50,-78.0,2.9602500000000003,6.7045
2019-03-22T17:09:40.000000Z,3,55,-81.66666666666667,2.9602500000000003,6.7045
2019-03-22T17:09:40.000000Z,3,53,-77.5,2.9602500000000003,6.7045
2019-03-22T17:09:40.000000Z,3,54,-82.0,2.9602500000000003,6.7045
2019-03-22T17:09:40.000000Z,3,58,-86.0,2.9602500000000003,6.7045
2019-03-22T17:09:40.000000Z,3,51,-83.5,2.9602500000000003,6.7045
2019-03-22T17:09:40.500000Z,3,50,-67.5,2.8323750000000003,6.71075
2019-03-22T17:09:40.500000Z,3,51,-74.33333333333333,2.8323750000000003,6.71075
2019-03-22T17:09:40.500000Z,3,53,-79.66666666666667,2.8323750000000003,6.71075
2019-03-22T17:09:40.500000Z,3,56,-77.0,2.8323750000000003,6.71075
2019-03-22T17:09:40.500000Z,3,58,-73.5,2.8323750000000003,6.71075
2019-03-22T17:09:40.500000Z,3,55,-94.0,2.8323750000000003,6.71075
2019-03-22T17:09:40.500000Z,3,54,-98.0,2.8323750000000003,6.71075
2019-03-22T17:09:41.000000Z,3,56,-86.0,2.7045000000000003,6.7170000000000005
2019-03-22T17:09:41.000000Z,3,55,-94.0,2.7045000000000003,6.7170000000000005
2019-03-22T17:09:41.000000Z,3,51,-76.0,2.7045000000000003,6.7170000000000005
2019-03-22T17:09:41.000000Z,3,53,-87.0,2.7045000000000003,6.7170000000000005
2019-03-22T17:09:41.000000Z,3,54,-78.0,2.7045000000000003,6.7170000000000005
2019-03-22T17:09:41.000000Z,3,50,-63.333333333333336,2.7045000000000003,6.7170000000000005
2019-03-22T17:09:41.000000Z,3,58,-90.0,2.7045000000000003,6.7170000000000005
2019-03-22T17:09:41.500000Z,3,50,-63.333333333333336,2.576625,6.72325
2019-03-22T17:09:41.500000Z,3,53,-77.75,2.576625,6.72325
2019-03-22T17:09:41.500000Z,3,51,-87.0,2.576625,6.72325
2019-03-22T17:09:41.500000Z,3,54,-77.0,2.576625,6.72325
