Datetime,beaconid,realx,realy,edge_50,edge_51,edge_52,edge_53,edge_54,edge_55,edge_56,edge_57,edge_58
2019-05-01T20:59:49.500000Z,1,2.193,6.742,-58.0,-54.5,-57.0,-69.5,-60.0,-72.5,-69.0,-67.0,-62.0
2019-05-01T20:59:50.000000Z,1,2.172,6.314333333333333,-73.25,-55.2,-60.25,-67.0,-66.25,-59.333333333333336,-78.5,-69.4,-65.5
2019-05-01T20:59:50.500000Z,1,2.151,5.886666666666667,-63.333333333333336,-66.66666666666667,-65.66666666666667,-58.5,-67.66666666666667,-64.33333333333333,-72.5,-67.0,-60.5
2019-05-01T20:59:51.000000Z,1,2.13475,5.077999999999999,-70.66666666666667,-57.75,-64.75,-65.5,-70.5,-66.0,-76.4,-70.66666666666667,-61.833333333333336
2019-05-01T20:59:51.500000Z,1,2.1395,4.697,-60.75,-58.5,-62.75,-62.5,-82.0,-78.0,-71.25,-64.5,-58.75
2019-05-01T20:59:52.000000Z,1,2.14425,4.316,-69.25,-57.5,-59.333333333333336,-64.0,-67.5,-76.0,-74.33333333333333,-69.0,-65.66666666666667
2019-05-01T20:59:52.500000Z,1,2.15325,3.67425,-72.0,-51.0,-60.333333333333336,-71.25,-63.75,-68.25,-72.5,-73.4,-60.5
2019-05-01T20:59:53.000000Z,1,2.1574999999999998,3.4135,-69.0,-61.75,-61.5,-66.0,-69.25,-70.33333333333333,-77.0,-67.0,-73.33333333333333
2019-05-01T20:59:53.500000Z,1,2.16175,3.15275,-63.5,-66.5,-66.33333333333333,-67.0,-69.4,-72.2,-81.0,-77.33333333333333,-63.75
2019-05-01T20:59:54.000000Z,1,2.166,2.718,-63.666666666666664,-59.6,-54.4,-60.8,-74.0,-63.5,-72.0,-80.0,-57.0
2019-05-01T20:59:54.500000Z,1,2.166,2.544,-61.0,-70.5,-50.333333333333336,-61.5,-87.0,-72.5,-73.33333333333333,-70.66666666666667,-70.0
2019-05-01T20:59:55.000000Z,1,2.4635,2.3832500000000003,-70.4,-68.0,-56.4,-55.0,-71.0,-63.0,-70.0,-73.4,-60.666666666666664
2019-05-01T20:59:55.500000Z,1,2.761,2.3965,-66.33333333333333,-62.0,-70.25,-57.0,-61.25,-62.75,-70.66666666666667,-66.5,-58.5
2019-05-01T20:59:56.000000Z,1,3.0585,2.40975,-70.25,-65.0,-67.5,-57.0,-63.0,-61.25,-74.0,-69.5,-66.0
2019-05-01T20:59:56.500000Z,1,3.5618,2.396,-73.33333333333333,-63.0,-56.5,-62.75,-58.666666666666664,-68.6,-75.8,-63.0,-63.333333333333336
2019-05-01T20:59:57.000000Z,1,3.7676,2.3689999999999998,-73.33333333333333,-70.0,-67.0,-67.2,-79.5,-62.5,-67.33333333333333,-69.0,-58.666666666666664
2019-05-01T20:59:57.500000Z,1,3.9734,2.342,-78.4,-74.2,-74.0,-60.2,-73.25,-66.8,-71.25,-73.25,-57.4
2019-05-01T20:59:58.000000Z,1,4.1792,2.315,-69.33333333333333,-64.75,-67.0,-52.5,-69.66666666666667,-56.0,-67.5,-65.0,-60.5
2019-05-01T20:59:58.500000Z,1,4.60025,2.28625,-79.66666666666667,-65.25,-74.33333333333333,-58.0,-63.666666666666664,-58.0,-63.333333333333336,-75.0,-55.4
2019-05-01T20:59:59.000000Z,1,4.8155,2.2845,-81.0,-65.33333333333333,-62.666666666666664,-60.0,-65.0,-63.8,-68.5,-72.0,-59.0
2019-05-01T20:59:59.500000Z,1,5.03075,2.28275,-73.75,-71.2,-74.33333333333333,-74.75,-64.25,-63.0,-67.33333333333333,-71.0,-63.0
2019-05-01T21:00:00.000000Z,1,5.558666666666667,2.281,-72.25,-70.0,-67.6,-69.75,-55.0,-58.333333333333336,-68.4,-72.5,-67.6
2019-05-01T21:00:00.500000Z,1,5.871333333333333,2.281,-76.33333333333333,-70.0,-75.66666666666667,-67.5,-62.6,-53.75,-65.5,-64.6,-64.25
2019-05-01T21:00:01.000000Z,1,6.472,2.2745,-70.0,-68.25,-67.33333333333333,-72.4,-56.25,-55.666666666666664,-67.75,-77.25,-65.66666666666667
2019-05-01T21:00:01.500000Z,1,6.76,2.268,-75.75,-76.66666666666667,-73.0,-74.25,-62.2,-52.2,-60.75,-71.0,-62.5
2019-05-01T21:00:02.000000Z,1,7.048,2.2615,-68.33333333333333,-72.5,-72.66666666666667,-69.33333333333333,-64.33333333333333,-58.25,-71.66666666666667,-67.75,-67.0
2019-05-01T21:00:02.500000Z,1,7.6080000000000005,2.26775,-78.5,-70.5,-71.66666666666667,-67.0,-51.5,-55.0,-59.4,-68.0,-71.75
2019-05-01T21:00:03.000000Z,1,7.88,2.2805,-84.0,-72.66666666666667,-77.25,-71.5,-58.6,-57.4,-74.5,-65.0,-66.75
2019-05-01T21:00:03.500000Z,1,8.152,2.29325,-74.6,-68.5,-70.25,-59.5,-53.75,-61.5,-66.33333333333333,-73.0,-77.0
2019-05-01T21:00:04.000000Z,1,8.649,2.2962000000000002,-72.8,-78.0,-79.5,-67.5,-54.0,-62.8,-60.2,-73.2,-69.4
2019-05-01T21:00:04.500000Z,1,8.873999999999999,2.2864,-76.5,-78.0,-75.25,-71.0,-44.0,-62.333333333333336,-67.0,-80.5,-75.25
2019-05-01T21:00:05.000000Z,1,9.099,2.2766,-76.33333333333333,-74.25,-73.75,-73.33333333333333,-61.75,-71.0,-64.0,-74.0,-67.75
2019-05-01T21:00:05.500000Z,1,9.324,2.2668,-73.75,-68.2,-74.0,-69.0,-59.4,-67.6,-76.25,-68.2,-72.6
2019-05-01T21:00:06.000000Z,1,9.559,2.4492000000000003,-76.4,-78.0,-72.0,-78.5,-62.8,-62.333333333333336,-65.2,-66.75,-76.33333333333333
2019-05-01T21:00:06.500000Z,1,9.568999999999999,2.6414,-80.66666666666667,-78.5,-76.0,-75.0,-69.0,-60.75,-64.0,-67.33333333333333,-78.66666666666667
2019-05-01T21:00:07.000000Z,1,9.579,2.8336,-77.0,-67.75,-61.666666666666664,-70.5,-60.25,-57.25,-56.8,-62.75,-66.5
2019-05-01T21:00:07.500000Z,1,9.589,3.0258000000000003,-75.0,-71.5,-74.0,-72.75,-67.8,-49.6,-61.5,-55.6,-63.333333333333336
2019-05-01T21:00:08.000000Z,1,9.5835,3.5633333333333335,-68.5,-70.6,-63.666666666666664,-69.25,-67.0,-58.6,-70.5,-58.8,-76.5
2019-05-01T21:00:08.500000Z,1,9.568,3.9086666666666665,-67.0,-74.0,-62.5,-79.25,-64.25,-53.0,-67.0,-68.75,-75.8
2019-05-01T21:00:09.000000Z,1,9.5525,4.254,-73.5,-65.0,-70.75,-68.0,-66.5,-67.25,-65.0,-76.66666666666667,-79.33333333333333
2019-05-01T21:00:09.500000Z,1,9.537,4.599333333333333,-74.0,-74.4,-73.75,-72.25,-78.5,-73.33333333333333,-63.5,-66.5,-78.6
2019-05-01T21:00:10.000000Z,1,9.5215,4.9446666666666665,-72.75,-78.25,-74.75,-57.0,-65.8,-61.6,-57.75,-60.666666666666664,-71.6
2019-05-01T21:00:10.500000Z,1,9.2738,5.2886,-73.0,-72.66666666666667,-69.0,-62.0,-61.5,-66.66666666666667,-52.0,-63.0,-61.5
