Datetime,beaconid,realx,realy,edge_50,edge_51,edge_52,edge_53,edge_54,edge_55,edge_56,edge_57,edge_58
2019-04-29T18:46:47.500000Z,1,1.076,9.136,-60.5,-64.5,-59.75,-60.25,-77.33333333333333,-73.5,-72.5,-69.25,-68.33333333333333
2019-04-29T18:46:48.000000Z,1,1.077,8.902,-73.0,-60.5,-62.0,-66.66666666666667,-76.33333333333333,-81.0,-69.5,-76.66666666666667,-72.33333333333333
2019-04-29T18:46:48.500000Z,1,1.078,8.668,-65.0,-71.33333333333333,-55.5,-76.0,-74.0,-75.0,-67.5,-69.5,-78.66666666666667
2019-04-29T18:46:49.000000Z,1,1.079,8.434,-58.25,-69.66666666666667,-64.66666666666667,-72.75,-83.0,-79.0,-71.66666666666667,-76.66666666666667,-67.5
2019-04-29T18:46:49.500000Z,1,1.108,7.894399999999999,-63.333333333333336,-73.5,-59.5,-67.5,-81.0,-74.0,-68.0,-74.5,-62.0
2019-04-29T18:46:50.000000Z,1,1.1360000000000001,7.588799999999999,-55.4,-61.0,-65.75,-67.5,-75.8,-71.33333333333333,-68.66666666666667,-81.0,-70.25
2019-04-29T18:46:50.500000Z,1,1.164,7.283199999999999,-57.333333333333336,-66.0,-64.66666666666667,-62.0,-79.25,-82.5,-70.8,-69.66666666666667,-63.0
2019-04-29T18:46:51.000000Z,1,1.192,6.9776,-66.8,-63.2,-69.0,-69.4,-71.75,-73.0,-68.25,-66.75,-71.0
2019-04-29T18:46:51.500000Z,1,1.4146,6.686,-70.33333333333333,-66.25,-68.0,-72.5,-72.8,-69.0,-68.2,-68.0,-72.0
2019-04-29T18:46:52.000000Z,1,1.6092,6.7,-72.5,-73.25,-66.75,-71.5,-62.0,-66.0,-82.0,-64.75,-70.0
2019-04-29T18:46:52.500000Z,1,1.8038,6.7139999999999995,-75.33333333333333,-74.66666666666667,-60.5,-64.0,-68.0,-69.0,-73.66666666666667,-59.75,-69.0
2019-04-29T18:46:53.000000Z,1,1.9984000000000002,6.728,-71.4,-56.0,-72.5,-68.5,-69.5,-73.0,-70.5,-69.0,-64.66666666666667
2019-04-29T18:46:53.500000Z,1,2.1804,6.4854,-71.4,-62.6,-68.66666666666667,-70.66666666666667,-71.0,-77.2,-75.5,-67.75,-64.0
2019-04-29T18:46:54.000000Z,1,2.1678,6.2288,-73.33333333333333,-61.4,-66.0,-64.33333333333333,-75.6,-70.75,-70.75,-67.0,-61.2
2019-04-29T18:46:54.500000Z,1,2.1552,5.9722,-70.2,-68.75,-69.75,-75.25,-70.0,-81.0,-80.0,-79.33333333333333,-67.75
2019-04-29T18:46:55.000000Z,1,2.1426,5.7156,-63.0,-61.5,-68.6,-70.75,-68.2,-74.8,-72.75,-71.0,-64.0
2019-04-29T18:46:55.500000Z,1,1.89,5.3927499999999995,-64.0,-61.5,-67.5,-73.75,-71.25,-73.5,-79.8,-69.33333333333333,-72.8
2019-04-29T18:46:56.000000Z,1,1.65,5.326499999999999,-56.0,-65.25,-64.0,-79.0,-72.0,-72.0,-72.0,-64.5,-72.0
2019-04-29T18:46:56.500000Z,1,1.41,5.26025,-48.2,-65.0,-66.4,-65.75,-66.25,-75.2,-73.0,-66.4,-66.5
2019-04-29T18:46:57.000000Z,1,1.165,4.9656666666666665,-60.333333333333336,-64.0,-53.5,-71.4,-75.0,-76.75,-80.0,-72.0,-73.5
2019-04-29T18:46:57.500000Z,1,1.16,4.737333333333333,-60.75,-57.25,-64.5,-69.0,-69.0,-73.5,-77.5,-70.0,-68.6
2019-04-29T18:46:58.000000Z,1,1.1549999999999998,4.509,-65.66666666666667,-55.0,-63.666666666666664,-66.75,-73.33333333333333,-70.0,-69.6,-70.0,-70.2
2019-04-29T18:46:58.500000Z,1,1.15,4.280666666666667,-68.75,-54.0,-60.2,-67.5,-74.25,-68.66666666666667,-67.25,-71.75,-66.4
2019-04-29T18:46:59.000000Z,1,1.145,4.052333333333333,-65.66666666666667,-55.25,-55.0,-59.75,-69.0,-80.75,-76.66666666666667,-73.0,-71.66666666666667
2019-04-29T18:46:59.500000Z,1,1.39225,3.85175,-70.33333333333333,-64.66666666666667,-56.6,-56.4,-67.5,-71.2,-68.33333333333333,-65.75,-60.75
2019-04-29T18:47:00.000000Z,1,1.6444999999999999,3.8795,-73.5,-73.0,-60.25,-58.5,-73.5,-80.75,-72.2,-69.8,-61.666666666666664
2019-04-29T18:47:00.500000Z,1,1.89675,3.90725,-71.5,-67.0,-65.8,-65.25,-70.4,-67.5,-70.25,-64.66666666666667,-67.2
2019-04-29T18:47:01.000000Z,1,2.15325,3.67425,-62.333333333333336,-62.25,-65.33333333333333,-63.75,-64.25,-71.33333333333333,-75.0,-62.75,-66.33333333333333
2019-04-29T18:47:01.500000Z,1,2.1574999999999998,3.4135,-67.5,-59.2,-57.6,-65.66666666666667,-70.5,-74.25,-79.5,-73.33333333333333,-62.333333333333336
2019-04-29T18:47:02.000000Z,1,2.16175,3.15275,-70.0,-69.66666666666667,-52.5,-54.25,-70.0,-73.25,-73.25,-76.0,-57.333333333333336
2019-04-29T18:47:02.500000Z,1,2.166,2.718,-75.0,-66.6,-66.25,-67.66666666666667,-75.75,-75.6,-74.2,-68.5,-72.75
2019-04-29T18:47:03.000000Z,1,2.166,2.544,-63.0,-59.0,-54.5,-70.66666666666667,-81.33333333333333,-75.25,-69.0,-70.75,-69.0
2019-04-29T18:47:03.500000Z,1,2.168,2.162,-68.4,-68.0,-46.8,-67.6,-76.75,-71.6,-71.2,-69.6,-63.5
2019-04-29T18:47:04.000000Z,1,2.17,1.954,-75.0,-69.75,-58.25,-61.0,-73.25,-63.0,-76.75,-66.5,-65.0
2019-04-29T18:47:04.500000Z,1,2.5566666666666666,1.7216666666666667,-81.0,-74.0,-70.0,-58.333333333333336,-65.0,-63.5,-69.33333333333333,-76.66666666666667,-67.75
2019-04-29T18:47:05.000000Z,1,2.9413333333333336,1.6973333333333334,-69.2,-64.5,-73.5,-47.5,-64.33333333333333,-57.0,-65.0,-64.0,-65.75
2019-04-29T18:47:05.500000Z,1,3.6005000000000003,1.649,-70.6,-65.5,-66.6,-59.2,-59.8,-63.2,-63.75,-67.25,-65.8
2019-04-29T18:47:06.000000Z,1,3.875,1.625,-71.0,-67.5,-75.4,-65.5,-66.6,-69.0,-70.25,-79.0,-68.25
2019-04-29T18:47:06.500000Z,1,4.149500000000001,1.601,-76.66666666666667,-78.5,-70.0,-69.75,-63.333333333333336,-69.75,-71.6,-70.0,-55.333333333333336
2019-04-29T18:47:07.000000Z,1,4.6295,1.7530000000000001,-81.0,-79.25,-73.6,-66.0,-73.0,-67.4,-74.4,-73.0,-67.6
2019-04-29T18:47:07.500000Z,1,4.835000000000001,1.929,-83.33333333333333,-69.25,-68.66666666666667,-68.25,-67.75,-69.25,-67.25,-73.4,-59.666666666666664
