Datetime,realx,realy
2019-05-07T03:09:09.827424Z,2.13,5.459
2019-05-07T03:09:10.000000Z,2.1426,5.715599999999999
2019-05-07T03:09:10.500000Z,2.1552,5.9722
2019-05-07T03:09:11.000000Z,2.1678,6.2288
2019-05-07T03:09:11.500000Z,2.1804,6.4854
2019-05-07T03:09:11.746424Z,2.193,6.742
2019-05-07T03:09:12.000000Z,1.94975,6.7245
2019-05-07T03:09:12.500000Z,1.7065000000000001,6.707
2019-05-07T03:09:13.000000Z,1.46325,6.6895
2019-05-07T03:09:13.058424Z,1.22,6.672
2019-05-07T03:09:13.500000Z,1.2075,6.3025
2019-05-07T03:09:14.000000Z,1.1949999999999998,5.933
2019-05-07T03:09:14.500000Z,1.1824999999999999,5.5634999999999994
2019-05-07T03:09:14.586424Z,1.17,5.194
2019-05-07T03:09:15.000000Z,1.1549999999999998,4.509
2019-05-07T03:09:15.133424Z,1.14,3.824
2019-05-07T03:09:15.500000Z,1.1375,3.2695
2019-05-07T03:09:15.937424Z,1.135,2.715
2019-05-07T03:09:16.000000Z,1.1145,2.567
2019-05-07T03:09:16.396424Z,1.094,2.419
2019-05-07T03:09:16.500000Z,1.1340000000000001,2.203666666666667
2019-05-07T03:09:17.000000Z,1.174,1.9883333333333333
2019-05-07T03:09:17.167424Z,1.214,1.773
2019-05-07T03:09:17.500000Z,1.5333333333333334,1.764
2019-05-07T03:09:18.000000Z,1.852666666666667,1.755
2019-05-07T03:09:18.425424Z,2.172,1.746
2019-05-07T03:09:18.500000Z,2.4605,1.72775
2019-05-07T03:09:19.000000Z,2.749,1.7095
2019-05-07T03:09:19.500000Z,3.0375,1.6912500000000001
2019-05-07T03:09:19.509424Z,3.326,1.673
2019-05-07T03:09:20.000000Z,3.692,1.641
2019-05-07T03:09:20.500000Z,4.058,1.609
2019-05-07T03:09:20.558424Z,4.424,1.577
2019-05-07T03:09:21.000000Z,4.855,1.5495
2019-05-07T03:09:21.397424Z,5.286,1.522
2019-05-07T03:09:21.500000Z,5.571,1.5206666666666666
2019-05-07T03:09:22.000000Z,5.856,1.5193333333333334
2019-05-07T03:09:22.231424Z,6.141,1.518
2019-05-07T03:09:22.500000Z,6.527666666666667,1.49
2019-05-07T03:09:23.000000Z,6.914333333333333,1.462
2019-05-07T03:09:23.478424Z,7.301,1.434
2019-05-07T03:09:23.500000Z,7.582750000000001,1.41975
2019-05-07T03:09:24.000000Z,7.8645000000000005,1.4055
2019-05-07T03:09:24.500000Z,8.14625,1.3912499999999999
2019-05-07T03:09:24.671424Z,8.428,1.377
2019-05-07T03:09:25.000000Z,8.716000000000001,1.39175
