Datetime,beaconid,realx,realy,edge_50,edge_51,edge_52,edge_53,edge_54,edge_55,edge_56,edge_57,edge_58
2019-03-21T22:07:21.000000Z,9,2.13,5.459,-74.5,-73.0,-81.0,-76.0,-74.0,-82.0,-70.5,-63.5,-92.0
2019-03-21T22:07:21.500000Z,9,2.1378749999999997,5.619375,-62.25,-71.5,-72.5,-88.0,-70.5,-83.33333333333333,-77.0,-71.66666666666667,-86.0
2019-03-21T22:07:22.000000Z,9,2.14575,5.77975,-54.333333333333336,-75.5,-70.66666666666667,-75.75,-83.25,-68.5,-74.0,-72.75,-71.6
2019-03-21T22:07:22.500000Z,9,2.153625,5.940125,-60.666666666666664,-79.0,-76.0,-73.66666666666667,-78.66666666666667,-71.0,-81.66666666666667,-60.0,-66.0
2019-03-21T22:07:23.000000Z,9,2.1615,6.1005,-66.0,-70.33333333333333,-72.0,-78.0,-71.0,-75.0,-78.33333333333333,-62.0,-78.66666666666667
2019-03-21T22:07:23.500000Z,9,2.169375,6.2608749999999995,-61.0,-65.0,-71.5,-67.66666666666667,-76.2,-74.75,-74.66666666666667,-64.5,-78.2
2019-03-21T22:07:24.000000Z,9,2.17725,6.42125,-54.0,-73.0,-66.5,-75.0,-70.0,-78.0,-72.5,-70.0,-74.0
2019-03-21T22:07:24.500000Z,9,2.185125,6.581625,-60.666666666666664,-67.0,-72.5,-73.0,-75.0,-78.0,-71.33333333333333,-76.0,-75.25
2019-03-21T22:07:25.000000Z,9,2.071375,6.73325,-62.25,-69.5,-66.25,-76.66666666666667,-84.0,-70.0,-69.5,-63.0,-72.5
2019-03-21T22:07:25.500000Z,9,1.94975,6.7245,-63.0,-79.33333333333333,-80.5,-73.2,-79.66666666666667,-78.0,-81.66666666666667,-74.33333333333333,-73.2
2019-03-21T22:07:26.000000Z,9,1.828125,6.71575,-58.0,-75.25,-68.33333333333333,-76.25,-90.0,-83.0,-75.0,-77.75,-70.33333333333333
2019-03-21T22:07:26.500000Z,9,1.7065000000000001,6.707,-54.5,-72.75,-69.25,-69.5,-79.25,-75.0,-78.4,-82.33333333333333,-74.0
2019-03-21T22:07:27.000000Z,9,1.584875,6.69825,-65.25,-65.33333333333333,-64.33333333333333,-66.5,-81.0,-69.25,-78.0,-74.5,-69.5
2019-03-21T22:07:27.500000Z,9,1.46325,6.6895,-52.5,-60.0,-66.0,-63.0,-72.25,-76.66666666666667,-77.33333333333333,-70.5,-69.0
2019-03-21T22:07:28.000000Z,9,1.341625,6.68075,-63.333333333333336,-66.6,-56.5,-63.0,-77.4,-69.0,-79.66666666666667,-78.0,-78.66666666666667
2019-03-21T22:07:28.500000Z,9,1.2144444444444444,6.507777777777777,-64.0,-74.5,-72.33333333333333,-62.25,-70.33333333333333,-69.8,-72.66666666666667,-76.5,-76.5
2019-03-21T22:07:29.000000Z,9,1.208888888888889,6.343555555555556,-53.5,-61.666666666666664,-66.33333333333333,-61.75,-74.75,-69.0,-72.4,-74.33333333333333,-82.5
2019-03-21T22:07:29.500000Z,9,1.2033333333333334,6.179333333333333,-59.5,-58.0,-67.33333333333333,-71.33333333333333,-77.5,-78.0,-70.25,-76.0,-69.2
2019-03-21T22:07:30.000000Z,9,1.1977777777777778,6.015111111111111,-70.0,-53.0,-56.0,-59.666666666666664,-70.0,-69.5,-76.0,-74.0,-76.0
2019-03-21T22:07:30.500000Z,9,1.192222222222222,5.850888888888889,-71.33333333333333,-62.5,-65.0,-67.0,-80.0,-74.0,-76.0,-73.0,-72.4
2019-03-21T22:07:31.000000Z,9,1.1866666666666665,5.6866666666666665,-65.33333333333333,-84.0,-52.5,-72.33333333333333,-66.66666666666667,-70.0,-65.0,-72.66666666666667,-63.333333333333336
2019-03-21T22:07:31.500000Z,9,1.181111111111111,5.522444444444444,-68.25,-56.25,-60.5,-69.0,-75.5,-74.25,-74.0,-72.66666666666667,-69.0
2019-03-21T22:07:32.000000Z,9,1.1755555555555555,5.358222222222222,-70.0,-58.0,-57.666666666666664,-71.5,-75.0,-85.0,-79.66666666666667,-84.0,-68.5
2019-03-21T22:07:32.500000Z,9,1.1657142857142857,4.998285714285714,-63.0,-59.5,-66.75,-65.0,-74.5,-78.0,-75.33333333333333,-77.33333333333333,-72.0
2019-03-21T22:07:33.000000Z,9,1.1614285714285713,4.8025714285714285,-72.5,-63.0,-66.0,-69.66666666666667,-71.25,-78.66666666666667,-85.66666666666667,-80.5,-76.66666666666667
2019-03-21T22:07:33.500000Z,9,1.157142857142857,4.606857142857143,-71.33333333333333,-56.0,-69.25,-67.0,-78.5,-75.4,-77.8,-65.4,-72.25
2019-03-21T22:07:34.000000Z,9,1.1528571428571428,4.411142857142857,-61.0,-68.0,-56.0,-66.66666666666667,-74.33333333333333,-79.0,-83.5,-71.33333333333333,-66.33333333333333
2019-03-21T22:07:34.500000Z,9,1.1485714285714286,4.215428571428571,-77.0,-66.33333333333333,-50.5,-65.66666666666667,-74.75,-78.6,-85.0,-69.66666666666667,-63.333333333333336
2019-03-21T22:07:35.000000Z,9,1.1442857142857141,4.019714285714286,-71.2,-59.75,-64.2,-60.333333333333336,-79.5,-68.0,-83.66666666666667,-70.25,-71.5
2019-03-21T22:07:35.500000Z,9,1.2426,3.7308,-71.25,-59.666666666666664,-63.0,-72.0,-74.5,-71.4,-77.4,-70.33333333333333,-74.4
2019-03-21T22:07:36.000000Z,9,1.3452,3.6376,-67.33333333333333,-70.6,-62.4,-63.8,-85.0,-74.75,-83.0,-74.33333333333333,-72.0
2019-03-21T22:07:36.500000Z,9,1.4478,3.5444,-76.75,-65.2,-61.75,-62.6,-79.25,-80.5,-83.0,-68.75,-74.75
2019-03-21T22:07:37.000000Z,9,1.5503999999999998,3.4512,-69.33333333333333,-59.0,-63.25,-63.5,-67.5,-76.0,-71.5,-75.0,-68.75
2019-03-21T22:07:37.500000Z,9,1.653,3.3579999999999997,-73.0,-71.0,-65.66666666666667,-58.25,-68.0,-83.0,-81.0,-76.5,-79.5
2019-03-21T22:07:38.000000Z,9,1.7555999999999998,3.2648,-78.0,-82.0,-69.5,-54.0,-66.5,-81.0,-82.0,-77.0,-73.8
2019-03-21T22:07:38.500000Z,9,1.8581999999999999,3.1715999999999998,-64.0,-73.5,-65.25,-58.333333333333336,-81.0,-76.5,-71.0,-70.25,-68.0
2019-03-21T22:07:39.000000Z,9,1.9607999999999999,3.0784,-65.66666666666667,-70.0,-56.333333333333336,-54.0,-64.33333333333333,-82.0,-80.33333333333333,-68.5,-61.0
2019-03-21T22:07:39.500000Z,9,2.0633999999999997,2.9852,-71.0,-67.0,-63.333333333333336,-60.4,-66.0,-64.0,-76.0,-80.33333333333333,-63.666666666666664
2019-03-21T22:07:40.000000Z,9,2.166,2.817428571428571,-65.25,-70.4,-62.0,-62.0,-71.25,-63.4,-86.0,-76.25,-69.0
2019-03-21T22:07:40.500000Z,9,2.166,2.742857142857143,-68.0,-75.33333333333333,-65.33333333333333,-58.0,-76.0,-73.25,-75.75,-72.0,-67.66666666666667
2019-03-21T22:07:41.000000Z,9,2.166,2.668285714285714,-70.5,-73.33333333333333,-57.0,-56.0,-66.0,-78.5,-72.0,-79.0,-64.0
2019-03-21T22:07:41.500000Z,9,2.166,2.593714285714286,-62.0,-71.0,-63.5,-67.2,-78.25,-75.33333333333333,-74.8,-75.4,-65.0
2019-03-21T22:07:42.000000Z,9,2.166,2.519142857142857,-66.5,-63.0,-52.6,-54.0,-76.5,-68.0,-70.33333333333333,-77.0,-72.5
2019-03-21T22:07:42.500000Z,9,2.166,2.444571428571429,-65.66666666666667,-56.5,-61.333333333333336,-75.2,-71.0,-68.8,-76.75,-74.33333333333333,-74.0
2019-03-21T22:07:43.000000Z,9,2.167,2.266,-66.0,-60.0,-55.333333333333336,-59.0,-83.0,-73.0,-69.66666666666667,-79.75,-68.2
2019-03-21T22:07:43.500000Z,9,2.168,2.162,-63.5,-67.66666666666667,-52.4,-65.33333333333333,-76.0,-73.5,-71.0,-77.33333333333333,-70.75
2019-03-21T22:07:44.000000Z,9,2.169,2.058,-71.8,-70.8,-49.333333333333336,-73.4,-74.0,-76.2,-76.25,-68.66666666666667,-78.0
2019-03-21T22:07:44.500000Z,9,2.17,1.954,-63.6,-68.33333333333333,-47.5,-64.0,-73.6,-79.75,-73.5,-74.0,-76.0
2019-03-21T22:07:45.000000Z,9,2.1710000000000003,1.85,-69.0,-77.0,-45.0,-64.0,-66.0,-80.5,-73.5,-80.0,-70.0
2019-03-21T22:07:45.500000Z,9,2.2796363636363637,1.8075454545454546,-67.0,-64.5,-62.8,-69.0,-71.0,-58.333333333333336,-74.0,-69.66666666666667,-57.5
2019-03-21T22:07:46.000000Z,9,2.387272727272727,1.8690909090909091,-74.66666666666667,-68.6,-63.2,-71.33333333333333,-72.6,-68.33333333333333,-72.2,-70.6,-66.8
2019-03-21T22:07:46.500000Z,9,2.4949090909090907,1.9306363636363637,-76.0,-60.666666666666664,-64.0,-64.75,-71.0,-63.0,-69.0,-68.0,-59.333333333333336
2019-03-21T22:07:47.000000Z,9,2.6025454545454547,1.9921818181818183,-69.0,-67.33333333333333,-74.66666666666667,-65.5,-74.0,-62.25,-68.0,-68.33333333333333,-63.0
