Datetime,azimuth
2019-05-07T22:44:12.957360Z,265.57135
2019-05-07T22:44:13.155360Z,264.974304
2019-05-07T22:44:13.356360Z,261.811676
2019-05-07T22:44:13.581360Z,263.064331
2019-05-07T22:44:13.756360Z,263.361908
2019-05-07T22:44:13.964360Z,260.87625099999997
2019-05-07T22:44:14.155360Z,258.706268
2019-05-07T22:44:14.357360Z,260.63027999999997
2019-05-07T22:44:14.558360Z,267.065552
2019-05-07T22:44:14.757360Z,272.62347400000004
2019-05-07T22:44:14.957360Z,281.043579
2019-05-07T22:44:15.191360Z,291.828033
2019-05-07T22:44:15.357360Z,304.246307
2019-05-07T22:44:15.558360Z,320.38998399999997
2019-05-07T22:44:15.758360Z,332.26825
2019-05-07T22:44:15.971360Z,340.577606
2019-05-07T22:44:16.157360Z,346.182465
2019-05-07T22:44:16.358360Z,349.95455899999996
2019-05-07T22:44:16.558360Z,351.875031
2019-05-07T22:44:16.758360Z,348.876801
2019-05-07T22:44:16.975360Z,346.441162
2019-05-07T22:44:17.162360Z,345.345154
2019-05-07T22:44:17.360360Z,343.704987
2019-05-07T22:44:17.561360Z,338.525269
2019-05-07T22:44:17.760360Z,331.433838
2019-05-07T22:44:17.961360Z,325.758026
2019-05-07T22:44:18.202360Z,322.46817000000004
2019-05-07T22:44:18.361360Z,320.788788
2019-05-07T22:44:18.571360Z,329.564331
2019-05-07T22:44:18.760360Z,342.31958
2019-05-07T22:44:18.960360Z,357.433929
2019-05-07T22:44:19.160360Z,14.858215
2019-05-07T22:44:19.360360Z,23.204651000000002
2019-05-07T22:44:19.561360Z,30.442688
2019-05-07T22:44:19.761360Z,38.547852
2019-05-07T22:44:19.962360Z,43.652588
2019-05-07T22:44:20.163360Z,46.254059000000005
2019-05-07T22:44:20.364360Z,46.297302
2019-05-07T22:44:20.562360Z,45.341736
2019-05-07T22:44:20.763360Z,43.935210999999995
2019-05-07T22:44:20.964360Z,47.306519
2019-05-07T22:44:21.163360Z,44.322784000000006
2019-05-07T22:44:21.364360Z,46.729248
2019-05-07T22:44:21.564360Z,52.499390000000005
2019-05-07T22:44:21.764360Z,59.310455000000005
2019-05-07T22:44:21.965360Z,59.227722
2019-05-07T22:44:22.164360Z,64.23288000000001
2019-05-07T22:44:22.365360Z,72.437286
2019-05-07T22:44:22.566360Z,84.144196
2019-05-07T22:44:22.766360Z,97.858459
2019-05-07T22:44:22.964360Z,112.966431
2019-05-07T22:44:23.166360Z,127.002563
2019-05-07T22:44:23.379360Z,141.648926
2019-05-07T22:44:23.565360Z,152.898804
2019-05-07T22:44:23.765360Z,166.74176
2019-05-07T22:44:23.964360Z,188.771454
2019-05-07T22:44:24.165360Z,210.400787
2019-05-07T22:44:24.384360Z,225.794495
2019-05-07T22:44:24.571360Z,234.517029
2019-05-07T22:44:24.769360Z,243.10497999999998
2019-05-07T22:44:24.966360Z,250.190933
2019-05-07T22:44:25.166360Z,254.492142
2019-05-07T22:44:25.365360Z,253.337753
2019-05-07T22:44:25.568360Z,244.151993
2019-05-07T22:44:25.769360Z,229.31930499999999
2019-05-07T22:44:25.967360Z,213.2435
2019-05-07T22:44:26.169360Z,201.071259
2019-05-07T22:44:26.367360Z,194.60458400000002
2019-05-07T22:44:26.568360Z,189.4543
2019-05-07T22:44:26.823360Z,186.921371
2019-05-07T22:44:26.968360Z,182.904892
2019-05-07T22:44:27.170360Z,176.180725
2019-05-07T22:44:27.371360Z,171.15094
2019-05-07T22:44:27.568360Z,165.657715
2019-05-07T22:44:27.769360Z,158.534607
2019-05-07T22:44:27.968360Z,152.030273
2019-05-07T22:44:28.169360Z,144.855408
2019-05-07T22:44:28.369360Z,139.74472
2019-05-07T22:44:28.568360Z,138.762939
2019-05-07T22:44:28.769360Z,132.48431399999998
2019-05-07T22:44:28.970360Z,123.902679
2019-05-07T22:44:29.172360Z,110.74465900000001
2019-05-07T22:44:29.371360Z,93.735718
2019-05-07T22:44:29.571360Z,76.328369
2019-05-07T22:44:29.772360Z,60.913605000000004
2019-05-07T22:44:30.011360Z,46.262299
2019-05-07T22:44:30.172360Z,39.208344
2019-05-07T22:44:30.370360Z,37.214110999999995
2019-05-07T22:44:30.572360Z,36.490631
2019-05-07T22:44:30.773360Z,32.350952
2019-05-07T22:44:30.972360Z,27.664153999999996
2019-05-07T22:44:31.171360Z,26.245392
2019-05-07T22:44:31.372360Z,24.938263
2019-05-07T22:44:31.571360Z,23.551849
2019-05-07T22:44:31.771360Z,21.841919
2019-05-07T22:44:31.972360Z,20.954132
2019-05-07T22:44:32.175360Z,13.985717999999999
2019-05-07T22:44:32.374360Z,2.363892
2019-05-07T22:44:32.574360Z,352.460602
2019-05-07T22:44:32.775360Z,347.76947
2019-05-07T22:44:32.975360Z,351.053314
2019-05-07T22:44:33.174360Z,353.85110499999996
2019-05-07T22:44:33.374360Z,3.9328
2019-05-07T22:44:33.574360Z,7.5995479999999995
2019-05-07T22:44:33.774360Z,13.081635
2019-05-07T22:44:33.977360Z,18.228668
2019-05-07T22:44:34.175360Z,21.829529
2019-05-07T22:44:34.375360Z,14.404236
2019-05-07T22:44:34.578360Z,22.312439
2019-05-07T22:44:34.775360Z,25.523682
2019-05-07T22:44:34.975360Z,25.419189000000003
2019-05-07T22:44:35.178360Z,28.232360999999997
