Datetime,accx,accy,accz
2019-05-07T03:07:40.235795Z,0.542401,0.29898600000000003,-0.121473
2019-05-07T03:07:40.433795Z,0.329991,0.513039,-0.549369
2019-05-07T03:07:40.634795Z,0.495659,0.574662,0.47265100000000004
2019-05-07T03:07:40.834795Z,0.065276,-0.149249,1.344602
2019-05-07T03:07:41.037795Z,-0.366603,-2.613522,0.202767
2019-05-07T03:07:41.236795Z,0.22903099999999998,-1.115776,-0.886877
2019-05-07T03:07:41.436795Z,-0.641325,0.182201,0.5848369999999999
2019-05-07T03:07:41.634795Z,0.745251,-0.7833289999999999,1.124524
2019-05-07T03:07:41.835795Z,1.416087,-1.423841,-0.900718
2019-05-07T03:07:42.035795Z,0.5687369999999999,-0.161044,0.42766000000000004
2019-05-07T03:07:42.234795Z,-0.658259,-0.707371,1.6744849999999998
2019-05-07T03:07:42.435795Z,-0.221956,-1.40524,-1.157908
2019-05-07T03:07:42.634795Z,-0.648393,-0.16161099999999998,0.232717
2019-05-07T03:07:42.839795Z,0.144772,-0.5386810000000001,1.391473
2019-05-07T03:07:43.036795Z,0.048908999999999994,-1.251459,-0.594214
2019-05-07T03:07:43.235795Z,0.361406,-0.333976,-0.03075
2019-05-07T03:07:43.439795Z,-0.386538,-0.44060200000000005,1.655762
2019-05-07T03:07:43.635795Z,-0.42709300000000006,-1.0467799999999998,-1.118152
2019-05-07T03:07:43.838795Z,-0.400196,-0.049888999999999996,-0.416548
2019-05-07T03:07:44.035795Z,-0.44063800000000003,-0.016850999999999998,1.298883
2019-05-07T03:07:44.237795Z,0.1204,-1.235697,0.045388
2019-05-07T03:07:44.435795Z,0.012365000000000001,-0.275986,-0.897892
2019-05-07T03:07:44.637795Z,0.053224,0.309608,1.013911
2019-05-07T03:07:44.837795Z,0.186526,-0.811774,0.068124
2019-05-07T03:07:45.036795Z,0.469271,-1.026633,0.085449
2019-05-07T03:07:45.239795Z,1.435702,-1.34808,1.362771
2019-05-07T03:07:45.439795Z,2.272205,-2.000317,0.6682859999999999
2019-05-07T03:07:45.640795Z,1.549,-2.092506,-0.16522
2019-05-07T03:07:45.841795Z,-0.23025700000000002,-0.610586,0.695675
2019-05-07T03:07:46.041795Z,0.31192,-0.454823,1.362792
2019-05-07T03:07:46.241795Z,-0.152351,-2.38935,0.8627729999999999
2019-05-07T03:07:46.439795Z,-0.27625700000000003,-1.8250919999999997,-0.069853
2019-05-07T03:07:46.640795Z,-0.084011,-0.554099,0.169122
2019-05-07T03:07:46.846795Z,-0.26412800000000003,-0.344032,0.252443
2019-05-07T03:07:47.041795Z,-0.247664,-1.532464,0.9628770000000001
2019-05-07T03:07:47.240795Z,-0.095364,-1.382326,0.293207
2019-05-07T03:07:47.439795Z,0.093709,-0.523455,-0.22184600000000002
2019-05-07T03:07:47.646795Z,0.099399,-0.030813,-0.03557
2019-05-07T03:07:47.840795Z,0.052723,-0.19000999999999998,0.799822
2019-05-07T03:07:48.041795Z,-0.044035000000000005,-1.237323,0.24146700000000001
2019-05-07T03:07:48.241795Z,0.025626,-0.163956,-0.48067600000000005
2019-05-07T03:07:48.443795Z,0.17925,0.32668200000000003,0.08178400000000001
2019-05-07T03:07:48.641795Z,0.32318800000000003,-0.311714,0.885077
2019-05-07T03:07:48.841795Z,0.085011,-0.544459,-0.5540510000000001
2019-05-07T03:07:49.042795Z,0.09156399999999999,0.25346,-0.360085
2019-05-07T03:07:49.241795Z,0.094183,0.6972229999999999,1.120663
2019-05-07T03:07:49.455795Z,0.058071000000000005,-0.839857,0.0757
2019-05-07T03:07:49.643795Z,-0.030293,-0.808704,-0.739464
2019-05-07T03:07:49.841795Z,0.055037,0.07359,0.200792
2019-05-07T03:07:50.042795Z,0.317413,-0.144556,0.926868
2019-05-07T03:07:50.243795Z,0.477541,-1.023541,-0.067598
2019-05-07T03:07:50.441795Z,0.034998,-0.173058,-0.8720209999999999
2019-05-07T03:07:50.642795Z,0.019161,0.663931,0.9615379999999999
2019-05-07T03:07:50.843795Z,-0.018539,-1.6873779999999998,0.371461
2019-05-07T03:07:51.044795Z,-0.20676,-0.46936300000000003,-0.775183
2019-05-07T03:07:51.244795Z,-0.136541,-0.049473,1.0108139999999999
2019-05-07T03:07:51.442795Z,0.22199499999999997,-0.42784300000000003,0.132938
2019-05-07T03:07:51.645795Z,0.278118,-0.46301800000000004,-0.826709
2019-05-07T03:07:51.844795Z,-0.144846,0.308628,0.83639
2019-05-07T03:07:52.045795Z,-0.029123000000000003,-0.407477,0.72482
2019-05-07T03:07:52.244795Z,0.157187,-0.6764399999999999,-1.026818
2019-05-07T03:07:52.446795Z,-0.33919,-0.16757,0.23126999999999998
2019-05-07T03:07:52.644795Z,0.288624,-0.28648,0.7809229999999999
2019-05-07T03:07:52.845795Z,0.07948,-0.361292,-0.527946
2019-05-07T03:07:53.046795Z,0.212279,-0.026008,0.171999
2019-05-07T03:07:53.248795Z,0.293956,-0.604508,1.125107
2019-05-07T03:07:53.497795Z,0.451529,-0.932047,-0.37163
2019-05-07T03:07:53.645795Z,1.212461,-0.730104,0.302554
2019-05-07T03:07:53.844795Z,1.2638690000000001,-0.885028,0.850664
2019-05-07T03:07:54.046795Z,0.7583449999999999,-0.801689,-0.31227699999999997
2019-05-07T03:07:54.247795Z,0.673517,-0.767992,0.556508
2019-05-07T03:07:54.447795Z,-0.026632999999999997,-0.9283290000000001,0.8968459999999999
2019-05-07T03:07:54.649795Z,-0.276794,-0.6021569999999999,-1.049488
2019-05-07T03:07:54.868795Z,-0.460111,-0.159834,0.028794999999999998
2019-05-07T03:07:55.046795Z,0.025246,-0.535042,1.493522
2019-05-07T03:07:55.246795Z,-0.015302000000000001,-1.689807,-0.41551499999999997
2019-05-07T03:07:55.446795Z,-0.089625,-0.319668,-0.765274
2019-05-07T03:07:55.648795Z,0.647345,-0.6089,1.785341
2019-05-07T03:07:55.848795Z,-0.46295699999999995,-1.525851,-0.049384
2019-05-07T03:07:56.046795Z,-0.440007,-1.001,-0.357667
2019-05-07T03:07:56.249795Z,0.054915,-0.618542,0.730274
2019-05-07T03:07:56.448795Z,0.734941,-1.190667,0.8453350000000001
2019-05-07T03:07:56.649795Z,0.49485100000000004,-1.123738,-0.726989
2019-05-07T03:07:56.848795Z,0.222742,-0.332999,0.667551
2019-05-07T03:07:57.047795Z,0.113068,-0.631759,0.543828
2019-05-07T03:07:57.250795Z,0.557071,-1.257028,0.26253000000000004
2019-05-07T03:07:57.449795Z,0.45352299999999995,-0.374136,-0.09814500000000001
2019-05-07T03:07:57.650795Z,0.457362,0.017379,0.722892
2019-05-07T03:07:57.850795Z,0.727999,-1.094329,0.5605979999999999
2019-05-07T03:07:58.049795Z,0.773466,-0.341966,-0.552573
2019-05-07T03:07:58.251795Z,0.421455,-0.142058,0.655309
2019-05-07T03:07:58.450795Z,0.033039,-1.2682950000000002,0.744617
2019-05-07T03:07:58.652795Z,0.203062,-1.217531,-0.340624
2019-05-07T03:07:58.851795Z,0.31905700000000004,-0.232069,-0.567629
2019-05-07T03:07:59.052795Z,0.259666,0.296412,1.262693
2019-05-07T03:07:59.251795Z,1.082691,-1.584978,0.448337
2019-05-07T03:07:59.454795Z,1.1345120000000002,-0.859318,-0.219611
2019-05-07T03:07:59.649795Z,0.140183,-0.374062,0.5229229999999999
2019-05-07T03:07:59.851795Z,0.051914999999999996,-1.401325,1.020442
2019-05-07T03:08:00.052795Z,0.272837,-1.378543,-0.263821
2019-05-07T03:08:00.251795Z,-0.47678100000000007,-0.272282,-0.31240500000000004
2019-05-07T03:08:00.451795Z,-0.080384,-0.21201199999999998,0.570276
2019-05-07T03:08:00.653795Z,0.404371,-1.018851,0.41810600000000003
2019-05-07T03:08:00.853795Z,0.44550500000000004,-0.7482310000000001,-0.210961
2019-05-07T03:08:01.051795Z,0.264237,-0.086594,0.497648
2019-05-07T03:08:01.252795Z,0.708123,-0.787748,1.160151
2019-05-07T03:08:01.452795Z,0.8075100000000001,-1.464127,-0.10539000000000001
2019-05-07T03:08:01.653795Z,1.426592,-0.9889040000000001,0.189118
2019-05-07T03:08:01.852795Z,1.47844,-1.3868,1.220256
2019-05-07T03:08:02.052795Z,0.760705,-0.6751659999999999,-0.06801
2019-05-07T03:08:02.255795Z,1.077516,-0.160671,0.103522
2019-05-07T03:08:02.456795Z,-0.323943,-1.056699,1.239127
2019-05-07T03:08:02.674795Z,0.907185,-1.420483,0.043475
2019-05-07T03:08:02.854795Z,1.28424,-1.51119,0.211652
2019-05-07T03:08:03.052795Z,1.7899200000000002,-1.558901,1.299981
2019-05-07T03:08:03.254795Z,1.612428,-1.547903,0.166132
2019-05-07T03:08:03.456795Z,1.1359489999999999,-0.8766959999999999,0.48494499999999996
2019-05-07T03:08:03.654795Z,0.227665,-1.1035469999999998,1.2561639999999998
2019-05-07T03:08:03.855795Z,0.5828720000000001,-1.1989319999999999,-0.28697399999999995
