Datetime,beaconid,realx,realy,edge_50,edge_51,edge_52,edge_53,edge_54,edge_55,edge_56,edge_57,edge_58
2019-04-09T17:28:09.500000Z,1,1.2128571428571429,6.460857142857143,-61.75,-62.333333333333336,-56.0,-58.0,-64.5,-70.0,-71.0,-68.5,-73.0
2019-04-09T17:28:10.000000Z,1,1.2057142857142857,6.249714285714285,-61.75,-61.5,-61.0,-65.6,-78.0,-71.66666666666667,-73.0,-72.5,-73.0
2019-04-09T17:28:10.500000Z,1,1.1985714285714286,6.038571428571428,-52.0,-55.5,-62.0,-59.0,-65.0,-73.33333333333333,-70.0,-62.0,-62.0
2019-04-09T17:28:11.000000Z,1,1.1914285714285713,5.827428571428571,-61.666666666666664,-53.0,-61.5,-52.75,-65.0,-66.5,-61.0,-72.66666666666667,-66.5
2019-04-09T17:28:11.500000Z,1,1.1842857142857142,5.6162857142857145,-55.0,-54.5,-59.6,-54.333333333333336,-66.75,-70.5,-68.66666666666667,-68.8,-65.0
2019-04-09T17:28:12.000000Z,1,1.177142857142857,5.405142857142857,-57.5,-54.0,-46.5,-68.33333333333333,-65.66666666666667,-68.33333333333333,-74.0,-63.0,-62.75
2019-04-09T17:28:12.500000Z,1,1.1624999999999999,4.8515,-66.0,-48.333333333333336,-56.25,-61.75,-57.5,-77.0,-74.0,-65.5,-67.66666666666667
2019-04-09T17:28:13.000000Z,1,1.1549999999999998,4.509,-63.0,-54.25,-56.0,-64.33333333333333,-70.0,-69.0,-71.25,-68.0,-63.0
2019-04-09T17:28:13.500000Z,1,1.1475,4.1665,-61.5,-54.8,-56.333333333333336,-54.25,-65.4,-79.5,-76.0,-72.0,-65.6
2019-04-09T17:28:14.000000Z,1,1.1383333333333332,3.454333333333333,-64.8,-50.75,-59.0,-59.5,-74.33333333333333,-66.5,-70.0,-61.5,-60.5
2019-04-09T17:28:14.500000Z,1,1.1366666666666667,3.0846666666666667,-71.0,-50.666666666666664,-56.75,-62.5,-74.33333333333333,-70.66666666666667,-65.66666666666667,-68.75,-66.5
2019-04-09T17:28:15.000000Z,1,1.1213333333333333,2.6163333333333334,-67.25,-59.25,-56.0,-71.0,-65.66666666666667,-66.33333333333333,-75.0,-70.0,-66.4
2019-04-09T17:28:15.500000Z,1,1.1076666666666668,2.5176666666666665,-56.4,-68.33333333333333,-51.5,-65.0,-66.6,-63.0,-69.5,-61.4,-64.5
2019-04-09T17:28:16.000000Z,1,1.154,2.096,-59.8,-61.0,-45.5,-62.333333333333336,-63.8,-69.5,-72.0,-69.5,-70.33333333333333
2019-04-09T17:28:16.500000Z,1,1.4535,1.7662499999999999,-60.5,-62.25,-42.8,-58.25,-70.5,-64.66666666666667,-66.5,-65.75,-59.75
2019-04-09T17:28:17.000000Z,1,1.693,1.7595,-59.0,-62.5,-53.0,-59.0,-66.75,-57.333333333333336,-58.5,-58.0,-62.0
2019-04-09T17:28:17.500000Z,1,1.9325,1.75275,-65.66666666666667,-58.6,-62.0,-61.0,-63.5,-61.0,-57.0,-67.0,-65.25
2019-04-09T17:28:18.000000Z,1,2.4605,1.72775,-68.0,-54.5,-62.5,-53.5,-64.0,-52.666666666666664,-68.66666666666667,-62.333333333333336,-54.666666666666664
2019-04-09T17:28:18.500000Z,1,2.749,1.7095,-62.666666666666664,-71.5,-56.666666666666664,-51.0,-61.0,-52.5,-64.0,-73.0,-64.0
2019-04-09T17:28:19.000000Z,1,3.0375,1.6912500000000001,-70.66666666666667,-67.33333333333333,-64.0,-43.5,-61.0,-62.0,-62.0,-69.4,-57.666666666666664
2019-04-09T17:28:19.500000Z,1,3.6005000000000003,1.649,-77.5,-67.25,-72.0,-48.666666666666664,-61.2,-60.75,-60.75,-63.666666666666664,-61.0
2019-04-09T17:28:20.000000Z,1,3.875,1.625,-64.0,-61.5,-72.0,-47.0,-59.666666666666664,-53.666666666666664,-55.0,-59.0,-48.0
2019-04-09T17:28:20.500000Z,1,4.149500000000001,1.601,-63.0,-67.66666666666667,-68.5,-51.666666666666664,-61.5,-54.666666666666664,-55.0,-63.75,-59.0
2019-04-09T17:28:21.000000Z,1,4.638625,1.569625,-75.0,-62.333333333333336,-65.66666666666667,-56.666666666666664,-61.666666666666664,-59.6,-63.333333333333336,-70.0,-62.666666666666664
2019-04-09T17:28:21.500000Z,1,4.85325,1.56225,-67.2,-63.75,-77.0,-75.0,-62.2,-65.5,-62.0,-71.66666666666667,-64.0
2019-04-09T17:28:22.000000Z,1,5.067875,1.554875,-63.0,-73.66666666666667,-61.333333333333336,-66.0,-67.0,-62.5,-60.5,-67.0,-59.666666666666664
2019-04-09T17:28:22.500000Z,1,5.282500000000001,1.5474999999999999,-78.0,-66.66666666666667,-65.0,-63.666666666666664,-65.33333333333333,-55.25,-51.0,-71.66666666666667,-58.5
2019-04-09T17:28:23.000000Z,1,5.4971250000000005,1.540125,-77.5,-65.66666666666667,-70.5,-65.66666666666667,-58.0,-56.75,-67.75,-65.5,-76.5
