Datetime,accx,accy,accz
2018-10-23T17:24:08.242664Z,0.0,0.0,0.0
2018-10-23T17:24:08.400664Z,-0.01,-0.12,-0.34
2018-10-23T17:24:08.598664Z,0.08,0.15,0.91
2018-10-23T17:24:08.804664Z,0.01,-0.06,-0.93
2018-10-23T17:24:09.002664Z,0.18,0.18,0.63
2018-10-23T17:24:09.205664Z,-0.1,0.25,-0.06
2018-10-23T17:24:09.399664Z,0.23,-0.74,1.25
2018-10-23T17:24:09.601664Z,0.4,-0.16,-0.51
2018-10-23T17:24:09.799664Z,-0.44,0.07,0.9
2018-10-23T17:24:10.006664Z,-0.1,-0.06,-0.48
2018-10-23T17:24:10.208664Z,-0.93,-1.31,0.14
2018-10-23T17:24:10.395664Z,0.08,0.15,0.12
2018-10-23T17:24:10.601664Z,-0.34,0.69,0.08
2018-10-23T17:24:10.815664Z,-0.69,-1.12,2.01
2018-10-23T17:24:11.000664Z,0.24,0.17,-0.48
2018-10-23T17:24:11.203664Z,-0.18,0.36,0.99
2018-10-23T17:24:11.394664Z,-0.28,-0.73,-0.53
2018-10-23T17:24:11.600664Z,0.44,-0.23,-1.26
2018-10-23T17:24:11.795664Z,-0.05,0.9,0.07
2018-10-23T17:24:12.000664Z,0.98,-0.19,1.42
2018-10-23T17:24:12.202664Z,-1.72,-1.66,2.1
2018-10-23T17:24:12.397664Z,0.56,0.17,0.36
2018-10-23T17:24:12.602664Z,-0.1,0.8,-0.63
2018-10-23T17:24:12.800664Z,0.53,0.63,-0.91
2018-10-23T17:24:12.998664Z,-0.43,-2.41,2.17
2018-10-23T17:24:13.195664Z,-0.76,-0.48,-0.7
2018-10-23T17:24:13.394664Z,0.14,0.95,1.46
2018-10-23T17:24:13.594664Z,0.1,-0.1,-0.63
2018-10-23T17:24:13.804664Z,0.17,-0.72,-1.99
2018-10-23T17:24:13.808664Z,0.14,-0.15,-0.92
2018-10-23T17:24:14.200664Z,0.22,0.67,0.34
2018-10-23T17:24:14.205664Z,-0.02,0.5,0.01
2018-10-23T17:24:14.398664Z,-0.03,-2.46,2.43
2018-10-23T17:24:14.598664Z,-0.15,-0.37,0.41
2018-10-23T17:24:14.796664Z,0.21,1.13,1.05
2018-10-23T17:24:15.001664Z,-0.52,-0.33,-0.57
2018-10-23T17:24:15.198664Z,-0.09,-1.38,-2.9
2018-10-23T17:24:15.401664Z,-0.5,0.49,-1.41
2018-10-23T17:24:15.602664Z,0.0,0.69,0.15
2018-10-23T17:24:15.802664Z,0.16,1.32,-0.64
2018-10-23T17:24:15.995664Z,0.34,-0.77,-1.08
2018-10-23T17:24:16.194664Z,0.09,0.47,0.61
2018-10-23T17:24:16.396664Z,0.43,0.94,-0.99
2018-10-23T17:24:16.598664Z,-0.1,0.53,-0.53
2018-10-23T17:24:16.794664Z,0.57,-0.84,-0.36
2018-10-23T17:24:17.000664Z,-0.02,0.53,-0.2
2018-10-23T17:24:17.201664Z,-0.6,0.81,-0.93
2018-10-23T17:24:17.398664Z,0.41,0.75,-0.78
