Datetime,beaconid,realx,realy,edge_2,edge_3,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-09-24T23:42:18.500000Z,1,20.911799,9.014800000000001,-63.333333333333336,-58.333333333333336,-88.0,-74.25,-75.66666666666667,-85.0,-94.0,-79.66666666666667
2018-09-24T23:42:19.000000Z,1,20.892399,8.7414,-66.0,-55.333333333333336,-84.0,-67.0,-73.0,-87.0,-78.0,-75.0
2018-09-24T23:42:19.500000Z,1,20.852749250000002,8.064,-67.25,-57.2,-82.25,-62.0,-72.6,-87.0,-87.25,-79.8
2018-09-24T23:42:20.000000Z,1,20.8324995,7.66,-74.0,-59.333333333333336,-92.5,-69.33333333333333,-74.5,-87.0,-84.0,-85.0
2018-09-24T23:42:20.500000Z,1,20.81224975,7.256,-57.25,-58.8,-74.66666666666667,-66.25,-75.25,-88.33333333333333,-81.0,-79.33333333333333
2018-09-24T23:42:21.000000Z,1,20.702800200000002,6.535,-60.666666666666664,-75.0,-84.5,-61.333333333333336,-72.25,-88.5,-81.0,-76.0
2018-09-24T23:42:21.500000Z,1,20.613600400000003,6.218,-66.0,-60.666666666666664,-78.0,-64.0,-65.0,-90.5,-85.0,-76.66666666666667
2018-09-24T23:42:22.000000Z,1,20.5244006,5.901,-57.5,-66.0,-84.33333333333333,-62.166666666666664,-82.0,-85.5,-78.66666666666667,-76.6
2018-09-24T23:42:22.500000Z,1,20.4352008,5.5840000000000005,-61.25,-72.0,-81.25,-68.33333333333333,-74.75,-85.5,-85.33333333333333,-78.0
2018-09-24T23:42:23.000000Z,1,20.4795005,5.16875,-66.4,-63.25,-81.25,-58.0,-73.33333333333333,-82.6,-75.5,-73.0
2018-09-24T23:42:23.500000Z,1,20.613,5.0705,-59.75,-61.0,-76.33333333333333,-66.0,-78.4,-86.0,-86.25,-77.0
2018-09-24T23:42:24.000000Z,1,20.7464995,4.97225,-55.5,-58.666666666666664,-87.66666666666667,-67.25,-79.0,-81.33333333333333,-97.0,-81.25
2018-09-24T23:42:24.500000Z,1,20.8623992,5.2696,-61.0,-60.5,-81.66666666666667,-71.66666666666667,-82.66666666666667,-91.0,-79.0,-76.0
2018-09-24T23:42:25.000000Z,1,20.8447994,5.6652,-51.0,-58.25,-86.25,-65.33333333333333,-78.6,-84.5,-88.5,-71.25
2018-09-24T23:42:25.500000Z,1,20.8271996,6.0608,-59.0,-55.75,-78.5,-78.33333333333333,-73.66666666666667,-86.0,-88.5,-68.0
2018-09-24T23:42:26.000000Z,1,20.8095998,6.4564,-68.5,-62.75,-77.0,-66.0,-66.0,-86.0,-89.5,-90.5
2018-09-24T23:42:26.500000Z,1,20.81224975,7.256,-60.5,-48.0,-77.33333333333333,-70.66666666666667,-84.5,-79.0,-92.0,-82.0
2018-09-24T23:42:27.000000Z,1,20.8324995,7.66,-54.75,-57.333333333333336,-82.0,-67.6,-81.75,-83.0,-82.33333333333333,-76.4
