Datetime,beaconid,edgenodeid,rssi,realx,realy
2018-10-16T23:26:24.000000Z,1,1,-70.0,8.333,8.355
2018-10-16T23:26:24.000000Z,1,8,-66.0,8.333,8.355
2018-10-16T23:26:24.000000Z,1,11,-91.0,8.333,8.355
2018-10-16T23:26:24.000000Z,1,13,-69.5,8.333,8.355
2018-10-16T23:26:24.000000Z,1,2,-78.0,8.333,8.355
2018-10-16T23:26:24.000000Z,1,9,-77.0,8.333,8.355
2018-10-16T23:26:24.000000Z,1,10,-66.0,8.333,8.355
2018-10-16T23:26:24.000000Z,1,3,-73.0,8.333,8.355
2018-10-16T23:26:24.000000Z,1,12,-59.5,8.333,8.355
2018-10-16T23:26:24.500000Z,1,9,-73.0,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,8,-80.0,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,10,-69.5,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,2,-78.0,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,12,-43.5,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,13,-69.5,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,11,-71.5,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,1,-78.5,8.343666666666667,8.821
2018-10-16T23:26:24.500000Z,1,3,-85.0,8.343666666666667,8.821
2018-10-16T23:26:25.000000Z,1,3,-74.33333333333333,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,9,-86.0,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,10,-70.75,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,12,-47.333333333333336,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,8,-71.0,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,11,-67.6,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,2,-75.5,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,13,-69.33333333333333,8.354333333333333,9.287
2018-10-16T23:26:25.000000Z,1,1,-76.25,8.354333333333333,9.287
2018-10-16T23:26:25.500000Z,1,2,-82.0,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,3,-82.66666666666667,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,8,-67.5,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,9,-80.33333333333333,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,12,-44.0,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,13,-74.33333333333333,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,11,-77.5,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,10,-61.5,8.0044,9.737400000000001
2018-10-16T23:26:25.500000Z,1,1,-76.0,8.0044,9.737400000000001
2018-10-16T23:26:26.000000Z,1,9,-91.0,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,2,-82.0,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,10,-66.5,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,1,-73.0,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,11,-72.5,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,13,-76.0,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,12,-60.0,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,8,-59.0,7.643800000000001,9.7218
2018-10-16T23:26:26.000000Z,1,3,-88.0,7.643800000000001,9.7218
2018-10-16T23:26:26.500000Z,1,10,-78.5,7.283200000000001,9.7062
2018-10-16T23:26:26.500000Z,1,11,-68.66666666666667,7.283200000000001,9.7062
2018-10-16T23:26:26.500000Z,1,12,-70.0,7.283200000000001,9.7062
