Datetime,accx,accy,accz
2018-10-17T19:01:22.135184Z,0.41516099999999995,3.897156,-1.081299
2018-10-17T19:01:22.333184Z,-0.571472,0.009644,-1.101135
2018-10-17T19:01:22.539184Z,-0.162659,1.4765620000000002,0.280823
2018-10-17T19:01:22.735184Z,-0.5017699999999999,-0.585388,3.269836
2018-10-17T19:01:22.933184Z,0.49346899999999994,-1.45813,-1.394104
2018-10-17T19:01:23.132184Z,0.47766099999999995,-1.275269,-0.18243399999999999
2018-10-17T19:01:23.333184Z,0.145203,-0.038086,0.821533
2018-10-17T19:01:23.554184Z,-0.7269899999999999,-2.069214,1.391602
2018-10-17T19:01:23.740184Z,-1.289917,-1.713196,-0.079834
2018-10-17T19:01:23.935184Z,-1.291016,-0.990906,-0.154602
2018-10-17T19:01:24.135184Z,-0.872742,0.494141,-0.846924
2018-10-17T19:01:24.333184Z,-0.23101799999999997,-1.742432,3.688232
2018-10-17T19:01:24.532184Z,-0.034363,-1.052856,-0.9893190000000001
2018-10-17T19:01:24.733184Z,-0.033386,-0.172913,-0.171448
2018-10-17T19:01:24.933184Z,-0.65979,-0.5795899999999999,-0.283569
2018-10-17T19:01:25.134184Z,-0.8005979999999999,-1.553528,-0.731689
2018-10-17T19:01:25.333184Z,-0.9786379999999999,-0.9725950000000001,-0.23876999999999998
2018-10-17T19:01:25.551184Z,-0.513794,-0.018127,-0.5844729999999999
2018-10-17T19:01:25.732184Z,-0.109802,-0.123352,-0.125366
2018-10-17T19:01:26.138184Z,0.237854,-1.994629,0.476807
2018-10-17T19:01:26.334184Z,0.477051,-0.677856,-0.035095
2018-10-17T19:01:26.533184Z,0.970398,-0.9472659999999999,0.067078
2018-10-17T19:01:26.734184Z,0.967224,-0.272888,-0.025695999999999997
2018-10-17T19:01:26.935184Z,1.1516110000000002,0.28369099999999997,-0.378357
2018-10-17T19:01:27.147184Z,0.566467,0.46411099999999994,-0.376221
2018-10-17T19:01:27.332184Z,-0.243103,-1.089905,0.605835
2018-10-17T19:01:27.540184Z,-1.360474,-0.146484,-0.382385
2018-10-17T19:01:27.731184Z,-0.8504639999999999,0.831665,0.202148
2018-10-17T19:01:27.938184Z,-0.23529099999999997,-1.506592,3.2512209999999997
2018-10-17T19:01:28.219184Z,-0.166748,0.23864699999999997,-2.355713
2018-10-17T19:01:28.331184Z,0.009094,-0.341248,0.87616
2018-10-17T19:01:28.533184Z,-1.2995,-0.862793,-0.357483
2018-10-17T19:01:28.733184Z,-2.6176150000000002,-0.425842,-0.329346
2018-10-17T19:01:28.933184Z,-0.797607,-0.286072,0.349426
2018-10-17T19:01:29.133184Z,-0.408447,0.791687,1.487854
2018-10-17T19:01:29.332184Z,-0.602905,-0.665771,-0.750916
2018-10-17T19:01:29.533184Z,-1.152039,-0.918884,-1.018494
2018-10-17T19:01:29.733184Z,-0.777466,-0.31134,0.533081
2018-10-17T19:01:29.933184Z,-1.9689330000000003,-1.036438,-0.7067260000000001
2018-10-17T19:01:30.134184Z,-1.561951,-0.8925780000000001,0.26013200000000003
2018-10-17T19:01:30.335184Z,-1.619324,0.01239,0.448608
2018-10-17T19:01:30.534184Z,-1.559387,-0.8246459999999999,1.477295
2018-10-17T19:01:30.733184Z,-1.439575,-0.997498,-2.21875
2018-10-17T19:01:30.932184Z,-3.458618,0.16497799999999999,-0.712646
2018-10-17T19:01:31.134184Z,-2.9487919999999996,-0.42218,2.123169
2018-10-17T19:01:31.336184Z,-1.320862,1.6924439999999998,0.532349
2018-10-17T19:01:31.532184Z,-0.9620360000000001,0.47351099999999996,0.700928
2018-10-17T19:01:31.744184Z,-0.22998000000000002,-0.7303470000000001,0.387207
2018-10-17T19:01:31.932184Z,-0.786682,0.781067,-0.743225
2018-10-17T19:01:32.132184Z,-1.353149,1.565918,-0.170166
2018-10-17T19:01:32.334184Z,-1.076843,0.28833000000000003,-1.068481
2018-10-17T19:01:32.545184Z,-1.1634520000000002,0.86145,-0.8688959999999999
2018-10-17T19:01:32.739184Z,-1.2719120000000002,0.721497,-0.5559689999999999
2018-10-17T19:01:32.932184Z,-1.169922,0.863403,-0.493835
2018-10-17T19:01:33.133184Z,-0.333984,-0.8381959999999999,0.156921
2018-10-17T19:01:33.332184Z,-0.213867,0.34491,-1.9954830000000001
2018-10-17T19:01:33.530184Z,0.087158,0.631592,0.952881
2018-10-17T19:01:33.733184Z,-0.215698,1.066956,1.172852
2018-10-17T19:01:33.932184Z,-0.9375,-0.849915,0.9795530000000001
