Datetime,beaconid,realx,realy,edge_1,edge_2,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-09-24T19:05:00.500000Z,1,17.281999499999998,9.8585,-75.5,-74.0,-78.0,-73.0,-75.5,-79.5,-70.5,-72.0
2018-09-24T19:05:01.000000Z,1,17.507999333333334,9.856666666666667,-79.5,-78.33333333333333,-93.0,-78.5,-68.0,-85.0,-70.5,-72.0
2018-09-24T19:05:01.500000Z,1,17.733999166666667,9.854833333333334,-74.0,-77.33333333333333,-93.0,-81.5,-87.5,-85.0,-70.5,-68.0
2018-09-24T19:05:02.000000Z,1,18.075832666666667,9.622666666666667,-73.0,-80.0,-80.33333333333333,-78.33333333333333,-80.0,-82.0,-82.25,-69.0
2018-09-24T19:05:02.500000Z,1,18.191666333333334,9.392333333333333,-84.0,-75.25,-79.33333333333333,-98.0,-77.33333333333333,-83.0,-85.0,-71.33333333333333
2018-09-24T19:05:03.000000Z,1,18.3075,9.161999999999999,-90.0,-78.66666666666667,-87.5,-79.5,-77.5,-80.0,-80.0,-77.0
2018-09-24T19:05:03.500000Z,1,18.423333666666668,8.931666666666667,-89.0,-77.25,-79.0,-94.5,-87.0,-80.0,-87.0,-76.75
2018-09-24T19:05:04.000000Z,1,18.539167333333335,8.701333333333334,-67.0,-80.0,-71.0,-75.0,-70.5,-81.5,-75.0,-73.0
2018-09-24T19:05:04.500000Z,1,18.6484008,8.1386,-67.0,-80.0,-84.0,-71.0,-68.0,-89.0,-79.5,-91.0
2018-09-24T19:05:05.000000Z,1,18.6418006,7.8062000000000005,-67.0,-80.0,-84.0,-82.33333333333333,-72.0,-89.0,-79.5,-91.0
2018-09-24T19:05:05.500000Z,1,18.635200400000002,7.473800000000001,-69.5,-82.33333333333333,-84.0,-81.66666666666667,-78.0,-94.0,-71.0,-77.75
2018-09-24T19:05:06.000000Z,1,18.6286002,7.1414,-70.0,-80.5,-85.5,-86.0,-73.0,-81.5,-93.0,-80.0
2018-09-24T19:05:06.500000Z,1,18.58275,6.3785,-76.5,-89.0,-88.33333333333333,-82.0,-69.5,-96.0,-83.0,-72.0
2018-09-24T19:05:07.000000Z,1,18.5435,5.948,-73.0,-76.0,-88.33333333333333,-77.0,-69.5,-96.0,-83.0,-77.5
2018-09-24T19:05:07.500000Z,1,18.50425,5.5175,-70.33333333333333,-78.0,-87.5,-72.33333333333333,-79.0,-96.0,-90.5,-86.0
2018-09-24T19:05:08.000000Z,1,18.535444555555557,4.892111111111111,-51.5,-68.0,-78.0,-74.33333333333333,-79.0,-96.0,-84.0,-69.5
2018-09-24T19:05:08.500000Z,1,18.60588911111111,4.697222222222222,-67.0,-73.66666666666667,-89.0,-73.0,-79.0,-101.0,-76.0,-81.5
2018-09-24T19:05:09.000000Z,1,18.676333666666668,4.5023333333333335,-59.0,-76.66666666666667,-87.5,-76.0,-83.5,-85.0,-81.0,-80.0
2018-09-24T19:05:09.500000Z,1,18.746778222222222,4.307444444444444,-64.5,-81.0,-83.0,-74.33333333333333,-75.0,-91.0,-83.0,-78.66666666666667
2018-09-24T19:05:10.000000Z,1,18.81722277777778,4.112555555555556,-79.0,-79.33333333333333,-88.0,-75.4,-69.0,-91.0,-83.0,-78.66666666666667
2018-09-24T19:05:10.500000Z,1,18.887667333333333,3.917666666666667,-73.0,-79.0,-86.0,-79.75,-79.0,-91.0,-83.0,-86.0
2018-09-24T19:05:11.000000Z,1,18.95811188888889,3.722777777777778,-65.0,-75.0,-86.0,-80.0,-78.0,-91.0,-83.0,-87.75
2018-09-24T19:05:11.500000Z,1,19.028556444444444,3.527888888888889,-72.66666666666667,-81.33333333333333,-86.0,-79.25,-78.0,-91.0,-83.0,-87.75
2018-09-24T19:05:12.000000Z,1,19.31716766666667,3.3818333333333337,-66.0,-80.66666666666667,-85.5,-75.0,-89.5,-91.0,-82.0,-83.0
2018-09-24T19:05:12.500000Z,1,19.535334333333335,3.4306666666666668,-67.0,-80.0,-85.5,-86.0,-89.5,-91.0,-90.0,-74.0
2018-09-24T19:05:13.000000Z,1,19.753501,3.4795,-72.5,-71.66666666666667,-85.5,-82.0,-86.0,-91.0,-80.0,-76.0
2018-09-24T19:05:13.500000Z,1,19.97166766666667,3.5283333333333333,-82.0,-68.5,-83.0,-81.25,-90.0,-91.0,-91.5,-79.0
2018-09-24T19:05:14.000000Z,1,20.189834333333337,3.577166666666667,-68.0,-66.0,-83.0,-70.33333333333333,-98.0,-82.0,-91.5,-78.0
2018-09-24T19:05:14.500000Z,1,20.39766766666667,3.8994999999999997,-60.0,-67.0,-83.0,-70.0,-98.0,-82.0,-91.5,-75.0
2018-09-24T19:05:15.000000Z,1,20.387334333333335,4.173,-74.0,-61.0,-83.0,-73.0,-80.5,-82.0,-91.5,-75.0
2018-09-24T19:05:15.500000Z,1,20.377001,4.4465,-71.25,-62.0,-83.0,-96.0,-92.0,-82.0,-91.5,-81.5
2018-09-24T19:05:16.000000Z,1,20.366667666666668,4.720000000000001,-71.25,-72.75,-83.0,-77.0,-87.0,-82.0,-91.5,-81.5
2018-09-24T19:05:16.500000Z,1,20.356334333333336,4.9935,-71.0,-63.0,-88.0,-74.0,-82.0,-82.0,-91.5,-79.0
2018-09-24T19:05:17.000000Z,1,20.383167583333336,5.3990833333333335,-82.0,-72.0,-88.0,-90.0,-80.5,-82.0,-91.5,-79.0
2018-09-24T19:05:17.500000Z,1,20.420334166666667,5.5311666666666675,-69.0,-70.5,-88.0,-84.33333333333333,-80.5,-82.0,-91.5,-76.0
2018-09-24T19:05:18.000000Z,1,20.45750075,5.663250000000001,-60.666666666666664,-66.5,-88.0,-84.33333333333333,-85.0,-82.0,-91.5,-76.0
2018-09-24T19:05:18.500000Z,1,20.494667333333336,5.795333333333334,-59.6,-70.0,-88.0,-76.66666666666667,-90.0,-82.0,-91.5,-78.0
2018-09-24T19:05:19.000000Z,1,20.531833916666667,5.927416666666667,-73.0,-73.0,-88.0,-85.0,-81.0,-82.0,-87.0,-80.0
2018-09-24T19:05:19.500000Z,1,20.5690005,6.0595,-56.333333333333336,-71.0,-88.0,-78.0,-81.0,-82.0,-87.0,-76.0
2018-09-24T19:05:20.000000Z,1,20.606167083333336,6.191583333333334,-57.0,-76.5,-88.0,-78.0,-83.0,-82.0,-87.0,-83.0
2018-09-24T19:05:20.500000Z,1,20.643333666666667,6.323666666666667,-63.333333333333336,-71.0,-88.0,-76.0,-83.0,-82.0,-87.0,-80.0
2018-09-24T19:05:21.000000Z,1,20.68050025,6.45575,-73.0,-63.5,-86.0,-76.0,-78.0,-82.0,-95.0,-82.5
2018-09-24T19:05:21.500000Z,1,20.717666833333336,6.587833333333334,-55.0,-74.5,-86.0,-89.0,-78.0,-82.0,-95.0,-82.5
2018-09-24T19:05:22.000000Z,1,20.754833416666667,6.719916666666667,-65.66666666666667,-66.5,-98.0,-73.0,-77.5,-82.0,-95.0,-82.5
2018-09-24T19:05:22.500000Z,1,20.81224975,7.256,-67.0,-61.0,-73.0,-75.0,-81.0,-85.0,-95.0,-76.0
2018-09-24T19:05:23.000000Z,1,20.8324995,7.66,-67.0,-75.5,-73.0,-92.0,-81.0,-85.0,-95.0,-72.0
2018-09-24T19:05:23.500000Z,1,20.852749250000002,8.064,-67.0,-66.5,-73.0,-78.0,-81.0,-89.0,-95.0,-81.0
2018-09-24T19:05:24.000000Z,1,20.872999,8.468,-67.0,-66.5,-73.0,-78.0,-81.0,-89.0,-95.0,-70.0
