Datetime,beaconid,edgenodeid,rssi,realx,realy
2018-10-20T18:42:04.500000Z,6,1,-92.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,12,-80.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,3,-79.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,11,-66.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,8,-78.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,2,-88.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,13,-80.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,10,-74.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:04.500000Z,6,9,-94.0,0.5409333333333334,3.6359999999999997
2018-10-20T18:42:05.000000Z,6,12,-70.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,3,-84.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,11,-66.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,8,-62.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,2,-88.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,10,-74.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,9,-88.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,13,-80.0,0.5408666666666667,3.746
2018-10-20T18:42:05.000000Z,6,1,-78.0,0.5408666666666667,3.746
2018-10-20T18:42:05.500000Z,6,8,-71.5,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,12,-70.0,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,1,-87.0,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,13,-93.0,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,2,-88.0,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,3,-84.0,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,10,-75.0,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,9,-97.0,0.5408000000000001,3.856
2018-10-20T18:42:05.500000Z,6,11,-74.0,0.5408000000000001,3.856
2018-10-20T18:42:06.000000Z,6,13,-93.0,0.5407333333333334,3.9659999999999997
