Datetime,beaconid,realx,realy,edge_1,edge_2,edge_3,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-10-16T23:35:56.500000Z,6,1.491,3.5251666666666663,-82.0,-94.0,-97.0,-76.0,-97.0,-72.0,-66.0,-74.0,-84.0
2018-10-16T23:35:57.000000Z,6,1.301,3.525333333333333,-82.0,-94.0,-97.0,-76.0,-97.0,-72.0,-66.0,-74.0,-90.0
2018-10-16T23:35:57.500000Z,6,1.111,3.5255,-82.0,-89.0,-97.0,-76.0,-97.0,-72.0,-66.0,-74.0,-90.0
2018-10-16T23:35:58.000000Z,6,0.9209999999999999,3.5256666666666665,-95.0,-89.0,-97.0,-76.0,-97.0,-79.0,-72.0,-74.0,-90.0
2018-10-16T23:35:58.500000Z,6,0.7309999999999999,3.525833333333333,-95.0,-89.0,-97.0,-77.0,-88.0,-79.0,-72.0,-71.0,-84.0
2018-10-16T23:35:59.500000Z,6,0.5406000000000001,4.186,-85.0,-89.0,-78.0,-59.0,-86.0,-79.0,-69.0,-89.0,-87.0
2018-10-16T23:36:00.000000Z,6,0.5404,4.516,-85.0,-89.0,-78.0,-71.0,-86.0,-79.0,-69.0,-89.0,-87.0
2018-10-16T23:36:01.500000Z,6,0.5616,5.8524,-85.0,-83.0,-78.0,-71.0,-89.0,-79.0,-69.0,-89.0,-87.0
2018-10-16T23:36:02.000000Z,6,0.5724,6.1906,-85.0,-83.0,-78.0,-71.0,-89.0,-79.0,-69.0,-89.0,-87.0
2018-10-16T23:36:02.500000Z,6,0.5831999999999999,6.5288,-85.0,-83.0,-78.0,-71.0,-89.0,-79.0,-69.0,-82.0,-87.0
2018-10-16T23:36:03.000000Z,6,0.597625,7.112875,-88.0,-83.0,-78.0,-54.0,-81.0,-81.0,-73.0,-79.0,-87.0
2018-10-16T23:36:03.500000Z,6,0.60125,7.35875,-88.0,-83.0,-78.0,-72.0,-81.0,-75.0,-73.0,-74.5,-86.0
2018-10-16T23:36:04.000000Z,6,0.6048749999999999,7.6046249999999995,-88.0,-83.0,-78.0,-72.0,-81.0,-92.0,-73.0,-74.5,-86.0
2018-10-16T23:36:04.500000Z,6,0.6085,7.8505,-88.0,-83.0,-78.0,-64.0,-81.0,-74.0,-74.0,-70.0,-79.0
2018-10-16T23:36:05.000000Z,6,0.612125,8.096375,-88.0,-78.0,-78.0,-64.0,-85.0,-84.0,-81.0,-70.0,-79.0
2018-10-16T23:36:05.500000Z,6,0.61575,8.34225,-88.0,-78.0,-78.0,-78.0,-85.0,-84.0,-81.0,-80.0,-79.0
2018-10-16T23:36:06.000000Z,6,0.619375,8.588125,-78.0,-78.0,-78.0,-89.0,-85.0,-87.0,-87.0,-63.0,-79.0
2018-10-16T23:36:06.500000Z,6,0.6793750000000001,9.064625,-78.0,-78.0,-78.0,-60.0,-85.0,-74.0,-61.0,-75.0,-79.0
2018-10-16T23:36:07.000000Z,6,0.73575,9.29525,-78.0,-78.0,-78.0,-49.0,-85.0,-74.0,-86.0,-77.0,-91.0
2018-10-16T23:36:07.500000Z,6,0.792125,9.525875,-78.0,-84.0,-89.0,-52.0,-85.0,-74.0,-90.0,-77.0,-91.0
2018-10-16T23:36:08.000000Z,6,0.8485,9.756499999999999,-78.0,-84.0,-84.0,-52.0,-85.0,-75.0,-81.0,-77.0,-91.0
2018-10-16T23:36:08.500000Z,6,0.9048750000000001,9.987125,-78.0,-84.0,-84.0,-62.0,-85.0,-77.0,-73.0,-77.0,-91.0
2018-10-16T23:36:09.000000Z,6,0.96125,10.21775,-78.0,-84.0,-84.0,-52.0,-85.0,-77.0,-73.0,-77.0,-91.0
