Datetime,accx,accy,accz
2018-09-24T23:41:01.292888Z,0.0,0.0,0.0
2018-09-24T23:41:01.533888Z,-0.425548,-0.332874,0.339863
2018-09-24T23:41:01.774888Z,-0.8818530000000001,-0.648177,-0.196941
2018-09-24T23:41:01.973888Z,-0.5496479999999999,-0.184568,-0.37603200000000003
2018-09-24T23:41:02.174888Z,-0.334909,-0.10947799999999999,0.626152
2018-09-24T23:41:02.374888Z,-0.489896,-1.1734120000000001,-0.361973
2018-09-24T23:41:02.594888Z,-1.137105,-0.650509,-0.9329430000000001
2018-09-24T23:41:02.774888Z,-1.314511,-0.19705699999999998,0.7968069999999999
2018-09-24T23:41:02.974888Z,-1.1672870000000002,-0.33721100000000004,0.753113
2018-09-24T23:41:03.175888Z,-0.36243000000000003,-0.340066,-0.12358800000000002
2018-09-24T23:41:03.374888Z,0.206864,0.226841,0.49345600000000006
2018-09-24T23:41:03.590888Z,0.9056290000000001,0.207331,0.343057
2018-09-24T23:41:03.775888Z,1.227941,-0.054583000000000007,-0.461977
2018-09-24T23:41:03.989888Z,0.556717,0.47152,0.743323
2018-09-24T23:41:04.175888Z,-0.163208,0.323817,-0.045568
2018-09-24T23:41:04.374888Z,-0.524252,-0.639776,-0.302714
2018-09-24T23:41:04.623888Z,-0.009170000000000001,-0.284912,-0.713503
2018-09-24T23:41:04.784888Z,0.690454,0.491428,1.213268
2018-09-24T23:41:04.975888Z,0.882134,-0.661558,-0.358185
2018-09-24T23:41:05.176888Z,0.727585,-0.409954,-0.998977
2018-09-24T23:41:05.376888Z,-0.091379,0.974701,-0.027013
2018-09-24T23:41:05.575888Z,-0.018425,-1.1186639999999999,0.647196
2018-09-24T23:41:05.776888Z,-0.121332,-0.582294,-1.013323
2018-09-24T23:41:05.976888Z,-0.165529,0.24811,-0.073911
2018-09-24T23:41:06.176888Z,0.9630219999999999,0.416421,0.9689770000000001
2018-09-24T23:41:06.387888Z,-0.130468,-0.722256,-0.752115
2018-09-24T23:41:06.576888Z,0.300085,0.495835,-0.815121
2018-09-24T23:41:06.776888Z,0.6117100000000001,1.0526879999999998,0.593645
2018-09-24T23:41:06.983888Z,-0.219493,0.48466499999999996,1.396941
2018-09-24T23:41:07.177888Z,0.10155700000000001,-0.727101,-1.189791
2018-09-24T23:41:07.378888Z,0.19197,0.481774,-0.08641599999999999
2018-09-24T23:41:07.576888Z,-0.683393,1.050591,0.193342
2018-09-24T23:41:07.778888Z,0.070163,-0.302183,0.808483
2018-09-24T23:41:07.994888Z,0.29715,-0.065599,-0.704487
2018-09-24T23:41:08.178888Z,0.081548,0.9011969999999999,-0.120458
