Datetime,beaconid,realx,realy,edge_1,edge_2,edge_3,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-10-16T00:30:53.000000Z,6,2.0288333333333335,1.7936666666666667,-94.0,-87.0,-93.0,-81.0,-90.0,-84.0,-55.0,-82.0,-75.0
2018-10-16T00:30:53.500000Z,6,2.247666666666667,1.9163333333333334,-94.0,-87.0,-93.0,-75.0,-85.0,-90.0,-80.0,-86.0,-84.0
2018-10-16T00:30:54.000000Z,6,2.4665,2.039,-94.0,-87.0,-93.0,-75.0,-85.0,-90.0,-81.0,-90.0,-92.0
2018-10-16T00:30:54.500000Z,6,2.6853333333333333,2.1616666666666666,-94.0,-87.0,-93.0,-84.0,-85.0,-74.0,-75.0,-75.0,-93.0
2018-10-16T00:30:55.000000Z,6,2.904166666666667,2.2843333333333335,-83.0,-87.0,-79.0,-82.0,-86.0,-90.0,-72.5,-90.0,-75.0
2018-10-16T00:30:55.500000Z,6,3.0957500000000002,2.69625,-75.0,-87.0,-79.0,-66.0,-86.0,-84.0,-65.0,-73.0,-75.0
2018-10-16T00:30:56.000000Z,6,3.0685000000000002,2.9855,-86.0,-87.0,-99.0,-90.0,-86.0,-84.0,-89.0,-77.0,-84.0
2018-10-16T00:30:56.500000Z,6,3.04125,3.27475,-99.0,-87.0,-99.0,-74.0,-86.0,-87.0,-60.0,-88.0,-84.0
2018-10-16T00:30:57.000000Z,6,2.7474,3.5562,-99.0,-87.0,-99.0,-81.0,-86.0,-87.0,-60.0,-75.0,-84.0
2018-10-16T00:30:57.500000Z,6,2.4808,3.5484,-99.0,-87.0,-99.0,-77.0,-86.0,-87.0,-60.0,-75.0,-92.0
2018-10-16T00:30:58.000000Z,6,2.2142,3.5406,-99.0,-87.0,-99.0,-77.0,-86.0,-91.0,-69.0,-78.0,-94.0
2018-10-16T00:30:58.500000Z,6,1.9476,3.5328,-99.0,-87.0,-99.0,-83.0,-86.0,-91.0,-78.0,-73.0,-94.0
2018-10-16T00:30:59.000000Z,6,1.301,3.525333333333333,-99.0,-87.0,-99.0,-81.0,-86.0,-91.0,-60.0,-73.0,-94.0
2018-10-16T00:31:00.000000Z,6,0.5408333333333334,3.8009999999999997,-102.0,-87.0,-81.0,-59.0,-86.0,-91.0,-61.0,-76.0,-81.5
2018-10-16T00:31:00.500000Z,6,0.5406666666666667,4.076,-102.0,-87.0,-81.0,-63.0,-86.0,-91.0,-70.0,-97.0,-81.5
2018-10-16T00:31:01.000000Z,6,0.5405,4.351,-102.0,-92.0,-81.0,-83.0,-86.0,-79.0,-79.0,-97.0,-79.0
2018-10-16T00:31:01.500000Z,6,0.5403333333333333,4.626,-102.0,-92.0,-81.0,-96.0,-86.0,-79.0,-76.0,-89.0,-79.0
2018-10-16T00:31:02.000000Z,6,0.5401666666666667,4.901,-102.0,-92.0,-81.0,-85.0,-86.0,-79.0,-78.0,-78.0,-79.0
2018-10-16T00:31:02.500000Z,6,0.5535,5.59875,-100.0,-92.0,-81.0,-73.0,-86.0,-78.0,-85.0,-71.0,-79.0
2018-10-16T00:31:03.000000Z,6,0.567,6.0215,-100.0,-85.0,-81.0,-63.0,-86.0,-89.0,-79.0,-90.0,-79.0
2018-10-16T00:31:03.500000Z,6,0.5805,6.44425,-100.0,-85.0,-81.0,-94.0,-100.0,-89.0,-82.0,-87.0,-87.0
2018-10-16T00:31:04.000000Z,6,0.5988333333333333,7.194833333333333,-100.0,-85.0,-81.0,-83.0,-100.0,-89.0,-72.0,-63.0,-87.0
2018-10-16T00:31:04.500000Z,6,0.6036666666666667,7.522666666666667,-100.0,-85.0,-81.0,-77.0,-100.0,-89.0,-72.0,-82.0,-87.0
2018-10-16T00:31:05.000000Z,6,0.6085,7.8505,-100.0,-85.0,-81.0,-67.0,-100.0,-87.0,-72.0,-82.0,-85.0
2018-10-16T00:31:05.500000Z,6,0.6133333333333333,8.178333333333333,-100.0,-85.0,-81.0,-76.0,-100.0,-87.0,-73.0,-82.0,-85.0
2018-10-16T00:31:06.000000Z,6,0.6181666666666666,8.506166666666665,-100.0,-85.0,-81.0,-59.0,-100.0,-87.0,-77.0,-77.0,-102.0
2018-10-16T00:31:06.500000Z,6,0.7132000000000001,9.203,-100.0,-85.0,-81.0,-67.0,-100.0,-86.0,-77.0,-77.0,-98.0
2018-10-16T00:31:07.000000Z,6,0.8034,9.572,-100.0,-85.0,-81.0,-68.0,-100.0,-86.0,-86.0,-66.0,-88.0
2018-10-16T00:31:07.500000Z,6,0.8936000000000001,9.940999999999999,-100.0,-93.0,-81.0,-69.0,-100.0,-86.0,-76.0,-82.0,-88.0
2018-10-16T00:31:08.000000Z,6,0.9838,10.31,-100.0,-93.0,-81.0,-72.0,-100.0,-86.0,-76.0,-82.0,-98.0
2018-10-16T00:31:08.500000Z,6,1.2976666666666667,10.684166666666666,-100.0,-93.0,-81.0,-75.0,-100.0,-86.0,-79.0,-90.0,-97.0
2018-10-16T00:31:09.000000Z,6,1.5213333333333334,10.689333333333334,-100.0,-93.0,-81.0,-79.0,-100.0,-86.0,-76.0,-77.0,-97.0
