Datetime,realx,realy
2018-09-24T17:59:17.380899Z,8.333,8.355
2018-09-24T17:59:17.500000Z,8.3394,8.6346
2018-09-24T17:59:18.000000Z,8.3458,8.914200000000001
2018-09-24T17:59:18.500000Z,8.3522,9.1938
2018-09-24T17:59:19.000000Z,8.358600000000001,9.4734
2018-09-24T17:59:19.239899Z,8.365,9.753
2018-09-24T17:59:19.500000Z,8.7094,9.7386
2018-09-24T17:59:20.000000Z,9.0538,9.7242
2018-09-24T17:59:20.500000Z,9.3982,9.7098
2018-09-24T17:59:21.000000Z,9.7426,9.6954
2018-09-24T17:59:21.336899Z,10.087,9.681
2018-09-24T17:59:21.500000Z,10.46375,9.697
2018-09-24T17:59:22.000000Z,10.840499999999999,9.713
2018-09-24T17:59:22.500000Z,11.21725,9.729
2018-09-24T17:59:22.748899Z,11.594,9.745
2018-09-24T17:59:23.000000Z,12.029499999999999,9.720749999999999
2018-09-24T17:59:23.500000Z,12.465,9.6965
2018-09-24T17:59:24.000000Z,12.900500000000001,9.67225
2018-09-24T17:59:24.367899Z,13.336,9.648
2018-09-24T17:59:24.500000Z,13.717600000000001,9.653599999999999
2018-09-24T17:59:25.000000Z,14.0992,9.6592
2018-09-24T17:59:25.500000Z,14.4808,9.6648
2018-09-24T17:59:26.000000Z,14.8624,9.6704
2018-09-24T17:59:26.161899Z,15.244,9.676
2018-09-24T17:59:26.500000Z,15.584,9.723
2018-09-24T17:59:27.000000Z,15.924,9.77
2018-09-24T17:59:27.500000Z,16.264,9.817
2018-09-24T17:59:27.533899Z,16.604,9.864
2018-09-24T17:59:28.000000Z,16.7456,9.5614
2018-09-24T17:59:28.500000Z,16.8872,9.2588
2018-09-24T17:59:29.000000Z,17.0288,8.9562
2018-09-24T17:59:29.500000Z,17.1704,8.6536
2018-09-24T17:59:29.800899Z,17.312,8.351
2018-09-24T17:59:30.000000Z,17.2988,8.025
2018-09-24T17:59:30.500000Z,17.2856,7.699000000000001
