Datetime,accx,accy,accz
2018-11-01T20:22:30.877776Z,0.0,0.0,0.0
2018-11-01T20:22:31.067776Z,-0.65,0.14,-1.11
2018-11-01T20:22:31.266776Z,1.25,0.17,1.65
2018-11-01T20:22:31.466776Z,-1.14,1.05,-2.07
2018-11-01T20:22:31.666776Z,1.7,-1.19,-0.71
2018-11-01T20:22:31.872776Z,-0.99,-0.13,-0.44
2018-11-01T20:22:32.059776Z,0.28,-0.05,1.73
2018-11-01T20:22:32.261776Z,-0.51,0.27,0.17
2018-11-01T20:22:32.460776Z,-0.11,-1.05,0.79
2018-11-01T20:22:32.691776Z,0.16,0.43,1.18
2018-11-01T20:22:32.861776Z,-0.45,0.16,-1.56
2018-11-01T20:22:33.061776Z,0.0,0.42,0.15
2018-11-01T20:22:33.259776Z,0.24,0.77,0.61
2018-11-01T20:22:33.465776Z,0.3,-0.84,0.45
2018-11-01T20:22:33.661776Z,-0.08,-1.02,-0.97
2018-11-01T20:22:33.863776Z,0.07,0.67,0.87
2018-11-01T20:22:34.061776Z,-0.11,0.47,-0.08
2018-11-01T20:22:34.260776Z,-0.63,-2.23,0.75
2018-11-01T20:22:34.461776Z,-0.08,0.77,0.4
2018-11-01T20:22:34.661776Z,-0.12,0.17,-0.89
2018-11-01T20:22:34.864776Z,1.11,0.52,0.66
2018-11-01T20:22:35.062776Z,-0.96,-1.66,-1.04
2018-11-01T20:22:35.260776Z,0.05,1.14,0.01
2018-11-01T20:22:35.461776Z,-0.02,0.6,-0.69
2018-11-01T20:22:35.664776Z,0.25,-0.96,-0.16
2018-11-01T20:22:35.872776Z,0.15,0.04,-0.78
2018-11-01T20:22:35.875776Z,0.16,1.68,-1.86
2018-11-01T20:22:36.062776Z,0.21,-0.45,-0.57
2018-11-01T20:22:36.471776Z,-0.59,0.27,0.56
2018-11-01T20:22:36.666776Z,-0.9,1.34,-2.19
2018-11-01T20:22:36.674776Z,0.97,-1.2,0.88
2018-11-01T20:22:36.863776Z,-0.25,1.17,0.6
2018-11-01T20:22:37.061776Z,-0.33,1.4,-1.16
2018-11-01T20:22:37.272776Z,0.65,-1.09,-2.16
2018-11-01T20:22:37.469776Z,-0.38,0.67,1.74
2018-11-01T20:22:37.686776Z,-0.16,-1.01,3.78
2018-11-01T20:22:37.860776Z,-0.21,-0.16,-0.92
2018-11-01T20:22:38.068776Z,-0.34,1.32,-0.52
2018-11-01T20:22:38.242776Z,1.26,-0.07,2.62
2018-11-01T20:22:38.467776Z,-0.34,0.08,-4.5
2018-11-01T20:22:38.643776Z,0.18,0.37,1.09
2018-11-01T20:22:38.861776Z,-0.64,-1.69,1.95
2018-11-01T20:22:39.040776Z,0.1,0.1,-0.8
2018-11-01T20:22:39.262776Z,0.17,1.02,-1.51
2018-11-01T20:22:39.421776Z,0.27,-1.16,4.54
2018-11-01T20:22:39.661776Z,-0.78,-0.05,-3.29
2018-11-01T20:22:39.852776Z,0.13,0.46,1.0
2018-11-01T20:22:40.021776Z,-0.38,-0.74,5.27
2018-11-01T20:22:40.221776Z,0.22,0.23,-1.31
2018-11-01T20:22:40.441776Z,0.21,0.37,0.37
2018-11-01T20:22:40.620776Z,0.03,0.59,-1.34
2018-11-01T20:22:40.838776Z,-0.03,0.16,0.63
2018-11-01T20:22:41.048776Z,-0.58,-0.62,-1.24
2018-11-01T20:22:41.211776Z,0.69,1.12,-0.77
2018-11-01T20:22:41.433776Z,0.58,-0.07,1.34
