Datetime,beaconid,realx,realy,edge_1,edge_2,edge_3,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-10-10T23:10:21.500000Z,1,10.942,4.084,-85.0,-78.0,-76.0,-61.0,-79.0,-75.0,-70.0,-55.0,-70.0
2018-10-10T23:10:22.000000Z,1,10.6438,4.127599999999999,-85.0,-80.5,-87.6,-72.2,-82.0,-71.0,-70.5,-63.0,-71.5
2018-10-10T23:10:22.500000Z,1,10.345600000000001,4.1712,-81.66666666666667,-89.0,-86.0,-78.33333333333333,-84.0,-84.0,-65.5,-64.75,-82.66666666666667
2018-10-10T23:10:23.000000Z,1,10.0474,4.214799999999999,-91.5,-85.66666666666667,-86.0,-76.5,-83.0,-70.33333333333333,-71.0,-61.75,-79.5
2018-10-10T23:10:23.500000Z,1,9.7492,4.2584,-82.0,-85.0,-82.0,-77.4,-97.0,-76.25,-78.0,-62.0,-85.0
2018-10-10T23:10:24.000000Z,1,9.01525,4.2715,-82.0,-80.66666666666667,-92.0,-73.2,-93.5,-73.0,-71.25,-75.25,-79.33333333333333
2018-10-10T23:10:24.500000Z,1,8.5795,4.241,-83.5,-86.0,-87.33333333333333,-69.0,-84.33333333333333,-74.0,-73.25,-72.75,-73.5
2018-10-10T23:10:25.000000Z,1,8.14375,4.2105,-90.75,-82.33333333333333,-87.75,-73.2,-87.66666666666667,-80.5,-66.66666666666667,-80.25,-85.0
2018-10-10T23:10:25.500000Z,1,7.462,4.096285714285714,-82.25,-86.0,-85.66666666666667,-75.0,-99.0,-74.0,-69.0,-80.0,-85.0
2018-10-10T23:10:26.000000Z,1,7.216,4.0125714285714285,-82.25,-90.0,-85.66666666666667,-81.33333333333333,-90.0,-74.66666666666667,-70.0,-74.5,-86.0
2018-10-10T23:10:26.500000Z,1,6.97,3.928857142857143,-89.0,-87.5,-88.0,-69.75,-89.25,-79.0,-69.5,-76.0,-73.0
2018-10-10T23:10:27.000000Z,1,6.724,3.8451428571428568,-87.66666666666667,-80.0,-89.0,-66.5,-89.25,-82.25,-61.5,-79.66666666666667,-92.0
2018-10-10T23:10:27.500000Z,1,6.478,3.761428571428571,-91.0,-86.0,-85.66666666666667,-70.5,-91.5,-79.5,-69.8,-78.2,-87.5
2018-10-10T23:10:28.000000Z,1,6.231999999999999,3.6777142857142855,-86.0,-86.0,-91.0,-66.0,-82.0,-75.5,-71.5,-72.75,-81.0
2018-10-10T23:10:28.500000Z,1,5.6325,3.5797499999999998,-93.0,-86.0,-90.0,-72.5,-85.5,-86.5,-65.0,-74.25,-80.0
2018-10-10T23:10:29.000000Z,1,5.279,3.5655,-93.0,-88.0,-94.0,-75.66666666666667,-83.66666666666667,-82.0,-53.666666666666664,-79.0,-81.5
2018-10-10T23:10:29.500000Z,1,4.9254999999999995,3.55125,-84.5,-84.0,-91.0,-75.0,-87.5,-82.33333333333333,-69.66666666666667,-78.0,-80.5
2018-10-10T23:10:30.000000Z,1,4.2604,3.5423999999999998,-84.75,-96.0,-89.5,-81.0,-93.0,-77.5,-57.0,-75.0,-91.0
2018-10-10T23:10:30.500000Z,1,3.9488,3.5478,-84.0,-92.0,-92.5,-71.75,-96.0,-82.66666666666667,-64.5,-78.0,-83.5
2018-10-10T23:10:31.000000Z,1,3.6372,3.5532,-91.75,-92.0,-91.5,-71.4,-86.25,-81.33333333333333,-55.6,-73.4,-84.8
2018-10-10T23:10:31.500000Z,1,3.3255999999999997,3.5586,-85.75,-90.5,-87.33333333333333,-78.0,-89.0,-80.33333333333333,-69.0,-75.2,-79.75
2018-10-10T23:10:32.000000Z,1,2.6807499999999997,3.55425,-88.0,-90.5,-83.0,-69.25,-83.75,-81.0,-68.2,-82.25,-95.0
2018-10-10T23:10:32.500000Z,1,2.3475,3.5445,-87.33333333333333,-90.5,-86.0,-69.6,-83.75,-79.5,-56.666666666666664,-77.33333333333333,-85.0
2018-10-10T23:10:33.000000Z,1,2.01425,3.53475,-80.5,-80.0,-91.0,-69.5,-93.0,-78.0,-63.0,-76.25,-85.0
2018-10-10T23:10:33.500000Z,1,1.301,3.525333333333333,-87.0,-96.0,-92.0,-74.75,-88.66666666666667,-84.0,-55.0,-82.0,-88.5
2018-10-10T23:10:34.000000Z,1,0.9209999999999999,3.5256666666666665,-85.66666666666667,-89.5,-97.5,-67.0,-81.0,-81.6,-61.0,-71.66666666666667,-77.0
2018-10-10T23:10:34.500000Z,1,0.5408333333333334,3.8009999999999997,-86.5,-80.0,-87.0,-74.0,-92.0,-79.5,-64.66666666666667,-70.5,-83.0
2018-10-10T23:10:35.000000Z,1,0.5406666666666667,4.076,-86.5,-80.0,-86.0,-66.5,-96.0,-79.5,-73.0,-66.66666666666667,-71.0
2018-10-10T23:10:35.500000Z,1,0.5405,4.351,-87.0,-80.0,-88.66666666666667,-71.2,-87.0,-80.66666666666667,-71.2,-66.66666666666667,-71.0
2018-10-10T23:10:36.000000Z,1,0.5403333333333333,4.626,-87.66666666666667,-85.5,-83.0,-75.0,-95.0,-82.0,-63.0,-74.25,-84.33333333333333
2018-10-10T23:10:36.500000Z,1,0.5401666666666667,4.901,-89.0,-92.5,-95.5,-69.5,-85.5,-88.5,-79.5,-72.33333333333333,-90.0
2018-10-10T23:10:37.000000Z,1,0.5535,5.59875,-83.0,-92.66666666666667,-91.0,-66.75,-85.5,-82.2,-71.8,-74.25,-89.33333333333333
2018-10-10T23:10:37.500000Z,1,0.567,6.0215,-83.0,-87.0,-91.0,-52.5,-99.0,-87.0,-67.66666666666667,-84.0,-84.5
2018-10-10T23:10:38.000000Z,1,0.5805,6.44425,-81.0,-87.0,-91.0,-59.75,-86.66666666666667,-82.0,-67.66666666666667,-66.8,-84.5
2018-10-10T23:10:38.500000Z,1,0.5998,7.2604,-88.5,-78.5,-95.0,-54.0,-86.66666666666667,-79.5,-78.25,-71.5,-82.66666666666667
2018-10-10T23:10:39.000000Z,1,0.6056,7.6537999999999995,-90.5,-78.5,-83.0,-58.6,-87.5,-83.66666666666667,-75.6,-71.8,-86.0
2018-10-10T23:10:39.500000Z,1,0.6113999999999999,8.0472,-88.33333333333333,-83.0,-84.0,-55.4,-84.66666666666667,-80.0,-75.0,-73.5,-88.5
2018-10-10T23:10:40.000000Z,1,0.6172,8.4406,-77.0,-83.0,-86.0,-58.8,-84.66666666666667,-82.0,-76.33333333333333,-71.75,-80.0
2018-10-10T23:10:40.500000Z,1,0.7132000000000001,9.203,-77.0,-83.0,-73.0,-54.0,-93.5,-71.66666666666667,-85.0,-73.25,-83.25
