Datetime,beaconid,realx,realy,edge_1,edge_2,edge_3,edge_8,edge_10,edge_11,edge_12,edge_13
2018-10-22T23:27:47.500000Z,6,9.5106,4.827999999999999,-85.0,-82.0,-73.0,-92.0,-80.0,-73.0,-76.0,-73.0
2018-10-22T23:27:48.000000Z,6,9.4808,4.5649999999999995,-83.0,-80.0,-73.0,-88.0,-61.0,-80.0,-70.0,-71.0
2018-10-22T23:27:48.500000Z,6,9.44875,3.9982499999999996,-83.0,-91.0,-85.5,-83.0,-85.0,-81.0,-79.5,-89.0
2018-10-22T23:27:49.000000Z,6,9.4465,3.6944999999999997,-90.0,-88.0,-85.5,-81.0,-63.0,-85.0,-79.5,-71.0
2018-10-22T23:27:49.500000Z,6,9.44425,3.39075,-90.0,-88.0,-88.0,-96.0,-75.0,-75.0,-67.0,-71.0
2018-10-22T23:27:50.000000Z,6,9.6735,3.0821666666666667,-92.0,-88.0,-92.0,-76.0,-54.0,-76.0,-69.0,-94.0
2018-10-22T23:27:50.500000Z,6,9.905,3.0773333333333333,-81.0,-88.0,-71.0,-91.0,-54.0,-76.0,-68.0,-69.0
2018-10-22T23:27:51.000000Z,6,10.1365,3.0725,-72.0,-78.0,-78.0,-84.0,-54.0,-92.0,-66.0,-69.0
2018-10-22T23:27:51.500000Z,6,10.368,3.0676666666666668,-72.0,-86.0,-83.0,-77.0,-58.0,-88.0,-84.0,-69.0
2018-10-22T23:27:52.000000Z,6,10.599499999999999,3.0628333333333333,-72.0,-81.0,-84.0,-77.0,-58.0,-74.0,-84.0,-69.0
2018-10-22T23:27:52.500000Z,6,10.8532,3.2632,-72.0,-73.0,-84.0,-78.0,-58.0,-74.0,-70.0,-69.0
2018-10-22T23:27:53.000000Z,6,10.875399999999999,3.4684,-72.0,-73.0,-87.0,-78.0,-58.0,-74.0,-61.0,-69.0
2018-10-22T23:27:53.500000Z,6,10.8976,3.6735999999999995,-73.0,-84.5,-71.0,-82.0,-63.5,-80.0,-81.0,-80.5
2018-10-22T23:27:54.000000Z,6,10.9198,3.8787999999999996,-73.0,-84.5,-71.0,-82.0,-63.5,-85.0,-81.0,-80.5
2018-10-22T23:27:54.500000Z,6,11.131777777777778,3.953333333333333,-79.0,-79.0,-73.0,-79.0,-54.0,-85.0,-74.0,-63.0
2018-10-22T23:27:55.000000Z,6,11.321555555555555,3.822666666666666,-68.0,-75.0,-86.0,-78.0,-72.0,-79.0,-69.0,-69.0
2018-10-22T23:27:55.500000Z,6,11.511333333333333,3.6919999999999997,-74.0,-81.0,-85.0,-80.0,-83.0,-82.5,-67.0,-75.0
2018-10-22T23:27:56.000000Z,6,11.70111111111111,3.5613333333333332,-74.0,-81.0,-73.0,-90.0,-72.0,-82.5,-67.0,-75.0
2018-10-22T23:27:56.500000Z,6,11.89088888888889,3.4306666666666663,-72.0,-81.0,-80.0,-75.0,-74.0,-82.5,-64.0,-75.0
2018-10-22T23:27:57.000000Z,6,12.080666666666668,3.3,-72.0,-81.0,-83.0,-77.0,-61.0,-82.5,-80.0,-75.0
2018-10-22T23:27:57.500000Z,6,12.270444444444445,3.1693333333333333,-72.0,-71.0,-83.0,-74.0,-61.0,-82.5,-80.0,-63.0
2018-10-22T23:27:58.000000Z,6,12.460222222222223,3.038666666666667,-70.0,-71.0,-83.0,-75.0,-65.0,-82.5,-78.0,-79.0
2018-10-22T23:27:58.500000Z,6,12.63557142857143,2.716142857142857,-70.0,-72.0,-83.0,-85.0,-65.0,-82.5,-86.0,-79.0
2018-10-22T23:27:59.000000Z,6,12.621142857142857,2.524285714285714,-69.0,-85.0,-93.0,-79.0,-65.0,-86.0,-81.0,-80.0
2018-10-22T23:27:59.500000Z,6,12.606714285714286,2.3324285714285713,-69.0,-75.0,-77.0,-79.0,-59.0,-72.0,-81.0,-80.0
2018-10-22T23:28:00.000000Z,6,12.592285714285714,2.1405714285714286,-68.0,-72.0,-71.0,-79.0,-58.0,-83.0,-81.0,-60.0
2018-10-22T23:28:00.500000Z,6,12.577857142857143,1.9487142857142856,-74.0,-73.0,-77.0,-79.0,-81.0,-83.0,-67.0,-80.0
2018-10-22T23:28:01.000000Z,6,12.56342857142857,1.7568571428571427,-72.0,-71.0,-72.0,-75.0,-81.0,-89.0,-88.0,-80.0
2018-10-22T23:28:01.500000Z,6,12.692176470588235,1.7526470588235294,-73.0,-77.0,-81.0,-75.0,-65.0,-80.0,-82.0,-63.0
2018-10-22T23:28:02.000000Z,6,12.83535294117647,1.9402941176470587,-73.0,-84.0,-73.0,-75.0,-68.0,-77.0,-77.0,-62.0
2018-10-22T23:28:02.500000Z,6,12.978529411764706,2.1279411764705882,-62.0,-90.0,-74.0,-75.0,-77.0,-77.0,-77.0,-77.0
2018-10-22T23:28:03.000000Z,6,13.121705882352941,2.3155882352941175,-71.0,-90.0,-76.5,-80.5,-72.5,-93.0,-84.0,-78.0
2018-10-22T23:28:03.500000Z,6,13.264882352941177,2.503235294117647,-80.0,-90.0,-76.5,-80.5,-72.5,-93.0,-84.0,-78.0
2018-10-22T23:28:04.000000Z,6,13.408058823529412,2.6908823529411765,-80.0,-82.0,-76.5,-89.0,-82.0,-78.0,-84.0,-70.0
2018-10-22T23:28:04.500000Z,6,13.551235294117646,2.878529411764706,-67.0,-76.0,-71.0,-72.0,-83.0,-78.0,-83.0,-76.0
2018-10-22T23:28:05.500000Z,6,13.837588235294117,3.253823529411765,-67.0,-76.0,-71.0,-72.0,-83.0,-78.0,-90.0,-76.0
2018-10-22T23:28:06.000000Z,6,13.980764705882352,3.441470588235294,-88.0,-76.0,-71.0,-75.0,-78.0,-78.0,-92.0,-70.0
2018-10-22T23:28:06.500000Z,6,14.123941176470588,3.6291176470588233,-88.0,-91.0,-87.0,-75.0,-78.0,-92.0,-92.0,-54.0
2018-10-22T23:28:07.000000Z,6,14.267117647058823,3.816764705882353,-69.0,-92.0,-85.0,-77.0,-68.0,-83.0,-77.0,-58.0
2018-10-22T23:28:07.500000Z,6,14.410294117647059,4.004411764705882,-74.0,-75.0,-90.0,-81.0,-88.0,-83.0,-77.0,-66.0
2018-10-22T23:28:08.000000Z,6,14.553470588235294,4.192058823529411,-74.0,-75.0,-77.0,-81.0,-77.0,-83.0,-74.0,-76.0
2018-10-22T23:28:08.500000Z,6,14.69664705882353,4.379705882352941,-86.0,-85.0,-71.0,-94.0,-77.0,-83.0,-90.0,-76.0
2018-10-22T23:28:09.000000Z,6,14.839823529411765,4.567352941176471,-86.0,-72.0,-71.0,-89.0,-75.0,-83.0,-93.0,-67.0
2018-10-22T23:28:09.500000Z,6,14.985833333333334,4.9286666666666665,-86.0,-88.0,-87.0,-95.0,-67.0,-83.0,-69.0,-63.0
2018-10-22T23:28:10.000000Z,6,14.988666666666667,5.102333333333333,-86.0,-88.0,-72.0,-80.0,-69.0,-86.0,-82.0,-63.0
2018-10-22T23:28:10.500000Z,6,14.9915,5.276,-86.0,-88.0,-72.0,-79.0,-69.0,-92.0,-82.0,-63.0
2018-10-22T23:28:11.000000Z,6,14.994333333333334,5.449666666666666,-82.0,-88.0,-72.0,-79.0,-80.0,-90.0,-82.0,-63.0
2018-10-22T23:28:11.500000Z,6,14.997166666666667,5.623333333333333,-82.0,-81.0,-78.0,-94.0,-80.0,-90.0,-82.0,-63.0
2018-10-22T23:28:12.000000Z,6,15.018833333333333,5.414166666666667,-84.0,-90.0,-70.0,-81.0,-60.0,-90.0,-79.0,-70.0
2018-10-22T23:28:12.500000Z,6,15.037666666666667,5.031333333333333,-84.0,-90.0,-74.0,-81.0,-70.0,-90.0,-79.0,-73.0
2018-10-22T23:28:13.000000Z,6,15.0565,4.6485,-91.0,-73.0,-82.0,-92.0,-66.5,-80.0,-81.0,-77.0
2018-10-22T23:28:13.500000Z,6,15.075333333333333,4.265666666666666,-91.0,-73.0,-82.0,-84.0,-66.5,-80.0,-67.0,-77.0
2018-10-22T23:28:14.000000Z,6,15.094166666666666,3.882833333333333,-71.0,-73.0,-82.0,-81.0,-66.5,-80.0,-76.0,-81.0
2018-10-22T23:28:14.500000Z,6,15.349499875,3.483625,-71.0,-73.0,-76.0,-80.0,-66.0,-82.0,-82.0,-69.0
2018-10-22T23:28:15.000000Z,6,15.58599975,3.46725,-71.0,-85.0,-76.0,-80.0,-65.0,-79.0,-77.0,-84.0
2018-10-22T23:28:15.500000Z,6,15.822499624999999,3.450875,-77.0,-105.0,-93.0,-80.0,-84.0,-88.0,-85.0,-69.0
2018-10-22T23:28:16.000000Z,6,16.0589995,3.4345,-77.0,-69.0,-82.0,-77.0,-91.0,-88.0,-85.0,-88.0
2018-10-22T23:28:16.500000Z,6,16.295499375,3.4181250000000003,-84.0,-69.0,-82.0,-77.0,-91.0,-81.0,-85.0,-88.0
2018-10-22T23:28:17.000000Z,6,16.53199925,3.4017500000000003,-84.0,-69.0,-70.0,-81.0,-91.0,-81.0,-85.0,-72.0
2018-10-22T23:28:17.500000Z,6,16.768499124999998,3.3853750000000002,-87.0,-72.0,-70.0,-81.0,-79.0,-81.0,-85.0,-71.0
2018-10-22T23:28:18.000000Z,6,16.994666,3.1188333333333333,-69.0,-72.0,-70.0,-72.0,-79.0,-81.0,-85.0,-91.0
2018-10-22T23:28:19.000000Z,6,16.974,2.6185,-90.0,-72.0,-88.0,-77.0,-66.0,-83.0,-85.0,-84.0
2018-10-22T23:28:19.500000Z,6,16.963667,2.368333333333333,-90.0,-72.0,-81.0,-77.0,-66.0,-85.0,-85.0,-84.0
2018-10-22T23:28:20.000000Z,6,16.953334,2.1181666666666668,-90.0,-78.0,-84.0,-75.0,-66.0,-85.0,-85.0,-74.0
2018-10-22T23:28:20.500000Z,6,17.2071675,1.8755000000000002,-72.0,-78.0,-84.0,-75.0,-81.0,-85.0,-85.0,-87.0
2018-10-22T23:28:21.000000Z,6,17.471334000000002,1.883,-72.0,-93.0,-84.0,-75.0,-76.0,-85.0,-83.0,-87.0
2018-10-22T23:28:21.500000Z,6,17.7355005,1.8905,-72.0,-68.0,-84.0,-75.0,-83.0,-85.0,-72.0,-73.0
2018-10-22T23:28:22.000000Z,6,17.999667,1.8980000000000001,-72.0,-68.0,-78.0,-75.0,-65.0,-85.0,-72.0,-73.0
2018-10-22T23:28:22.500000Z,6,18.2638335,1.9055,-61.0,-59.0,-62.0,-75.0,-65.0,-85.0,-72.0,-68.0
2018-10-22T23:28:23.000000Z,6,18.623166833333332,2.1496666666666666,-72.0,-72.0,-79.0,-75.0,-75.0,-85.0,-80.0,-86.0
2018-10-22T23:28:23.500000Z,6,18.718333666666666,2.3863333333333334,-70.0,-75.0,-70.0,-89.0,-75.0,-85.0,-79.0,-86.0
2018-10-22T23:28:24.000000Z,6,18.8135005,2.623,-83.0,-75.0,-82.0,-89.0,-86.0,-85.0,-79.0,-76.5
2018-10-22T23:28:24.500000Z,6,18.908667333333334,2.8596666666666666,-63.0,-63.0,-71.0,-84.0,-72.0,-85.0,-79.0,-76.0
2018-10-22T23:28:25.000000Z,6,19.003834166666667,3.096333333333334,-76.0,-69.0,-71.0,-77.0,-70.0,-85.0,-79.0,-73.0
2018-10-22T23:28:25.500000Z,6,19.286001000000002,3.374857142857143,-72.0,-65.0,-81.0,-78.0,-70.0,-85.0,-79.0,-70.0
2018-10-22T23:28:26.000000Z,6,19.473001,3.416714285714286,-71.0,-58.0,-89.0,-77.0,-84.0,-85.0,-82.0,-68.0
2018-10-22T23:28:26.500000Z,6,19.660001,3.4585714285714286,-71.0,-58.0,-70.0,-88.0,-84.0,-85.0,-86.0,-76.0
2018-10-22T23:28:27.000000Z,6,19.847001000000002,3.5004285714285714,-60.0,-70.0,-62.0,-88.0,-84.0,-85.0,-96.0,-90.0
2018-10-22T23:28:27.500000Z,6,20.034001000000004,3.5422857142857143,-60.0,-67.0,-62.0,-88.0,-84.0,-78.0,-84.0,-90.0
2018-10-22T23:28:28.000000Z,6,20.221001,3.584142857142857,-72.0,-78.0,-62.0,-82.0,-84.0,-78.0,-84.0,-86.0
2018-10-22T23:28:28.500000Z,6,20.705334,3.6281666666666665,-63.0,-78.5,-74.0,-82.0,-84.0,-80.0,-84.0,-86.0
2018-10-22T23:28:29.000000Z,6,21.002667000000002,3.630333333333333,-72.5,-78.5,-89.5,-82.0,-75.0,-80.0,-84.0,-86.0
2018-10-22T23:28:29.500000Z,6,21.3,3.6325,-70.0,-77.0,-80.0,-82.0,-87.0,-93.0,-82.0,-82.0
2018-10-22T23:28:30.000000Z,6,21.597333,3.6346666666666665,-64.0,-70.0,-71.0,-85.0,-87.0,-93.0,-82.0,-92.0
2018-10-22T23:28:30.500000Z,6,21.894666,3.636833333333333,-64.0,-76.0,-77.0,-85.0,-87.0,-93.0,-82.0,-88.0
2018-10-22T23:28:31.000000Z,6,22.495599,3.6326,-83.0,-76.0,-84.0,-85.0,-87.0,-93.0,-82.0,-80.0
2018-10-22T23:28:31.500000Z,6,22.799198999999998,3.6262,-83.0,-86.0,-84.0,-85.0,-87.0,-93.0,-82.0,-80.0
2018-10-22T23:28:32.000000Z,6,23.102799,3.6198,-83.0,-68.0,-84.0,-85.0,-87.0,-93.0,-82.0,-73.0
2018-10-22T23:28:32.500000Z,6,23.406399,3.6134,-83.0,-69.0,-84.0,-84.0,-87.0,-93.0,-82.0,-73.0
2018-10-22T23:28:33.000000Z,6,23.685427714285716,3.371,-73.0,-69.0,-77.0,-84.0,-85.0,-93.0,-87.0,-75.0
2018-10-22T23:28:33.500000Z,6,23.660856428571428,3.1350000000000002,-75.0,-69.0,-71.0,-84.0,-85.0,-93.0,-81.0,-75.0
2018-10-22T23:28:34.000000Z,6,23.636285142857144,2.899,-58.0,-69.0,-71.0,-84.0,-85.0,-93.0,-81.0,-88.0
2018-10-22T23:28:35.000000Z,6,23.587142571428572,2.427,-58.0,-69.0,-71.0,-85.0,-67.0,-93.0,-83.0,-85.0
2018-10-22T23:28:35.500000Z,6,23.562571285714284,2.191,-58.0,-69.0,-89.0,-85.0,-67.0,-93.0,-83.0,-85.0
2018-10-22T23:28:36.000000Z,6,23.306857142857144,1.9555714285714287,-85.0,-71.0,-89.0,-77.0,-67.0,-84.0,-76.0,-85.0
2018-10-22T23:28:37.000000Z,6,22.84457142857143,1.9567142857142859,-80.0,-71.0,-78.0,-88.0,-88.0,-84.0,-76.0,-85.0
2018-10-22T23:28:37.500000Z,6,22.61342857142857,1.9572857142857143,-69.0,-95.0,-69.0,-88.0,-73.0,-77.0,-76.0,-69.0
2018-10-22T23:28:38.000000Z,6,22.382285714285715,1.957857142857143,-82.0,-80.0,-61.0,-78.0,-77.0,-83.0,-84.0,-71.0
2018-10-22T23:28:39.000000Z,6,21.752000111111112,2.1442222222222225,-71.0,-72.5,-67.0,-82.5,-68.0,-81.0,-75.0,-79.0
2018-10-22T23:28:39.500000Z,6,21.584000222222222,2.3294444444444444,-69.5,-75.0,-72.0,-90.0,-76.0,-81.0,-88.5,-77.0
2018-10-22T23:28:40.000000Z,6,21.416000333333336,2.514666666666667,-69.5,-75.0,-74.0,-90.0,-76.0,-81.0,-87.0,-83.0
2018-10-22T23:28:40.500000Z,6,21.248000444444447,2.699888888888889,-73.0,-75.0,-65.0,-90.0,-84.0,-81.0,-74.0,-88.0
2018-10-22T23:28:41.000000Z,6,21.080000555555557,2.885111111111111,-73.0,-75.0,-65.0,-90.0,-79.0,-81.0,-74.0,-88.0
2018-10-22T23:28:41.500000Z,6,20.912000666666668,3.070333333333333,-60.0,-75.0,-73.0,-90.0,-77.0,-81.0,-91.0,-96.0
2018-10-22T23:28:42.000000Z,6,20.744000777777778,3.2555555555555555,-71.0,-56.0,-59.0,-70.0,-96.0,-81.0,-91.0,-71.0
2018-10-22T23:28:42.500000Z,6,20.576000888888892,3.440777777777778,-76.0,-80.0,-93.0,-70.0,-78.0,-81.0,-91.0,-82.0
2018-10-22T23:28:43.000000Z,6,20.401112111111114,3.808333333333333,-82.0,-80.0,-83.0,-76.0,-78.0,-81.0,-98.0,-77.0
2018-10-22T23:28:43.500000Z,6,20.394223222222223,3.990666666666667,-63.0,-74.0,-76.0,-87.5,-92.0,-81.0,-83.0,-78.0
2018-10-22T23:28:44.000000Z,6,20.387334333333335,4.173,-63.0,-77.0,-73.0,-87.5,-92.0,-81.0,-83.0,-79.0
2018-10-22T23:28:44.500000Z,6,20.380445444444447,4.355333333333333,-73.0,-77.0,-67.0,-93.0,-88.0,-81.0,-84.0,-77.0
2018-10-22T23:28:45.000000Z,6,20.373556555555556,4.5376666666666665,-73.0,-90.0,-57.0,-93.0,-82.0,-89.0,-96.0,-75.0
2018-10-22T23:28:46.000000Z,6,20.35977877777778,4.902333333333333,-76.0,-72.0,-57.0,-93.0,-78.0,-89.0,-96.0,-92.0
2018-10-22T23:28:46.500000Z,6,20.35288988888889,5.084666666666667,-76.0,-72.0,-74.0,-93.0,-78.0,-89.0,-96.0,-92.0
2018-10-22T23:28:47.500000Z,6,20.613,5.0705,-63.0,-63.0,-68.0,-93.0,-76.0,-92.0,-96.0,-83.0
2018-10-22T23:28:48.000000Z,6,20.7464995,4.97225,-72.0,-60.0,-70.0,-93.0,-76.0,-92.0,-96.0,-83.0
2018-10-22T23:28:48.500000Z,6,21.3293994,4.8522,-67.0,-60.0,-54.0,-75.0,-90.0,-92.0,-87.0,-83.0
2018-10-22T23:28:49.000000Z,6,21.778799799999998,4.8304,-67.0,-60.0,-68.0,-75.0,-90.0,-92.0,-87.0,-83.0
2018-10-22T23:28:49.500000Z,6,22.2282002,4.808599999999999,-63.0,-65.0,-69.5,-75.0,-89.5,-92.0,-87.0,-96.0
2018-10-22T23:28:50.000000Z,6,22.677600599999998,4.7867999999999995,-66.0,-57.0,-53.0,-75.0,-85.0,-92.0,-87.0,-75.0
2018-10-22T23:28:50.500000Z,6,23.3420008,4.946,-60.0,-57.0,-51.0,-75.0,-77.0,-92.0,-87.0,-76.0
2018-10-22T23:28:51.000000Z,6,23.557000600000002,5.127,-57.0,-57.0,-51.0,-75.0,-77.0,-92.0,-87.0,-79.0
2018-10-22T23:28:51.500000Z,6,23.7720004,5.308,-79.0,-56.0,-51.0,-75.0,-78.0,-92.0,-82.0,-83.0
2018-10-22T23:28:52.000000Z,6,23.9870002,5.489,-79.0,-71.0,-68.0,-75.0,-78.0,-92.0,-82.0,-76.0
2018-10-22T23:28:52.500000Z,6,24.219666833333335,5.960333333333333,-79.0,-61.0,-58.0,-75.0,-71.0,-84.0,-82.0,-90.0
2018-10-22T23:28:53.000000Z,6,24.237333666666668,6.250666666666667,-61.0,-57.0,-70.0,-75.0,-71.0,-84.0,-82.0,-86.0
2018-10-22T23:28:53.500000Z,6,24.2550005,6.541,-61.0,-48.0,-49.0,-75.0,-71.0,-84.0,-82.0,-86.0
2018-10-22T23:28:54.000000Z,6,24.272667333333334,6.831333333333333,-61.0,-65.0,-58.0,-78.0,-80.0,-89.0,-85.0,-86.0
2018-10-22T23:28:54.500000Z,6,24.290334166666668,7.121666666666666,-69.0,-65.0,-82.0,-78.0,-88.0,-85.0,-79.0,-74.0
2018-10-22T23:28:55.000000Z,6,24.212501,7.75525,-69.0,-59.0,-57.0,-83.0,-82.0,-85.0,-79.0,-66.0
2018-10-22T23:28:56.000000Z,6,24.021501,8.44175,-62.0,-68.0,-72.0,-82.0,-76.0,-85.0,-79.0,-65.0
2018-10-22T23:28:56.500000Z,6,23.6536006,8.8878,-59.0,-52.0,-55.0,-79.0,-74.0,-85.0,-86.0,-70.0
2018-10-22T23:28:57.000000Z,6,23.3812002,8.9906,-75.0,-73.0,-57.0,-76.0,-91.0,-79.0,-97.0,-72.0
2018-10-22T23:28:57.500000Z,6,23.1087998,9.093399999999999,-75.0,-73.0,-66.0,-76.0,-91.0,-79.0,-97.0,-72.0
2018-10-22T23:28:58.000000Z,6,22.836399399999998,9.1962,-75.0,-67.0,-66.0,-76.0,-91.0,-79.0,-97.0,-72.0
2018-10-22T23:28:58.500000Z,6,22.245199,9.4062,-56.0,-58.0,-75.0,-68.0,-91.0,-85.0,-97.0,-73.0
2018-10-22T23:28:59.000000Z,6,21.926399,9.5134,-54.0,-58.0,-59.0,-68.0,-64.0,-85.0,-97.0,-76.0
2018-10-22T23:28:59.500000Z,6,21.607598999999997,9.6206,-52.0,-56.5,-57.0,-69.0,-64.0,-85.0,-97.0,-79.0
2018-10-22T23:29:00.000000Z,6,21.288798999999997,9.7278,-75.0,-79.0,-61.0,-79.0,-72.0,-92.0,-97.0,-70.0
2018-10-22T23:29:00.500000Z,6,20.95383233333333,9.607166666666668,-75.0,-66.0,-71.0,-79.0,-72.0,-92.0,-75.0,-70.0
2018-10-22T23:29:01.500000Z,6,20.921498999999997,9.1515,-75.0,-53.0,-57.0,-79.0,-85.0,-92.0,-75.0,-80.0
