Datetime,beaconid,edgenodeid,rssi,realx,realy
2018-10-18T22:45:39.000000Z,1,1,-95.0,8.333,8.355
2018-10-18T22:45:39.000000Z,1,2,-84.0,8.333,8.355
2018-10-18T22:45:39.000000Z,1,10,-73.5,8.333,8.355
2018-10-18T22:45:39.000000Z,1,9,-94.0,8.333,8.355
2018-10-18T22:45:39.000000Z,1,12,-59.5,8.333,8.355
2018-10-18T22:45:39.000000Z,1,3,-87.0,8.333,8.355
2018-10-18T22:45:39.000000Z,1,11,-76.0,8.333,8.355
2018-10-18T22:45:39.000000Z,1,8,-81.5,8.333,8.355
2018-10-18T22:45:39.000000Z,1,13,-69.0,8.333,8.355
2018-10-18T22:45:39.500000Z,1,8,-81.75,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,1,-92.0,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,9,-94.0,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,11,-76.25,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,10,-73.0,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,13,-81.75,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,12,-50.8,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,3,-83.66666666666667,8.343666666666667,8.821
2018-10-18T22:45:39.500000Z,1,2,-87.5,8.343666666666667,8.821
2018-10-18T22:45:40.000000Z,1,8,-73.0,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,13,-77.33333333333333,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,10,-71.0,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,1,-82.0,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,12,-54.0,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,9,-83.0,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,3,-85.0,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,11,-77.25,8.354333333333333,9.287
2018-10-18T22:45:40.000000Z,1,2,-80.33333333333333,8.354333333333333,9.287
2018-10-18T22:45:40.500000Z,1,3,-84.33333333333333,8.0044,9.737400000000001
2018-10-18T22:45:40.500000Z,1,12,-50.75,8.0044,9.737400000000001
2018-10-18T22:45:40.500000Z,1,1,-87.0,8.0044,9.737400000000001
2018-10-18T22:45:40.500000Z,1,11,-69.0,8.0044,9.737400000000001
