Datetime,beaconid,realx,realy,edge_1,edge_2,edge_3,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-10-15T19:46:00.500000Z,1,8.333,8.355,-81.5,-82.2,-76.0,-76.0,-79.5,-73.0,-70.5,-57.0,-67.0
2018-10-15T19:46:01.000000Z,1,8.343666666666667,8.821,-81.5,-82.2,-69.0,-70.66666666666667,-79.5,-73.0,-70.5,-57.0,-74.0
2018-10-15T19:46:01.500000Z,1,8.354333333333333,9.287,-76.0,-80.33333333333333,-87.0,-75.33333333333333,-85.5,-73.0,-70.5,-57.0,-79.66666666666667
2018-10-15T19:46:02.000000Z,1,8.7094,9.7386,-73.0,-74.0,-81.0,-71.5,-74.0,-59.0,-76.5,-57.0,-73.0
2018-10-15T19:46:02.500000Z,1,9.0538,9.7242,-73.0,-84.0,-81.0,-64.75,-73.0,-70.75,-77.75,-59.8,-69.33333333333333
2018-10-15T19:46:03.000000Z,1,9.3982,9.7098,-84.5,-93.0,-76.66666666666667,-62.0,-83.0,-72.0,-78.25,-65.66666666666667,-68.33333333333333
2018-10-15T19:46:03.500000Z,1,9.7426,9.6954,-80.5,-67.0,-79.5,-89.0,-76.0,-72.5,-72.25,-70.0,-74.33333333333333
2018-10-15T19:46:04.000000Z,1,10.388399999999999,9.6938,-73.0,-71.66666666666667,-74.5,-66.0,-76.5,-63.0,-79.0,-74.5,-67.33333333333333
2018-10-15T19:46:04.500000Z,1,10.6898,9.7066,-87.33333333333333,-77.5,-76.0,-79.0,-69.0,-71.75,-72.0,-71.33333333333333,-68.0
2018-10-15T19:46:05.000000Z,1,10.9912,9.719399999999998,-77.5,-76.33333333333333,-76.5,-75.0,-74.33333333333333,-70.66666666666667,-71.5,-82.33333333333333,-65.66666666666667
2018-10-15T19:46:05.500000Z,1,11.2926,9.732199999999999,-74.0,-69.5,-69.25,-72.0,-77.0,-64.5,-73.66666666666667,-79.0,-58.0
2018-10-15T19:46:06.000000Z,1,12.465,9.6965,-69.66666666666667,-69.5,-75.0,-74.5,-83.0,-67.25,-84.33333333333333,-71.25,-60.0
2018-10-15T19:46:06.500000Z,1,13.717600000000001,9.653599999999999,-69.75,-66.0,-74.66666666666667,-75.0,-83.66666666666667,-60.0,-75.5,-71.0,-54.333333333333336
2018-10-15T19:46:07.000000Z,1,14.0992,9.6592,-77.66666666666667,-71.0,-73.2,-74.6,-78.75,-71.33333333333333,-76.5,-73.25,-54.75
2018-10-15T19:46:07.500000Z,1,14.4808,9.6648,-76.2,-70.33333333333333,-76.75,-77.66666666666667,-77.75,-63.5,-79.0,-78.0,-56.0
2018-10-15T19:46:08.000000Z,1,14.8624,9.6704,-78.0,-70.4,-69.25,-66.66666666666667,-75.75,-61.75,-76.33333333333333,-77.4,-57.5
2018-10-15T19:46:08.500000Z,1,15.697333333333333,9.738666666666667,-65.5,-69.33333333333333,-75.33333333333333,-72.25,-72.0,-65.66666666666667,-81.33333333333333,-71.75,-65.8
2018-10-15T19:46:09.000000Z,1,16.150666666666666,9.801333333333334,-72.5,-59.666666666666664,-71.0,-68.0,-76.0,-70.33333333333333,-68.66666666666667,-70.0,-78.25
2018-10-15T19:46:09.500000Z,1,16.94299975,9.86125,-67.33333333333333,-64.0,-67.0,-68.0,-76.0,-83.0,-80.0,-73.0,-65.5
2018-10-15T19:46:10.000000Z,1,17.281999499999998,9.8585,-65.5,-73.4,-69.0,-59.75,-71.2,-64.8,-80.8,-76.75,-75.0
2018-10-15T19:46:10.500000Z,1,17.62099925,9.85575,-71.5,-68.2,-68.6,-68.5,-75.4,-61.5,-83.33333333333333,-78.0,-69.66666666666667
2018-10-15T19:46:11.000000Z,1,18.1337495,9.5075,-76.0,-87.0,-77.33333333333333,-75.0,-70.33333333333333,-62.5,-75.0,-75.0,-70.0
2018-10-15T19:46:11.500000Z,1,18.3075,9.161999999999999,-76.0,-74.66666666666667,-71.0,-81.0,-76.66666666666667,-62.0,-75.0,-75.0,-64.0
2018-10-15T19:46:12.000000Z,1,18.4812505,8.8165,-77.0,-66.0,-71.5,-74.33333333333333,-79.0,-63.0,-77.5,-77.25,-67.0
2018-10-15T19:46:12.500000Z,1,18.646750750000002,8.0555,-77.5,-69.0,-70.5,-78.75,-66.5,-66.8,-74.66666666666667,-78.0,-74.33333333333333
2018-10-15T19:46:13.000000Z,1,18.6385005,7.640000000000001,-68.0,-72.0,-81.0,-73.0,-67.0,-63.0,-104.0,-76.66666666666667,-73.0
2018-10-15T19:46:13.500000Z,1,18.63025025,7.2245,-70.5,-78.0,-81.0,-79.5,-75.0,-67.0,-75.25,-76.5,-74.2
2018-10-15T19:46:14.000000Z,1,18.58275,6.3785,-76.5,-72.66666666666667,-74.0,-77.66666666666667,-69.0,-71.0,-76.5,-83.66666666666667,-76.66666666666667
2018-10-15T19:46:14.500000Z,1,18.5435,5.948,-67.66666666666667,-67.0,-83.66666666666667,-71.0,-64.6,-62.0,-81.0,-75.0,-73.0
2018-10-15T19:46:15.000000Z,1,18.50425,5.5175,-67.0,-68.5,-73.66666666666667,-77.25,-65.0,-69.0,-81.33333333333333,-78.75,-74.25
2018-10-15T19:46:15.500000Z,1,18.570666833333334,4.794666666666666,-75.5,-77.0,-82.5,-88.5,-73.33333333333333,-69.25,-70.0,-71.75,-74.33333333333333
2018-10-15T19:46:16.000000Z,1,18.676333666666668,4.5023333333333335,-79.33333333333333,-74.5,-83.0,-84.25,-68.5,-71.75,-80.5,-76.66666666666667,-79.33333333333333
2018-10-15T19:46:16.500000Z,1,18.782000500000002,4.21,-81.0,-80.5,-83.0,-81.25,-70.0,-63.25,-76.0,-78.0,-77.66666666666667
2018-10-15T19:46:17.000000Z,1,18.887667333333333,3.9176666666666664,-74.75,-82.33333333333333,-65.2,-81.25,-72.66666666666667,-74.75,-83.0,-79.75,-84.0
2018-10-15T19:46:17.500000Z,1,18.993334166666667,3.6253333333333333,-76.66666666666667,-71.0,-80.5,-83.0,-77.0,-66.0,-79.33333333333333,-78.5,-73.0
2018-10-15T19:46:18.000000Z,1,18.75000066666667,3.3390000000000004,-70.5,-78.0,-77.0,-76.5,-84.0,-60.0,-82.66666666666667,-74.33333333333333,-82.66666666666667
2018-10-15T19:46:18.500000Z,1,18.401000333333332,3.345,-69.0,-85.0,-79.75,-77.25,-75.66666666666667,-73.5,-83.8,-74.66666666666667,-78.66666666666667
2018-10-15T19:46:19.000000Z,1,18.052,3.351,-76.5,-84.0,-75.8,-74.75,-73.33333333333333,-76.0,-81.33333333333333,-75.75,-68.75
2018-10-15T19:46:19.500000Z,1,17.702999666666667,3.357,-69.0,-70.0,-75.66666666666667,-62.8,-72.66666666666667,-55.75,-67.66666666666667,-78.8,-73.33333333333333
2018-10-15T19:46:20.000000Z,1,17.35399933333333,3.3630000000000004,-69.0,-73.5,-85.33333333333333,-82.0,-79.0,-69.0,-79.0,-75.33333333333333,-69.5
2018-10-15T19:46:20.500000Z,1,16.626599199999998,3.3952,-69.0,-90.0,-78.0,-79.5,-80.0,-62.0,-68.0,-68.5,-61.0
2018-10-15T19:46:21.000000Z,1,16.248199399999997,3.4214,-82.66666666666667,-76.75,-76.5,-72.66666666666667,-81.5,-69.0,-77.66666666666667,-67.0,-71.75
2018-10-15T19:46:21.500000Z,1,15.869799599999999,3.4476,-80.75,-67.0,-78.5,-72.75,-82.4,-67.0,-73.75,-74.8,-71.0
2018-10-15T19:46:22.000000Z,1,15.4913998,3.4738,-77.75,-70.0,-79.66666666666667,-72.75,-76.0,-66.8,-74.5,-74.5,-65.66666666666667
2018-10-15T19:46:22.500000Z,1,15.0805,3.8137499999999998,-71.33333333333333,-71.5,-78.75,-73.5,-83.0,-75.0,-84.0,-68.5,-59.5
2018-10-15T19:46:23.000000Z,1,15.048,4.1274999999999995,-79.5,-71.5,-78.75,-67.0,-78.0,-71.5,-80.75,-68.5,-56.666666666666664
2018-10-15T19:46:23.500000Z,1,15.0155,4.44125,-77.66666666666667,-82.0,-79.5,-78.0,-74.66666666666667,-65.0,-78.0,-75.0,-61.333333333333336
