Datetime,beaconid,edgenodeid,rssi,realx,realy
2018-11-01T20:22:30.500000Z,9,1,-88.0,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,8,-81.0,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,11,-69.0,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,13,-82.5,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,2,-79.5,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,9,-90.0,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,10,-61.0,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,3,-79.0,10.0174,8.6058
2018-11-01T20:22:30.500000Z,9,12,-54.5,10.0174,8.6058
2018-11-01T20:22:31.000000Z,9,9,-80.0,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,8,-68.0,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,10,-75.5,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,2,-84.0,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,12,-48.666666666666664,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,13,-69.5,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,11,-79.0,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,1,-77.5,10.0348,8.8746
2018-11-01T20:22:31.000000Z,9,3,-87.66666666666667,10.0348,8.8746
2018-11-01T20:22:31.500000Z,9,3,-90.0,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,9,-83.66666666666667,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,10,-73.0,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,12,-51.0,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,8,-74.0,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,11,-71.5,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,2,-73.0,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,13,-62.5,10.0522,9.1434
2018-11-01T20:22:31.500000Z,9,1,-70.5,10.0522,9.1434
2018-11-01T20:22:32.000000Z,9,2,-64.5,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,3,-81.75,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,8,-70.0,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,9,-77.0,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,12,-69.0,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,13,-68.33333333333333,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,11,-85.5,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,10,-74.33333333333333,10.0696,9.412199999999999
2018-11-01T20:22:32.000000Z,9,1,-78.5,10.0696,9.412199999999999
2018-11-01T20:22:32.500000Z,9,9,-78.5,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,2,-82.0,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,10,-69.5,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,1,-83.5,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,11,-75.33333333333333,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,13,-64.0,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,12,-64.33333333333333,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,8,-67.0,10.388399999999999,9.6938
2018-11-01T20:22:32.500000Z,9,3,-74.0,10.388399999999999,9.6938
2018-11-01T20:22:33.000000Z,9,10,-86.0,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,11,-76.0,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,12,-66.5,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,1,-77.0,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,13,-63.666666666666664,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,2,-74.5,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,9,-82.5,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,8,-69.0,10.6898,9.7066
2018-11-01T20:22:33.000000Z,9,3,-79.5,10.6898,9.7066
2018-11-01T20:22:33.500000Z,9,1,-69.0,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,8,-77.0,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,9,-83.5,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,2,-84.0,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,10,-70.66666666666667,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,11,-76.5,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,13,-67.33333333333333,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,3,-79.33333333333333,10.9912,9.719399999999998
2018-11-01T20:22:33.500000Z,9,12,-72.0,10.9912,9.719399999999998
2018-11-01T20:22:34.000000Z,9,9,-75.0,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,2,-74.5,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,8,-85.0,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,11,-76.33333333333333,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,13,-67.5,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,10,-79.0,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,3,-85.0,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,1,-74.5,11.2926,9.732199999999999
2018-11-01T20:22:34.000000Z,9,12,-70.0,11.2926,9.732199999999999
2018-11-01T20:22:34.500000Z,9,12,-77.0,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,9,-75.0,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,3,-81.33333333333333,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,2,-73.5,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,1,-71.66666666666667,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,10,-69.33333333333333,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,13,-69.66666666666667,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,11,-79.25,12.029499999999999,9.720749999999999
2018-11-01T20:22:34.500000Z,9,8,-83.0,12.029499999999999,9.720749999999999
2018-11-01T20:22:35.000000Z,9,9,-79.0,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,3,-75.0,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,10,-71.0,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,11,-80.0,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,8,-73.0,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,12,-81.0,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,13,-64.0,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,2,-72.5,12.465,9.6965
2018-11-01T20:22:35.000000Z,9,1,-74.5,12.465,9.6965
2018-11-01T20:22:35.500000Z,9,8,-78.0,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,12,-74.33333333333333,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,2,-74.66666666666667,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,3,-72.66666666666667,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,1,-75.5,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,11,-83.5,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,13,-63.2,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,9,-76.0,12.900500000000001,9.67225
2018-11-01T20:22:35.500000Z,9,10,-62.0,12.900500000000001,9.67225
2018-11-01T20:22:36.000000Z,9,8,-74.0,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,10,-68.0,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,3,-68.75,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,1,-80.5,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,2,-70.66666666666667,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,13,-63.0,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,9,-75.33333333333333,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,11,-71.0,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.000000Z,9,12,-72.0,13.717600000000001,9.653599999999999
2018-11-01T20:22:36.500000Z,9,3,-70.0,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,10,-67.66666666666667,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,12,-88.0,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,1,-66.5,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,2,-69.25,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,9,-73.0,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,8,-74.0,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,11,-84.0,14.0992,9.6592
2018-11-01T20:22:36.500000Z,9,13,-52.0,14.0992,9.6592
2018-11-01T20:22:37.000000Z,9,9,-75.66666666666667,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,13,-64.66666666666667,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,11,-75.0,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,12,-80.0,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,8,-78.0,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,10,-78.5,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,3,-78.0,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,1,-71.66666666666667,14.4808,9.6648
2018-11-01T20:22:37.000000Z,9,2,-73.0,14.4808,9.6648
2018-11-01T20:22:37.500000Z,9,13,-50.0,14.8624,9.6704
2018-11-01T20:22:37.500000Z,9,11,-86.0,14.8624,9.6704
2018-11-01T20:22:37.500000Z,9,10,-79.0,14.8624,9.6704
2018-11-01T20:22:37.500000Z,9,1,-78.0,14.8624,9.6704
2018-11-01T20:22:37.500000Z,9,8,-81.0,14.8624,9.6704
