Datetime,beaconid,realx,realy,edge_1,edge_2,edge_3,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-10-16T23:26:24.000000Z,1,8.333,8.355,-70.0,-78.0,-73.0,-66.0,-77.0,-66.0,-91.0,-59.5,-69.5
2018-10-16T23:26:24.500000Z,1,8.343666666666667,8.821,-78.5,-78.0,-85.0,-80.0,-73.0,-69.5,-71.5,-43.5,-69.5
2018-10-16T23:26:25.000000Z,1,8.354333333333333,9.287,-76.25,-75.5,-74.33333333333333,-71.0,-86.0,-70.75,-67.6,-47.333333333333336,-69.33333333333333
2018-10-16T23:26:25.500000Z,1,8.0044,9.737400000000001,-76.0,-82.0,-82.66666666666667,-67.5,-80.33333333333333,-61.5,-77.5,-44.0,-74.33333333333333
2018-10-16T23:26:26.000000Z,1,7.643800000000001,9.7218,-73.0,-82.0,-88.0,-59.0,-91.0,-66.5,-72.5,-60.0,-76.0
2018-10-16T23:26:26.500000Z,1,7.283200000000001,9.7062,-82.25,-88.0,-83.4,-66.33333333333333,-85.0,-78.5,-68.66666666666667,-70.0,-78.66666666666667
2018-10-16T23:26:27.000000Z,1,6.9226,9.6906,-76.0,-79.66666666666667,-91.0,-54.0,-84.0,-78.5,-71.0,-66.33333333333333,-66.0
2018-10-16T23:26:27.500000Z,1,6.2914,9.874400000000001,-81.5,-79.66666666666667,-83.0,-52.0,-85.0,-77.66666666666667,-65.0,-67.66666666666667,-80.33333333333333
2018-10-16T23:26:28.000000Z,1,6.0208,10.0738,-86.0,-86.0,-95.5,-65.0,-90.0,-78.5,-64.5,-67.66666666666667,-80.33333333333333
2018-10-16T23:26:28.500000Z,1,5.7501999999999995,10.273200000000001,-80.5,-92.5,-82.0,-53.5,-82.0,-78.5,-68.33333333333333,-68.33333333333333,-84.0
2018-10-16T23:26:29.000000Z,1,5.4796,10.4726,-79.0,-92.5,-77.0,-62.0,-84.0,-82.5,-78.5,-71.0,-80.0
2018-10-16T23:26:29.500000Z,1,4.752333333333333,10.663,-79.0,-82.0,-90.0,-50.0,-89.5,-69.5,-74.0,-62.0,-82.0
