Datetime,azimuth
2018-10-25T23:57:10.943971Z,0.0
2018-10-25T23:57:10.963971Z,202.299408
2018-10-25T23:57:11.188971Z,200.074432
2018-10-25T23:57:11.370971Z,197.841064
2018-10-25T23:57:11.552971Z,192.50116
2018-10-25T23:57:11.745971Z,183.328918
2018-10-25T23:57:11.943971Z,175.254883
2018-10-25T23:57:12.142971Z,175.461853
2018-10-25T23:57:12.336971Z,173.870667
2018-10-25T23:57:12.534971Z,168.23242199999999
2018-10-25T23:57:12.737971Z,153.054871
2018-10-25T23:57:12.934971Z,144.317322
2018-10-25T23:57:13.134971Z,134.76501499999998
2018-10-25T23:57:13.334971Z,128.809784
2018-10-25T23:57:13.515971Z,118.22970600000001
2018-10-25T23:57:13.714971Z,106.769775
2018-10-25T23:57:13.936971Z,96.934753
2018-10-25T23:57:14.135971Z,90.525787
2018-10-25T23:57:14.323971Z,83.957245
2018-10-25T23:57:14.564971Z,76.013428
2018-10-25T23:57:14.764971Z,75.032379
2018-10-25T23:57:14.966971Z,74.10412600000001
2018-10-25T23:57:15.169971Z,74.77533000000001
2018-10-25T23:57:15.368971Z,78.55306999999999
2018-10-25T23:57:15.575971Z,80.827606
2018-10-25T23:57:15.774971Z,82.505432
2018-10-25T23:57:15.967971Z,101.948059
2018-10-25T23:57:16.166971Z,97.26217700000001
2018-10-25T23:57:16.366971Z,93.132446
2018-10-25T23:57:16.569971Z,92.21734599999999
2018-10-25T23:57:16.763971Z,92.423523
2018-10-25T23:57:16.965971Z,96.39444
2018-10-25T23:57:17.171971Z,97.427429
2018-10-25T23:57:17.376971Z,94.455841
2018-10-25T23:57:17.484971Z,91.792664
2018-10-25T23:57:17.705971Z,91.47152700000001
2018-10-25T23:57:17.886971Z,91.83743299999999
2018-10-25T23:57:18.087971Z,94.27499399999999
2018-10-25T23:57:18.286971Z,97.63855
2018-10-25T23:57:18.514971Z,96.53280600000001
2018-10-25T23:57:18.683971Z,104.651794
2018-10-25T23:57:18.934971Z,104.99762
2018-10-25T23:57:19.084971Z,107.089142
2018-10-25T23:57:19.265971Z,110.294678
2018-10-25T23:57:19.486971Z,112.51992800000001
2018-10-25T23:57:19.646971Z,109.456879
2018-10-25T23:57:19.856971Z,106.055756
2018-10-25T23:57:20.044971Z,104.050659
2018-10-25T23:57:20.283971Z,106.38385
2018-10-25T23:57:20.445971Z,124.563873
2018-10-25T23:57:20.644971Z,124.95608500000002
2018-10-25T23:57:20.851971Z,121.05487099999999
2018-10-25T23:57:21.053971Z,109.728424
2018-10-25T23:57:21.254971Z,93.61224399999999
2018-10-25T23:57:21.454971Z,82.95965600000001
2018-10-25T23:57:21.654971Z,76.33285500000001
2018-10-25T23:57:21.857971Z,82.040924
2018-10-25T23:57:22.056971Z,85.80175799999999
2018-10-25T23:57:22.256971Z,79.74374399999999
2018-10-25T23:57:22.456971Z,75.86529499999999
2018-10-25T23:57:22.654971Z,66.755676
2018-10-25T23:57:22.867971Z,56.519989
2018-10-25T23:57:23.054971Z,50.825623
2018-10-25T23:57:23.254971Z,48.067291
2018-10-25T23:57:23.454971Z,65.070557
2018-10-25T23:57:23.656971Z,67.14093000000001
2018-10-25T23:57:23.857971Z,68.286652
2018-10-25T23:57:24.057971Z,66.393066
2018-10-25T23:57:24.256971Z,64.708984
2018-10-25T23:57:24.456971Z,58.679047
2018-10-25T23:57:24.657971Z,58.758148
2018-10-25T23:57:24.854971Z,62.625763
2018-10-25T23:57:25.059971Z,92.300537
2018-10-25T23:57:25.255971Z,95.568665
2018-10-25T23:57:25.462971Z,98.97171
2018-10-25T23:57:25.656971Z,95.11676
2018-10-25T23:57:25.866971Z,89.801941
2018-10-25T23:57:26.066971Z,86.75769
2018-10-25T23:57:26.256971Z,88.434448
2018-10-25T23:57:26.455971Z,99.260468
