Datetime,beaconid,realx,realy,edge_1,edge_2,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-09-27T21:09:35.500000Z,9,6.1955625,11.003375,-86.0,-87.0,-68.66666666666667,-96.0,-82.5,-80.66666666666667,-69.0,-83.0
2018-09-27T21:09:36.000000Z,9,5.854125,10.98175,-86.0,-87.0,-67.25,-86.0,-76.5,-80.66666666666667,-77.66666666666667,-83.0
2018-09-27T21:09:36.500000Z,9,5.5126875,10.960125,-96.0,-87.0,-60.0,-86.0,-93.0,-83.0,-72.5,-83.0
2018-09-27T21:09:37.000000Z,9,5.17125,10.938500000000001,-96.0,-87.0,-60.0,-86.0,-92.0,-77.0,-74.5,-75.0
2018-09-27T21:09:37.500000Z,9,4.8298125,10.916875000000001,-85.0,-87.0,-64.25,-86.0,-92.0,-76.0,-74.5,-91.0
2018-09-27T21:09:38.000000Z,9,4.488375,10.89525,-85.0,-87.0,-64.0,-86.0,-79.0,-77.0,-86.0,-97.0
2018-09-27T21:09:38.500000Z,9,4.1469375,10.873625,-85.0,-87.0,-70.0,-86.0,-81.5,-80.5,-77.75,-88.0
2018-09-27T21:09:39.000000Z,9,3.8055,10.852,-85.0,-87.0,-66.33333333333333,-86.0,-81.5,-77.33333333333333,-77.75,-91.0
2018-09-27T21:09:39.500000Z,9,3.4640625,10.830375,-85.0,-89.0,-67.0,-86.0,-83.0,-72.5,-81.0,-91.0
2018-09-27T21:09:40.000000Z,9,3.1226249999999998,10.80875,-85.0,-89.0,-54.666666666666664,-86.0,-102.0,-69.0,-81.0,-96.0
2018-09-27T21:09:40.500000Z,9,2.7811874999999997,10.787125,-85.0,-89.0,-64.33333333333333,-86.0,-87.0,-84.5,-81.0,-80.0
2018-09-27T21:09:41.000000Z,9,2.43975,10.7655,-82.0,-89.0,-53.333333333333336,-88.0,-87.0,-75.5,-81.0,-80.0
2018-09-27T21:09:41.500000Z,9,2.0983124999999996,10.743875000000001,-82.0,-89.0,-62.75,-88.0,-94.0,-70.5,-71.5,-74.0
2018-09-27T21:09:42.000000Z,9,1.756875,10.72225,-82.0,-89.0,-60.666666666666664,-88.0,-90.33333333333333,-73.0,-70.25,-74.0
2018-09-27T21:09:42.500000Z,9,1.4154374999999995,10.700625,-82.0,-93.0,-62.333333333333336,-88.0,-82.0,-77.66666666666667,-72.66666666666667,-74.0
2018-09-27T21:09:43.000000Z,9,1.044388888888889,10.281611111111111,-82.0,-93.0,-61.0,-83.0,-82.0,-73.0,-77.5,-82.33333333333333
2018-09-27T21:09:43.500000Z,9,1.0147777777777778,9.884222222222222,-82.0,-93.0,-59.75,-83.0,-94.0,-70.5,-75.0,-83.0
2018-09-27T21:09:44.000000Z,9,0.9851666666666667,9.486833333333333,-82.0,-93.0,-65.0,-83.0,-94.0,-69.0,-76.0,-78.5
2018-09-27T21:09:44.500000Z,9,0.9555555555555556,9.089444444444444,-82.0,-93.0,-56.333333333333336,-83.0,-94.0,-59.666666666666664,-70.66666666666667,-80.0
2018-09-27T21:09:45.000000Z,9,0.9259444444444445,8.692055555555555,-82.0,-99.0,-69.25,-83.0,-94.0,-65.25,-70.66666666666667,-92.0
2018-09-27T21:09:45.500000Z,9,0.8963333333333334,8.294666666666668,-82.0,-99.0,-62.0,-83.0,-79.0,-66.5,-82.5,-92.0
2018-09-27T21:09:46.000000Z,9,0.8667222222222223,7.897277777777778,-82.0,-99.0,-71.66666666666667,-97.0,-79.0,-66.5,-83.0,-92.0
2018-09-27T21:09:46.500000Z,9,0.8371111111111111,7.499888888888889,-82.0,-99.0,-73.66666666666667,-79.0,-86.0,-57.0,-70.0,-79.0
2018-09-27T21:09:47.000000Z,9,0.8075000000000001,7.1025,-82.0,-99.0,-80.0,-79.0,-83.66666666666667,-60.75,-78.0,-84.66666666666667
2018-09-27T21:09:47.500000Z,9,0.777888888888889,6.705111111111111,-85.0,-99.0,-80.0,-79.0,-96.0,-65.0,-93.0,-91.0
2018-09-27T21:09:48.000000Z,9,0.7482777777777778,6.307722222222222,-85.0,-99.0,-75.0,-86.0,-96.0,-68.33333333333333,-82.0,-79.0
2018-09-27T21:09:48.500000Z,9,0.7186666666666668,5.910333333333334,-85.0,-99.0,-70.5,-85.0,-72.0,-64.0,-75.0,-79.0
2018-09-27T21:09:49.000000Z,9,0.6890555555555555,5.512944444444445,-85.0,-99.0,-74.0,-85.0,-79.5,-63.0,-71.0,-79.0
2018-09-27T21:09:49.500000Z,9,0.6594444444444445,5.115555555555556,-85.0,-99.0,-80.0,-85.0,-88.0,-59.0,-77.0,-93.5
2018-09-27T21:09:50.000000Z,9,0.6298333333333334,4.718166666666667,-95.0,-84.0,-78.0,-96.0,-81.5,-74.0,-82.5,-86.75
2018-09-27T21:09:50.500000Z,9,0.6002222222222222,4.320777777777778,-95.0,-85.0,-80.5,-96.0,-81.5,-61.0,-73.5,-86.75
2018-09-27T21:09:51.000000Z,9,0.5706111111111112,3.923388888888889,-91.0,-85.0,-83.0,-83.66666666666667,-78.33333333333333,-55.0,-77.5,-83.0
2018-09-27T21:09:51.500000Z,9,0.7310000000000001,3.525833333333333,-85.0,-87.0,-76.0,-84.0,-77.5,-80.66666666666667,-70.0,-80.0
2018-09-27T21:09:52.000000Z,9,0.921,3.5256666666666665,-83.0,-97.5,-76.0,-83.0,-75.5,-73.5,-78.66666666666667,-76.0
2018-09-27T21:09:52.500000Z,9,1.1110000000000002,3.5255,-83.0,-87.0,-83.0,-82.0,-78.0,-56.0,-77.0,-90.0
2018-09-27T21:09:53.000000Z,9,1.3010000000000002,3.525333333333333,-83.0,-98.0,-72.5,-84.0,-75.0,-72.0,-70.0,-90.0
2018-09-27T21:09:53.500000Z,9,1.491,3.5251666666666663,-83.0,-85.0,-84.0,-87.0,-87.5,-67.5,-82.33333333333333,-87.0
2018-09-27T21:09:54.000000Z,9,1.697125,3.29325,-89.0,-88.0,-84.25,-83.0,-83.0,-56.5,-76.5,-87.0
2018-09-27T21:09:54.500000Z,9,1.71325,3.0615,-87.0,-88.0,-77.0,-83.0,-85.0,-61.0,-81.5,-95.0
2018-09-27T21:09:55.000000Z,9,1.729375,2.8297499999999998,-87.0,-88.0,-75.5,-83.0,-92.5,-55.0,-83.5,-77.0
2018-09-27T21:09:55.500000Z,9,1.7455,2.598,-87.0,-88.0,-69.0,-78.0,-92.5,-53.0,-83.5,-75.0
2018-09-27T21:09:56.000000Z,9,1.761625,2.36625,-87.0,-100.0,-75.33333333333333,-78.0,-82.0,-57.666666666666664,-73.66666666666667,-75.0
2018-09-27T21:09:56.500000Z,9,1.7777500000000002,2.1345,-87.0,-100.0,-79.5,-78.0,-81.0,-59.0,-79.5,-75.0
2018-09-27T21:09:57.000000Z,9,1.793875,1.90275,-89.0,-83.0,-75.5,-78.0,-75.5,-59.75,-76.5,-98.0
2018-09-27T21:09:57.500000Z,9,1.9741250000000001,1.7630000000000001,-89.0,-91.0,-88.0,-78.0,-78.5,-71.0,-76.5,-79.66666666666667
2018-09-27T21:09:58.000000Z,9,2.13825,1.855,-77.0,-82.0,-76.0,-80.5,-75.66666666666667,-70.5,-77.5,-77.0
2018-09-27T21:09:58.500000Z,9,2.302375,1.947,-77.0,-82.0,-69.33333333333333,-87.5,-73.0,-67.0,-85.0,-76.66666666666667
2018-09-27T21:09:59.000000Z,9,2.4665,2.039,-74.0,-82.0,-84.0,-84.0,-72.0,-76.0,-71.0,-79.0
2018-09-27T21:09:59.500000Z,9,2.630625,2.1310000000000002,-75.0,-89.0,-77.33333333333333,-88.0,-75.5,-70.5,-78.0,-79.0
2018-09-27T21:10:00.000000Z,9,2.79475,2.223,-75.0,-89.0,-81.0,-83.0,-81.0,-66.33333333333333,-78.0,-79.0
2018-09-27T21:10:00.500000Z,9,2.958875,2.315,-75.0,-87.0,-72.0,-77.0,-74.0,-70.33333333333333,-72.5,-78.33333333333333
2018-09-27T21:10:01.000000Z,9,3.1422222222222222,2.6782222222222223,-81.0,-79.0,-72.0,-79.0,-79.0,-65.5,-70.5,-77.0
2018-09-27T21:10:01.500000Z,9,3.1614444444444447,2.9494444444444445,-86.0,-79.0,-72.0,-85.0,-76.66666666666667,-68.33333333333333,-77.33333333333333,-89.0
2018-09-27T21:10:02.000000Z,9,3.1806666666666668,3.2206666666666663,-86.0,-79.0,-67.0,-85.0,-80.0,-68.0,-68.5,-91.0
2018-09-27T21:10:02.500000Z,9,3.199888888888889,3.491888888888889,-86.0,-83.0,-74.0,-84.0,-76.5,-74.0,-87.0,-91.0
2018-09-27T21:10:03.000000Z,9,3.2191111111111113,3.763111111111111,-86.0,-84.0,-68.66666666666667,-84.0,-76.5,-70.5,-87.0,-91.0
2018-09-27T21:10:03.500000Z,9,3.2383333333333333,4.034333333333333,-89.0,-82.5,-69.5,-88.0,-85.0,-70.0,-76.0,-84.0
2018-09-27T21:10:04.000000Z,9,3.2575555555555553,4.305555555555555,-85.0,-84.0,-74.66666666666667,-90.5,-76.5,-80.5,-79.5,-88.0
2018-09-27T21:10:04.500000Z,9,3.276777777777778,4.576777777777778,-85.0,-84.0,-72.0,-90.5,-84.0,-68.0,-70.0,-78.0
2018-09-27T21:10:05.000000Z,9,3.4826249999999996,4.851,-85.0,-88.0,-72.0,-90.5,-84.0,-75.0,-75.5,-78.0
2018-09-27T21:10:05.500000Z,9,3.66925,4.854,-85.0,-88.0,-73.5,-90.5,-75.0,-71.66666666666667,-77.0,-83.0
2018-09-27T21:10:06.000000Z,9,3.8558749999999997,4.857,-88.0,-85.0,-73.4,-89.5,-83.5,-80.0,-65.66666666666667,-87.5
2018-09-27T21:10:06.500000Z,9,4.0424999999999995,4.859999999999999,-77.5,-85.0,-73.5,-89.5,-74.0,-70.33333333333333,-65.0,-81.33333333333333
2018-09-27T21:10:07.000000Z,9,4.229125,4.8629999999999995,-93.0,-78.0,-88.0,-84.0,-82.0,-74.33333333333333,-76.66666666666667,-82.5
2018-09-27T21:10:07.500000Z,9,4.415749999999999,4.866,-93.0,-78.0,-73.0,-84.0,-72.0,-65.33333333333333,-92.0,-83.0
2018-09-27T21:10:08.000000Z,9,4.602374999999999,4.869,-93.0,-89.0,-71.5,-81.5,-70.66666666666667,-71.0,-69.5,-76.0
2018-09-27T21:10:08.500000Z,9,4.883916666666666,4.674166666666666,-93.0,-89.0,-71.5,-81.5,-69.0,-72.5,-75.0,-83.5
2018-09-27T21:10:09.000000Z,9,4.978833333333333,4.476333333333333,-85.0,-104.0,-83.0,-88.0,-67.33333333333333,-79.0,-82.0,-75.5
2018-09-27T21:10:09.500000Z,9,5.0737499999999995,4.2785,-85.0,-104.0,-83.0,-88.0,-74.0,-80.0,-82.0,-84.5
2018-09-27T21:10:10.000000Z,9,5.168666666666667,4.080666666666667,-77.0,-104.0,-83.0,-98.0,-76.33333333333333,-75.0,-82.0,-70.5
2018-09-27T21:10:10.500000Z,9,5.263583333333333,3.882833333333333,-77.0,-104.0,-84.33333333333333,-98.0,-77.0,-69.0,-81.0,-70.5
2018-09-27T21:10:11.000000Z,9,5.358499999999999,3.685,-77.0,-84.0,-84.33333333333333,-84.66666666666667,-79.0,-69.0,-81.0,-70.5
2018-09-27T21:10:11.500000Z,9,5.453416666666667,3.487166666666667,-93.0,-92.0,-77.5,-91.0,-78.5,-81.0,-74.5,-85.5
2018-09-27T21:10:12.000000Z,9,5.548333333333333,3.2893333333333334,-92.0,-92.0,-77.5,-85.5,-72.0,-74.5,-74.5,-84.0
2018-09-27T21:10:12.500000Z,9,5.64325,3.0915,-92.0,-90.5,-75.0,-85.5,-78.5,-80.0,-80.5,-70.0
2018-09-27T21:10:13.000000Z,9,5.738166666666666,2.893666666666667,-92.0,-84.0,-75.0,-87.0,-63.0,-83.0,-74.0,-70.0
2018-09-27T21:10:13.500000Z,9,5.833083333333334,2.6958333333333337,-72.5,-77.0,-81.0,-87.0,-70.5,-83.0,-71.0,-95.0
2018-09-27T21:10:14.000000Z,9,5.939333333333333,2.3884444444444446,-77.0,-77.5,-85.0,-84.5,-75.0,-82.0,-78.0,-73.0
2018-09-27T21:10:14.500000Z,9,5.950666666666667,2.278888888888889,-77.0,-77.5,-81.5,-81.0,-77.5,-79.0,-79.5,-87.0
2018-09-27T21:10:15.000000Z,9,5.962,2.1693333333333333,-77.0,-77.5,-76.0,-81.0,-72.8,-79.6,-81.33333333333333,-76.66666666666667
2018-09-27T21:10:15.500000Z,9,5.973333333333334,2.0597777777777777,-71.0,-77.5,-75.0,-78.5,-76.0,-78.66666666666667,-73.66666666666667,-73.0
2018-09-27T21:10:16.000000Z,9,5.984666666666667,1.9502222222222223,-85.5,-77.5,-82.33333333333333,-76.0,-67.75,-65.0,-79.5,-71.75
2018-09-27T21:10:16.500000Z,9,5.996,1.840666666666667,-86.0,-77.5,-76.33333333333333,-83.0,-74.25,-78.0,-71.0,-78.0
2018-09-27T21:10:17.000000Z,9,6.007333333333333,1.7311111111111113,-78.0,-77.5,-80.0,-75.0,-79.0,-68.75,-73.0,-81.0
2018-09-27T21:10:17.500000Z,9,6.018666666666667,1.6215555555555556,-82.0,-77.5,-68.0,-76.0,-62.0,-70.75,-69.0,-80.0
2018-09-27T21:10:18.000000Z,9,6.1741,1.5083,-77.0,-96.0,-70.0,-83.0,-71.33333333333333,-67.5,-75.75,-78.0
2018-09-27T21:10:18.500000Z,9,6.3182,1.5046,-77.0,-79.0,-79.5,-92.0,-80.66666666666667,-71.33333333333333,-76.0,-79.0
2018-09-27T21:10:19.000000Z,9,6.4623,1.5009000000000001,-77.0,-79.0,-78.33333333333333,-87.0,-76.5,-82.0,-84.0,-91.5
2018-09-27T21:10:19.500000Z,9,6.6064,1.4972,-74.0,-89.0,-82.0,-85.5,-73.0,-71.75,-74.0,-77.0
2018-09-27T21:10:20.000000Z,9,6.750500000000001,1.4935,-78.0,-71.5,-75.0,-83.66666666666667,-66.0,-72.0,-72.5,-74.0
2018-09-27T21:10:20.500000Z,9,6.8946000000000005,1.4898,-85.0,-76.0,-77.0,-84.33333333333333,-69.5,-76.5,-71.5,-70.0
2018-09-27T21:10:21.000000Z,9,7.0387,1.4861,-72.0,-85.5,-83.0,-90.0,-64.33333333333333,-78.66666666666667,-76.33333333333333,-71.66666666666667
2018-09-27T21:10:21.500000Z,9,7.1828,1.4824000000000002,-72.0,-84.0,-82.6,-96.0,-57.0,-76.2,-76.5,-71.8
2018-09-27T21:10:22.000000Z,9,7.3269,1.4787000000000001,-82.5,-74.0,-74.66666666666667,-85.5,-68.2,-77.25,-68.66666666666667,-63.5
2018-09-27T21:10:22.500000Z,9,7.5069333333333335,1.7458666666666667,-67.0,-77.0,-85.33333333333333,-91.0,-68.75,-78.0,-68.0,-73.5
2018-09-27T21:10:23.000000Z,9,7.542866666666667,2.0167333333333337,-69.0,-91.0,-78.0,-79.66666666666667,-71.0,-74.0,-70.0,-71.0
2018-09-27T21:10:23.500000Z,9,7.5788,2.2876000000000003,-75.0,-79.0,-65.5,-77.0,-73.33333333333333,-68.5,-67.5,-68.75
2018-09-27T21:10:24.000000Z,9,7.614733333333334,2.558466666666667,-75.0,-97.0,-77.33333333333333,-78.0,-76.5,-68.0,-65.5,-80.0
2018-09-27T21:10:24.500000Z,9,7.650666666666667,2.8293333333333335,-75.0,-82.0,-77.8,-92.0,-76.0,-69.0,-61.25,-70.0
2018-09-27T21:10:25.000000Z,9,7.6866,3.1002,-75.0,-82.0,-84.0,-92.0,-64.0,-75.66666666666667,-62.25,-67.0
2018-09-27T21:10:25.500000Z,9,7.722533333333333,3.371066666666667,-75.0,-82.0,-70.5,-91.0,-71.25,-73.66666666666667,-56.0,-79.0
2018-09-27T21:10:26.000000Z,9,7.758466666666666,3.6419333333333337,-75.0,-79.0,-79.2,-86.0,-71.25,-73.66666666666667,-68.75,-70.0
2018-09-27T21:10:26.500000Z,9,7.7943999999999996,3.9128000000000003,-75.0,-79.0,-76.0,-88.0,-72.0,-71.75,-65.33333333333333,-73.0
2018-09-27T21:10:27.000000Z,9,7.830333333333333,4.183666666666667,-75.0,-85.0,-71.5,-88.0,-68.66666666666667,-66.5,-66.5,-66.0
2018-09-27T21:10:27.500000Z,9,7.866266666666666,4.454533333333334,-84.0,-86.0,-75.0,-85.0,-77.0,-79.0,-64.0,-74.5
2018-09-27T21:10:28.000000Z,9,7.9022,4.7254000000000005,-74.0,-89.66666666666667,-92.0,-87.0,-70.0,-82.0,-66.25,-70.5
2018-09-27T21:10:28.500000Z,9,7.938133333333333,4.996266666666667,-74.0,-79.5,-79.0,-84.0,-66.0,-76.0,-70.0,-74.66666666666667
2018-09-27T21:10:29.000000Z,9,7.974066666666666,5.267133333333334,-90.5,-88.0,-75.8,-75.0,-75.0,-76.0,-65.0,-72.5
2018-09-27T21:10:29.500000Z,9,8.20875,5.547875,-90.5,-83.0,-74.0,-84.0,-71.0,-67.0,-67.0,-66.5
2018-09-27T21:10:30.000000Z,9,8.407499999999999,5.55775,-83.0,-88.0,-82.0,-77.75,-68.25,-84.0,-74.0,-74.0
2018-09-27T21:10:30.500000Z,9,8.60625,5.5676250000000005,-77.0,-87.0,-74.0,-75.5,-76.0,-75.5,-71.66666666666667,-64.0
2018-09-27T21:10:31.000000Z,9,8.805,5.577500000000001,-77.0,-87.0,-77.0,-78.25,-67.0,-81.25,-67.0,-86.0
2018-09-27T21:10:31.500000Z,9,9.00375,5.587375,-87.5,-87.0,-82.66666666666667,-79.0,-63.5,-77.5,-70.33333333333333,-76.0
2018-09-27T21:10:32.000000Z,9,9.2025,5.59725,-82.0,-90.0,-86.0,-82.66666666666667,-70.0,-78.0,-66.33333333333333,-72.0
2018-09-27T21:10:32.500000Z,9,9.40125,5.607125,-85.0,-77.0,-79.5,-77.66666666666667,-56.5,-80.6,-73.33333333333333,-70.66666666666667
2018-09-27T21:10:33.000000Z,9,9.585636363636363,5.3870000000000005,-78.0,-80.25,-85.5,-87.0,-66.0,-69.25,-69.25,-77.0
2018-09-27T21:10:33.500000Z,9,9.571272727272728,5.157,-81.66666666666667,-87.0,-88.0,-89.0,-70.2,-73.5,-67.5,-83.5
2018-09-27T21:10:34.000000Z,9,9.556909090909091,4.927,-81.0,-80.0,-88.0,-78.0,-70.33333333333333,-77.33333333333333,-75.0,-76.0
2018-09-27T21:10:34.500000Z,9,9.542545454545454,4.697,-81.0,-81.0,-77.0,-72.0,-76.0,-80.66666666666667,-83.0,-72.33333333333333
2018-09-27T21:10:35.000000Z,9,9.528181818181817,4.4670000000000005,-82.0,-93.0,-72.0,-87.5,-73.5,-69.5,-72.0,-85.0
2018-09-27T21:10:35.500000Z,9,9.513818181818182,4.237,-93.0,-84.66666666666667,-77.83333333333333,-80.66666666666667,-74.0,-76.0,-76.0,-80.5
2018-09-27T21:10:36.000000Z,9,9.499454545454546,4.007,-80.5,-83.0,-77.83333333333333,-75.5,-63.75,-77.66666666666667,-75.8,-89.5
2018-09-27T21:10:36.500000Z,9,9.485090909090909,3.777,-84.0,-83.0,-73.0,-78.5,-75.66666666666667,-76.0,-80.75,-87.0
2018-09-27T21:10:37.000000Z,9,9.470727272727272,3.547,-84.0,-89.0,-78.0,-80.66666666666667,-66.66666666666667,-71.5,-69.0,-76.0
2018-09-27T21:10:37.500000Z,9,9.456363636363637,3.317,-84.0,-76.0,-83.0,-77.0,-64.33333333333333,-78.0,-75.5,-68.0
2018-09-27T21:10:38.000000Z,9,9.596333333333334,3.0837777777777777,-77.0,-71.5,-75.66666666666667,-75.33333333333333,-60.0,-83.0,-85.0,-78.0
2018-09-27T21:10:38.500000Z,9,9.750666666666667,3.0805555555555557,-85.0,-81.0,-79.0,-73.33333333333333,-68.0,-83.0,-78.0,-83.5
2018-09-27T21:10:39.000000Z,9,9.905,3.0773333333333333,-80.0,-86.5,-75.0,-68.0,-67.75,-78.0,-68.5,-65.5
2018-09-27T21:10:39.500000Z,9,10.059333333333333,3.0741111111111112,-80.5,-84.0,-84.0,-74.75,-64.5,-75.0,-76.0,-78.5
2018-09-27T21:10:40.000000Z,9,10.213666666666667,3.070888888888889,-68.0,-82.0,-71.0,-79.5,-63.666666666666664,-73.0,-74.5,-72.0
2018-09-27T21:10:40.500000Z,9,10.368,3.0676666666666668,-74.5,-82.0,-87.0,-82.0,-67.5,-74.0,-73.0,-66.5
2018-09-27T21:10:41.000000Z,9,10.522333333333332,3.0644444444444443,-81.0,-76.4,-80.5,-76.25,-68.25,-81.0,-82.5,-76.25
2018-09-27T21:10:41.500000Z,9,10.676666666666666,3.0612222222222223,-64.0,-75.0,-90.5,-79.5,-67.0,-83.33333333333333,-75.33333333333333,-80.0
2018-09-27T21:10:42.000000Z,9,10.843888888888888,2.9094444444444445,-64.0,-75.0,-76.66666666666667,-77.0,-55.666666666666664,-73.5,-74.66666666666667,-65.25
2018-09-27T21:10:42.500000Z,9,10.856777777777777,2.7608888888888887,-79.0,-80.0,-78.0,-75.0,-67.0,-80.0,-72.0,-71.66666666666667
2018-09-27T21:10:43.000000Z,9,10.869666666666665,2.6123333333333334,-79.0,-83.0,-77.0,-76.0,-63.5,-72.0,-72.0,-73.5
2018-09-27T21:10:43.500000Z,9,10.882555555555555,2.4637777777777776,-79.0,-83.0,-79.0,-79.66666666666667,-64.0,-72.0,-74.0,-82.5
2018-09-27T21:10:44.000000Z,9,10.895444444444443,2.3152222222222223,-79.0,-83.0,-80.66666666666667,-82.0,-57.333333333333336,-74.0,-79.5,-71.0
2018-09-27T21:10:44.500000Z,9,10.908333333333333,2.166666666666667,-74.0,-86.0,-84.5,-81.0,-56.333333333333336,-75.0,-67.25,-74.0
2018-09-27T21:10:45.000000Z,9,10.921222222222221,2.018111111111111,-74.0,-86.0,-75.33333333333333,-95.0,-61.75,-87.66666666666667,-78.75,-77.5
2018-09-27T21:10:45.500000Z,9,10.934111111111111,1.8695555555555556,-74.0,-91.0,-81.33333333333333,-83.66666666666667,-75.0,-96.0,-80.0,-78.0
2018-09-27T21:10:46.000000Z,9,11.125,1.7036666666666667,-64.5,-74.0,-84.5,-73.5,-61.6,-89.66666666666667,-76.66666666666667,-68.25
2018-09-27T21:10:46.500000Z,9,11.302999999999999,1.6863333333333335,-71.0,-82.5,-78.0,-82.0,-65.0,-75.0,-72.0,-83.25
2018-09-27T21:10:47.000000Z,9,11.481,1.669,-69.0,-81.5,-80.25,-73.66666666666667,-64.75,-79.5,-75.33333333333333,-79.0
2018-09-27T21:10:47.500000Z,9,11.658999999999999,1.6516666666666666,-79.66666666666667,-70.0,-95.5,-71.0,-56.0,-73.5,-79.33333333333333,-78.0
2018-09-27T21:10:48.000000Z,9,11.837,1.6343333333333334,-79.33333333333333,-76.0,-95.5,-70.0,-63.333333333333336,-88.5,-74.33333333333333,-76.0
2018-09-27T21:10:48.500000Z,9,12.014999999999999,1.617,-81.66666666666667,-78.0,-78.0,-75.25,-67.33333333333333,-75.5,-95.0,-74.4
2018-09-27T21:10:49.000000Z,9,12.193,1.5996666666666666,-67.0,-73.0,-78.0,-76.0,-71.0,-74.0,-72.5,-59.0
2018-09-27T21:10:49.500000Z,9,12.370999999999999,1.5823333333333334,-64.0,-67.0,-78.0,-72.0,-71.0,-74.0,-80.5,-63.5
2018-09-27T21:10:50.000000Z,9,12.570727272727272,1.8054545454545454,-73.0,-67.0,-81.0,-71.33333333333333,-68.0,-82.0,-84.5,-65.5
2018-09-27T21:10:50.500000Z,9,12.592454545454546,2.045909090909091,-81.0,-79.5,-81.0,-79.5,-68.5,-79.33333333333333,-83.0,-70.0
2018-09-27T21:10:51.000000Z,9,12.614181818181818,2.286363636363636,-81.0,-82.5,-72.33333333333333,-78.75,-70.75,-83.0,-68.75,-66.66666666666667
2018-09-27T21:10:51.500000Z,9,12.63590909090909,2.526818181818182,-74.0,-71.66666666666667,-77.0,-84.25,-61.5,-71.5,-82.33333333333333,-66.0
2018-09-27T21:10:52.000000Z,9,12.657636363636364,2.767272727272727,-72.0,-72.5,-80.0,-70.0,-68.66666666666667,-77.66666666666667,-73.0,-57.666666666666664
2018-09-27T21:10:52.500000Z,9,12.679363636363636,3.007727272727273,-67.5,-79.25,-87.0,-76.5,-70.0,-76.66666666666667,-71.66666666666667,-65.25
2018-09-27T21:10:53.000000Z,9,12.70109090909091,3.248181818181818,-75.5,-84.0,-77.0,-76.33333333333333,-69.0,-84.0,-71.0,-67.0
2018-09-27T21:10:53.500000Z,9,12.722818181818182,3.4886363636363633,-69.0,-67.0,-87.0,-81.5,-76.0,-72.0,-74.66666666666667,-70.0
2018-09-27T21:10:54.000000Z,9,12.744545454545454,3.729090909090909,-73.0,-75.5,-85.5,-74.0,-73.25,-81.5,-79.0,-68.0
2018-09-27T21:10:54.500000Z,9,12.766272727272728,3.9695454545454543,-89.33333333333333,-80.5,-77.33333333333333,-76.5,-69.0,-74.5,-87.0,-60.5
2018-09-27T21:10:55.000000Z,9,12.818833333333334,4.456166666666666,-76.66666666666667,-68.5,-75.5,-83.66666666666667,-76.33333333333333,-87.5,-87.0,-61.0
