Datetime,azimuth
2018-09-24T17:59:17.918899Z,236.033218
2018-09-24T17:59:18.157899Z,237.43241899999998
2018-09-24T17:59:18.398899Z,234.044083
2018-09-24T17:59:18.609899Z,232.18804900000003
2018-09-24T17:59:18.797899Z,231.08625800000002
2018-09-24T17:59:18.999899Z,228.604858
2018-09-24T17:59:19.282899Z,226.349716
2018-09-24T17:59:19.396899Z,222.236389
2018-09-24T17:59:19.609899Z,210.590256
2018-09-24T17:59:19.798899Z,191.091309
2018-09-24T17:59:19.997899Z,173.161987
2018-09-24T17:59:20.200899Z,161.795593
2018-09-24T17:59:20.400899Z,156.92443799999998
2018-09-24T17:59:20.599899Z,155.042236
2018-09-24T17:59:20.799899Z,153.949524
2018-09-24T17:59:21.000899Z,153.06604
2018-09-24T17:59:21.199899Z,151.613312
2018-09-24T17:59:21.396899Z,151.599579
2018-09-24T17:59:21.599899Z,154.132751
2018-09-24T17:59:21.797899Z,157.24963400000001
2018-09-24T17:59:22.004899Z,161.31634499999998
2018-09-24T17:59:22.199899Z,162.260559
2018-09-24T17:59:22.422899Z,162.039612
2018-09-24T17:59:22.624899Z,158.585388
2018-09-24T17:59:22.813899Z,158.20056200000002
2018-09-24T17:59:23.000899Z,161.028076
2018-09-24T17:59:23.199899Z,162.283264
2018-09-24T17:59:23.398899Z,162.838928
2018-09-24T17:59:23.600899Z,163.393494
2018-09-24T17:59:23.821899Z,163.385193
2018-09-24T17:59:24.000899Z,161.93573
2018-09-24T17:59:24.202899Z,164.030762
2018-09-24T17:59:24.401899Z,168.08178700000002
2018-09-24T17:59:24.600899Z,171.57836899999998
2018-09-24T17:59:24.800899Z,175.426086
2018-09-24T17:59:25.001899Z,173.695862
2018-09-24T17:59:25.202899Z,171.03466799999998
2018-09-24T17:59:25.402899Z,169.74658200000002
2018-09-24T17:59:25.624899Z,170.90924099999998
2018-09-24T17:59:25.800899Z,173.032471
2018-09-24T17:59:26.003899Z,173.611877
2018-09-24T17:59:26.202899Z,174.67529299999998
2018-09-24T17:59:26.424899Z,173.887085
2018-09-24T17:59:26.623899Z,169.103027
2018-09-24T17:59:26.823899Z,167.246948
2018-09-24T17:59:27.002899Z,167.315857
2018-09-24T17:59:27.204899Z,166.829346
2018-09-24T17:59:27.404899Z,164.856506
2018-09-24T17:59:27.614899Z,162.488403
2018-09-24T17:59:27.806899Z,157.052185
2018-09-24T17:59:28.003899Z,148.704407
2018-09-24T17:59:28.221899Z,139.298584
2018-09-24T17:59:28.404899Z,129.135559
2018-09-24T17:59:28.604899Z,119.18222
2018-09-24T17:59:28.804899Z,108.65093999999999
2018-09-24T17:59:29.004899Z,99.093781
2018-09-24T17:59:29.205899Z,93.21414200000001
2018-09-24T17:59:29.405899Z,90.314423
2018-09-24T17:59:29.603899Z,88.46862800000001
2018-09-24T17:59:29.835899Z,90.69723499999999
2018-09-24T17:59:30.004899Z,97.888855
2018-09-24T17:59:30.204899Z,104.526825
2018-09-24T17:59:30.423899Z,110.003174
2018-09-24T17:59:30.604899Z,113.223602
2018-09-24T17:59:30.804899Z,116.884155
2018-09-24T17:59:31.028899Z,119.08398400000002
2018-09-24T17:59:31.206899Z,125.07406599999999
2018-09-24T17:59:31.406899Z,134.80248999999998
2018-09-24T17:59:31.656899Z,149.753174
2018-09-24T17:59:31.846899Z,165.34741200000002
2018-09-24T17:59:32.004899Z,173.45031699999998
2018-09-24T17:59:32.205899Z,169.074219
2018-09-24T17:59:32.405899Z,150.712372
2018-09-24T17:59:32.606899Z,122.37786899999999
2018-09-24T17:59:32.807899Z,112.33908100000001
2018-09-24T17:59:33.007899Z,108.13024899999999
2018-09-24T17:59:33.205899Z,108.581177
2018-09-24T17:59:33.406899Z,114.259644
2018-09-24T17:59:33.607899Z,117.87026999999999
2018-09-24T17:59:33.805899Z,120.605682
2018-09-24T17:59:34.006899Z,127.384308
2018-09-24T17:59:34.207899Z,132.03491200000002
2018-09-24T17:59:34.424899Z,135.388336
2018-09-24T17:59:34.608899Z,135.547607
2018-09-24T17:59:34.809899Z,133.42996200000002
2018-09-24T17:59:35.009899Z,130.99395800000002
2018-09-24T17:59:35.208899Z,125.62728899999999
2018-09-24T17:59:35.411899Z,120.72100800000001
2018-09-24T17:59:35.624899Z,111.011444
2018-09-24T17:59:35.806899Z,98.358429
2018-09-24T17:59:36.012899Z,81.459747
2018-09-24T17:59:36.208899Z,61.892487
2018-09-24T17:59:36.410899Z,43.124634
2018-09-24T17:59:36.610899Z,19.528778
2018-09-24T17:59:36.810899Z,5.165466
2018-09-24T17:59:37.010899Z,349.113647
2018-09-24T17:59:37.209899Z,331.783478
2018-09-24T17:59:37.409899Z,318.141663
2018-09-24T17:59:37.609899Z,311.31195099999997
2018-09-24T17:59:37.825899Z,307.919189
2018-09-24T17:59:38.010899Z,301.320679
2018-09-24T17:59:38.210899Z,298.919617
2018-09-24T17:59:38.422899Z,299.312073
2018-09-24T17:59:38.621899Z,301.236908
2018-09-24T17:59:38.809899Z,305.754547
2018-09-24T17:59:39.026899Z,309.357178
2018-09-24T17:59:39.230899Z,314.260223
2018-09-24T17:59:39.428899Z,318.577881
2018-09-24T17:59:39.612899Z,321.19754
2018-09-24T17:59:39.826899Z,320.118134
2018-09-24T17:59:40.011899Z,317.556335
2018-09-24T17:59:40.229899Z,316.49301099999997
2018-09-24T17:59:40.427899Z,316.417175
2018-09-24T17:59:40.631899Z,314.362457
2018-09-24T17:59:40.813899Z,312.35836800000004
2018-09-24T17:59:41.029899Z,309.54159500000003
2018-09-24T17:59:41.231899Z,303.551422
2018-09-24T17:59:41.413899Z,296.650909
2018-09-24T17:59:41.611899Z,294.006104
2018-09-24T17:59:41.828899Z,292.01324500000004
2018-09-24T17:59:42.012899Z,289.576385
2018-09-24T17:59:42.214899Z,288.003448
2018-09-24T17:59:42.414899Z,286.247498
2018-09-24T17:59:42.613899Z,283.23172
2018-09-24T17:59:42.815899Z,281.58337400000005
2018-09-24T17:59:43.013899Z,278.744781
2018-09-24T17:59:43.213899Z,274.264801
2018-09-24T17:59:43.414899Z,270.160461
2018-09-24T17:59:43.613899Z,269.397766
2018-09-24T17:59:43.813899Z,269.44476299999997
2018-09-24T17:59:44.012899Z,268.849854
2018-09-24T17:59:44.213899Z,269.350128
2018-09-24T17:59:44.431899Z,266.56237799999997
2018-09-24T17:59:44.635899Z,262.967621
2018-09-24T17:59:44.830899Z,262.901978
2018-09-24T17:59:45.015899Z,265.99993900000004
2018-09-24T17:59:45.215899Z,270.78515600000003
2018-09-24T17:59:45.416899Z,274.55953999999997
2018-09-24T17:59:45.634899Z,277.540924
2018-09-24T17:59:45.816899Z,279.78283700000003
2018-09-24T17:59:46.015899Z,278.112488
2018-09-24T17:59:46.224899Z,278.726929
2018-09-24T17:59:46.435899Z,278.074158
2018-09-24T17:59:46.618899Z,278.267975
