Datetime,beaconid,realx,realy,edge_1,edge_2,edge_3,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13
2018-10-17T19:56:53.000000Z,9,10.0,8.337,-84.0,-100.0,-92.0,-76.66666666666667,-84.0,-84.0,-73.0,-68.0,-69.0
2018-10-17T19:56:53.500000Z,9,9.766428571428571,8.539285714285715,-84.0,-98.0,-92.0,-72.0,-84.0,-79.0,-80.66666666666667,-63.0,-69.0
2018-10-17T19:56:54.000000Z,9,9.532857142857143,8.741571428571428,-84.0,-98.0,-89.0,-74.5,-84.0,-80.4,-78.75,-58.5,-78.0
2018-10-17T19:56:54.500000Z,9,9.299285714285714,8.943857142857143,-87.0,-91.0,-89.5,-72.0,-84.0,-81.5,-80.0,-64.25,-79.0
2018-10-17T19:56:55.000000Z,9,9.065714285714286,9.146142857142857,-86.5,-81.5,-84.33333333333333,-72.6,-87.0,-75.25,-76.25,-58.0,-76.0
2018-10-17T19:56:55.500000Z,9,8.832142857142857,9.348428571428572,-79.5,-85.5,-79.66666666666667,-65.5,-84.0,-80.5,-81.0,-50.5,-72.33333333333333
2018-10-17T19:56:56.000000Z,9,8.598571428571429,9.550714285714285,-80.66666666666667,-79.0,-78.0,-63.25,-93.0,-70.0,-84.5,-50.6,-83.0
2018-10-17T19:56:56.500000Z,9,8.0645,9.74,-80.5,-89.5,-82.0,-60.0,-93.0,-75.5,-68.5,-61.5,-87.0
2018-10-17T19:56:57.000000Z,9,7.764,9.727,-92.0,-93.0,-82.0,-60.333333333333336,-80.0,-77.0,-78.5,-60.5,-89.0
2018-10-17T19:56:57.500000Z,9,7.4635,9.714,-86.0,-79.0,-92.0,-60.25,-80.0,-74.33333333333333,-61.5,-62.0,-78.0
2018-10-17T19:56:58.000000Z,9,7.163,9.701,-86.0,-79.0,-90.0,-71.5,-80.0,-88.5,-72.5,-75.5,-96.0
2018-10-17T19:56:58.500000Z,9,6.862500000000001,9.688,-86.0,-79.0,-96.0,-64.0,-90.5,-88.5,-73.0,-81.5,-77.0
2018-10-17T19:56:59.000000Z,9,6.372758620689655,9.709620689655173,-86.0,-81.0,-96.0,-70.0,-95.0,-81.0,-73.0,-81.5,-77.0
2018-10-17T19:56:59.500000Z,9,6.1835172413793105,9.744241379310346,-86.0,-81.0,-96.0,-58.0,-79.0,-76.0,-75.8,-65.5,-82.0
2018-10-17T19:57:00.000000Z,9,5.994275862068966,9.778862068965518,-86.0,-99.0,-96.0,-53.0,-79.0,-76.0,-65.0,-62.0,-83.5
2018-10-17T19:57:00.500000Z,9,5.805034482758621,9.81348275862069,-86.0,-91.0,-96.0,-54.25,-79.0,-81.0,-69.25,-73.33333333333333,-83.5
2018-10-17T19:57:01.000000Z,9,5.615793103448276,9.848103448275863,-87.5,-83.0,-93.0,-66.33333333333333,-91.0,-77.0,-70.0,-85.5,-80.0
2018-10-17T19:57:01.500000Z,9,5.426551724137932,9.882724137931035,-95.0,-86.0,-93.0,-62.0,-81.0,-82.0,-70.4,-71.33333333333333,-91.33333333333333
2018-10-17T19:57:02.000000Z,9,5.237310344827586,9.917344827586208,-89.0,-82.0,-92.5,-56.5,-77.0,-75.0,-68.33333333333333,-74.5,-79.0
2018-10-17T19:57:02.500000Z,9,5.048068965517242,9.95196551724138,-89.0,-85.0,-92.5,-57.25,-83.5,-80.0,-83.5,-78.0,-72.0
2018-10-17T19:57:03.000000Z,9,4.858827586206896,9.986586206896552,-89.0,-85.0,-92.5,-62.0,-77.0,-86.0,-73.5,-63.0,-88.33333333333333
