Datetime,realx,realy
2018-10-17T18:31:41.516783Z,8.333,8.355
2018-10-17T18:31:42.000000Z,8.3394,8.6346
2018-10-17T18:31:42.500000Z,8.3458,8.914200000000001
2018-10-17T18:31:43.000000Z,8.3522,9.1938
2018-10-17T18:31:43.500000Z,8.358600000000001,9.4734
2018-10-17T18:31:43.591783Z,8.365,9.753
2018-10-17T18:31:44.000000Z,8.7094,9.7386
2018-10-17T18:31:44.500000Z,9.0538,9.7242
2018-10-17T18:31:45.000000Z,9.3982,9.7098
2018-10-17T18:31:45.500000Z,9.7426,9.6954
2018-10-17T18:31:45.694783Z,10.087,9.681
2018-10-17T18:31:46.000000Z,10.388399999999999,9.6938
2018-10-17T18:31:46.500000Z,10.6898,9.7066
2018-10-17T18:31:47.000000Z,10.9912,9.719399999999998
2018-10-17T18:31:47.500000Z,11.2926,9.732199999999999
2018-10-17T18:31:47.578783Z,11.594,9.745
2018-10-17T18:31:48.000000Z,12.029499999999999,9.720749999999999
2018-10-17T18:31:48.500000Z,12.465,9.6965
2018-10-17T18:31:49.000000Z,12.900500000000001,9.67225
2018-10-17T18:31:49.088783Z,13.336,9.648
2018-10-17T18:31:49.500000Z,13.813,9.655
2018-10-17T18:31:50.000000Z,14.29,9.661999999999999
2018-10-17T18:31:50.500000Z,14.767,9.669
2018-10-17T18:31:50.793783Z,15.244,9.676
2018-10-17T18:31:51.000000Z,15.584,9.723
2018-10-17T18:31:51.500000Z,15.924,9.77
2018-10-17T18:31:52.000000Z,16.264,9.817
2018-10-17T18:31:52.165783Z,16.604,9.864
2018-10-17T18:31:52.500000Z,17.055999666666665,9.860333333333333
2018-10-17T18:31:53.000000Z,17.507999333333334,9.856666666666667
2018-10-17T18:31:53.448783Z,17.959999,9.853
2018-10-17T18:31:53.500000Z,18.1337495,9.5075
2018-10-17T18:31:54.000000Z,18.3075,9.161999999999999
2018-10-17T18:31:54.500000Z,18.4812505,8.8165
2018-10-17T18:31:54.937783Z,18.655001000000002,8.471
2018-10-17T18:31:55.000000Z,18.646750750000002,8.0555
2018-10-17T18:31:55.500000Z,18.6385005,7.640000000000001
2018-10-17T18:31:56.000000Z,18.63025025,7.2245
2018-10-17T18:31:56.376783Z,18.622,6.809
2018-10-17T18:31:56.500000Z,18.5906,6.4646
2018-10-17T18:31:57.000000Z,18.5592,6.1202
2018-10-17T18:31:57.500000Z,18.5278,5.7758
2018-10-17T18:31:58.000000Z,18.4964,5.4314
2018-10-17T18:31:58.200783Z,18.465,5.087
2018-10-17T18:31:58.500000Z,18.14275025,5.1025
2018-10-17T18:31:59.000000Z,17.8205005,5.118
2018-10-17T18:31:59.500000Z,17.49825075,5.1335
2018-10-17T18:31:59.603783Z,17.176001,5.149
2018-10-17T18:32:00.000000Z,17.199334,5.673
2018-10-17T18:32:00.500000Z,17.222666999999998,6.197
